video_name,direction,commanded_metric,commanded_value,measured_value,error,abs_error,percent_error,measured_radius_m,measured_yaw_rate_abs_rad_s,circle_rmse_m
left_r03.mp4,left,R_m,0.3,0.20725950473077592,-0.09274049526922407,0.09274049526922407,-30.91349842307469,0.20725950473077592,0.6425833523905856,0.02427421624404362
left_r05.mp4,left,R_m,0.5,0.5334653820373181,0.03346538203731808,0.03346538203731808,6.693076407463616,0.5334653820373181,0.336665540103868,0.07719344128534412
left_y05.mp4,left,yaw_rate_abs_rad_s,0.5,0.3200989094760919,-0.17990109052390812,0.17990109052390812,-35.98021810478163,0.5300912900794066,0.3200989094760919,0.0793177227283709
left_y07.mp4,left,yaw_rate_abs_rad_s,0.7,0.4393513742139066,-0.2606486257860934,0.2606486257860934,-37.23551796944191,0.3551853173085395,0.4393513742139066,0.05182890514462956
right_r03.mp4,right,R_m,0.3,0.2585097978560342,-0.041490202143965815,0.041490202143965815,-13.830067381321939,0.2585097978560342,0.5451138826968471,0.034192275676848
right_r05.mp4,right,R_m,0.5,0.6544034048766042,0.1544034048766042,0.1544034048766042,30.88068097532084,0.6544034048766042,0.2639405505328072,0.06594076275073586
right_y05.mp4,right,yaw_rate_abs_rad_s,0.5,0.35669539127997396,-0.14330460872002604,0.14330460872002604,-28.660921744005208,0.49303433802415975,0.35669539127997396,0.10264071150208065
right_y07.mp4,right,yaw_rate_abs_rad_s,0.7,0.48899781741061116,-0.2110021825893888,0.2110021825893888,-30.143168941341262,0.3127222649590662,0.48899781741061116,0.03990908547366988
