timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
5.500000000000000000e+04,5.070284723999999699e+01,4.981204012199999909e+01,5.152643668900000051e+01,4.958880860000000013e+01,4.930254000000000048e+01,5.113269079999999889e+01,5.129278200000000254e+01,4.812983320000000020e+01,4.953847319999999854e+01,5.162528760000000005e+01,5.256690979999999769e+01,5.239198939999999993e+01,5.145915779999999984e+01
6.000000000000000000e+04,5.057914720000000841e+01,4.968586591500000083e+01,5.142399864100000428e+01,4.928904740000000118e+01,4.904914640000000503e+01,5.113834080000000171e+01,5.131097100000000921e+01,4.820918160000000086e+01,4.940623639999999739e+01,5.139817180000000008e+01,5.225391799999999876e+01,5.259544720000000240e+01,5.114101140000000356e+01
6.500000000000000000e+04,5.042616478000000058e+01,4.943137818449999799e+01,5.136415322749999746e+01,4.927560280000000148e+01,4.858120939999999877e+01,5.097873420000000522e+01,5.143172380000000032e+01,4.764305040000000702e+01,4.938123120000000199e+01,5.088540940000000035e+01,5.229435179999999406e+01,5.283416419999999647e+01,5.095617059999999299e+01
7.000000000000000000e+04,5.045610609999999951e+01,4.931002668000000000e+01,5.152949107949999785e+01,4.958195379999999375e+01,4.858964239999999535e+01,5.058184500000000128e+01,5.125675340000000091e+01,4.697277700000000067e+01,4.929060760000000130e+01,5.087880320000000012e+01,5.285835740000000271e+01,5.311290160000000071e+01,5.143741959999999835e+01
7.500000000000000000e+04,5.051650184000000365e+01,4.932422942000000177e+01,5.167983897650000102e+01,4.932797720000000652e+01,4.838081799999999788e+01,4.992706400000000144e+01,5.124721720000000147e+01,4.717258700000000005e+01,4.962624960000000129e+01,5.088886960000000670e+01,5.328003379999999112e+01,5.335964080000000109e+01,5.195456120000000055e+01
8.000000000000000000e+04,5.039750984000000500e+01,4.918545986100000533e+01,5.160744620050000009e+01,4.868500199999999722e+01,4.819748200000000082e+01,4.953814799999999963e+01,5.162703420000000420e+01,4.752935120000000069e+01,4.895275480000000101e+01,5.105324660000000137e+01,5.312714979999999798e+01,5.309666000000000707e+01,5.216826979999999736e+01
8.500000000000000000e+04,5.038542203999999458e+01,4.899759138650000523e+01,5.172210733349999146e+01,4.912038480000000362e+01,4.781331440000000299e+01,4.942557699999999699e+01,5.240332559999999518e+01,4.690982699999999994e+01,4.831887499999999847e+01,5.136434160000000304e+01,5.288681739999999820e+01,5.330263920000000155e+01,5.230911840000000268e+01
9.000000000000000000e+04,5.011921333999999462e+01,4.868958444999999102e+01,5.147647454100000175e+01,4.895582879999999903e+01,4.786296660000000003e+01,4.911089479999999696e+01,5.234271919999999767e+01,4.617186880000000571e+01,4.806776639999999645e+01,5.095082520000000414e+01,5.270961600000000402e+01,5.298692300000000444e+01,5.203272459999999455e+01
9.500000000000000000e+04,4.975657764000000327e+01,4.825292897199999231e+01,5.119824980850000884e+01,4.761721039999999761e+01,4.797880620000000107e+01,4.875779680000000127e+01,5.206169140000000795e+01,4.578172679999999417e+01,4.751162699999999717e+01,5.051965340000000282e+01,5.267048280000000204e+01,5.267727019999999527e+01,5.198951140000000493e+01
1.000000000000000000e+05,4.953235595999999674e+01,4.805572040900000275e+01,5.094642273850000436e+01,4.692654939999999897e+01,4.768774940000000129e+01,4.899585220000000163e+01,5.145872599999999863e+01,4.597957559999999688e+01,4.722355000000000302e+01,5.042749660000000489e+01,5.242750720000000086e+01,5.269893559999999155e+01,5.149761759999999811e+01
1.050000000000000000e+05,4.951749492000000430e+01,4.808001439999999604e+01,5.087800065150000250e+01,4.649090479999999559e+01,4.773989939999999876e+01,4.959058379999999744e+01,5.163236779999999726e+01,4.637524640000000176e+01,4.703106239999999616e+01,5.081672479999999581e+01,5.196986600000000323e+01,5.231586640000000443e+01,5.121242740000000282e+01
1.100000000000000000e+05,4.956087594000000252e+01,4.810428448499999377e+01,5.086814598100000495e+01,4.502959899999999749e+01,4.869684320000000355e+01,5.008903780000000694e+01,5.157076359999999937e+01,4.651978179999999696e+01,4.810897800000000046e+01,5.072944679999999806e+01,5.174161420000000078e+01,5.232968280000000050e+01,5.079301219999999972e+01
1.150000000000000000e+05,4.971930681999999990e+01,4.827177426100000446e+01,5.100034223450000326e+01,4.522352879999999686e+01,4.893533959999999894e+01,5.037306879999999865e+01,5.152966579999999652e+01,4.658186279999999613e+01,4.838931800000000294e+01,5.082411580000000129e+01,5.176217320000000655e+01,5.235836559999999906e+01,5.121562980000000209e+01
1.200000000000000000e+05,4.992609629999999044e+01,4.842688037999999295e+01,5.124171127199999631e+01,4.517167919999999981e+01,4.893133660000000162e+01,5.073446160000000305e+01,5.151691399999999987e+01,4.654953779999999597e+01,4.937130839999999665e+01,5.056485359999999929e+01,5.182605619999999647e+01,5.274171439999999933e+01,5.185310119999999046e+01
1.250000000000000000e+05,4.986167183999999963e+01,4.843490259549999877e+01,5.108354014700000079e+01,4.526189719999999994e+01,4.888185620000000142e+01,5.102035899999999913e+01,5.136980919999999884e+01,4.657732760000000383e+01,4.958672140000000184e+01,5.048291220000000123e+01,5.200872739999999794e+01,5.172778259999999761e+01,5.169932559999999455e+01
1.300000000000000000e+05,5.001791466000000241e+01,4.853778910000000479e+01,5.128829945150000214e+01,4.484772519999999929e+01,4.888804639999999324e+01,5.106711940000000283e+01,5.106915180000000021e+01,4.709061119999999789e+01,5.052611180000000246e+01,5.024589819999999918e+01,5.232598359999999360e+01,5.241929999999999978e+01,5.169919900000000013e+01
