video_name,direction,commanded_metric,commanded_value,measured_value,error,abs_error,percent_error,measured_radius_m,measured_yaw_rate_abs_rad_s,circle_rmse_m
left_r05_2.mp4,left,R_m,0.5,0.38510995189793873,-0.11489004810206127,0.11489004810206127,-22.978009620412255,0.38510995189793873,0.4370784561030314,0.04874560481121438
left_y05_2.mp4,left,yaw_rate_abs_rad_s,0.5,0.4114610594488005,-0.08853894055119949,0.08853894055119949,-17.707788110239896,0.3932572169240837,0.4114610594488005,0.06281669602111253
right_r03_2.mp4,right,R_m,0.3,0.24403110801438965,-0.055968891985610336,0.055968891985610336,-18.65629732853678,0.24403110801438965,0.6518424391837503,0.09028545473352934
right_r03_3.mp4,right,R_m,0.3,0.25363922807547035,-0.04636077192452964,0.04636077192452964,-15.45359064150988,0.25363922807547035,0.5828103355592662,0.074454199529883
