timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
5.000000000000000000e+03,-2.207516033800000628e+02,-2.229973160984999936e+02,-2.186758197395000138e+02,-2.222616856000000212e+02,-2.185833676000000310e+02,-2.153359150000000284e+02,-2.229328444000000218e+02,-2.184634577999999578e+02,-2.281366750000000252e+02,-2.217045066000000020e+02,-2.233376092000000028e+02,-2.182763096000000189e+02,-2.184836630000000355e+02
1.000000000000000000e+04,-1.765041871999999898e+02,-1.804712490849999824e+02,-1.728534271675000014e+02,-1.765311550000000125e+02,-1.796126759999999933e+02,-1.698236090000000047e+02,-1.812258679999999913e+02,-1.685039899999999875e+02,-1.900716920000000130e+02,-1.782006210000000124e+02,-1.783457929999999863e+02,-1.721704560000000015e+02,-1.705560120000000097e+02
1.500000000000000000e+04,-1.006159381999999880e+02,-1.095430059600000021e+02,-9.234299440000002335e+01,-9.794442200000000298e+01,-1.046531789999999944e+02,-8.459116600000000119e+01,-1.213969059999999871e+02,-9.963499799999999595e+01,-1.250980509999999839e+02,-1.037108750000000157e+02,-1.025166470000000061e+02,-8.086492900000000361e+01,-8.574820900000000279e+01
2.000000000000000000e+04,-2.376096960000000280e+01,-3.166746545750000053e+01,-1.629054430000000409e+01,-3.142971299999999957e+01,-1.398471000000000153e+01,-1.030440100000000037e+01,-3.287152499999999833e+01,-4.598290800000000189e+01,-1.248975100000000005e+01,-9.795823000000000391e+00,-1.517795399999999972e+01,-3.903638899999999978e+01,-2.653652200000000150e+01
2.500000000000000000e+04,-8.829281829999999331e+01,-1.011850489175000121e+02,-7.583191006750000440e+01,-7.251967600000000402e+01,-8.457377700000000686e+01,-9.465966699999999889e+01,-4.980580700000000149e+01,-8.694950799999999447e+01,-9.174585000000000434e+01,-8.217303200000000629e+01,-1.290355370000000050e+02,-1.121333730000000060e+02,-7.933195600000000525e+01
3.000000000000000000e+04,-1.256258057000000008e+02,-1.351365105350000135e+02,-1.162424182749999915e+02,-1.162161289999999951e+02,-1.419188359999999989e+02,-1.172230780000000152e+02,-1.222369020000000148e+02,-1.022452040000000011e+02,-1.315437169999999867e+02,-1.380883560000000045e+02,-1.061240580000000193e+02,-1.540389279999999985e+02,-1.266228490000000022e+02
3.500000000000000000e+04,-1.260848886000000277e+02,-1.340087771425000085e+02,-1.176817971749999998e+02,-1.262223280000000187e+02,-1.303929909999999950e+02,-1.249256460000000004e+02,-1.382886159999999904e+02,-1.046048780000000136e+02,-1.289016919999999971e+02,-1.083033020000000022e+02,-1.420547339999999963e+02,-1.441338039999999978e+02,-1.130208949999999959e+02
4.000000000000000000e+04,-1.333564352000000213e+02,-1.459297890199999870e+02,-1.207944714899999923e+02,-1.054505719999999940e+02,-1.372721610000000112e+02,-1.177577209999999894e+02,-1.622911080000000084e+02,-1.115815409999999872e+02,-1.157593789999999956e+02,-1.647319439999999986e+02,-1.231438660000000027e+02,-1.462487380000000030e+02,-1.493273220000000094e+02
4.500000000000000000e+04,-1.398618534000000011e+02,-1.500136322324999583e+02,-1.295202112175000195e+02,-1.195865379999999902e+02,-1.215638059999999996e+02,-1.424427919999999972e+02,-1.573476389999999867e+02,-1.244240499999999940e+02,-1.176125270000000000e+02,-1.572557979999999986e+02,-1.612975169999999991e+02,-1.450860549999999876e+02,-1.520018120000000010e+02
5.000000000000000000e+04,-1.430315520999999990e+02,-1.555761091875000091e+02,-1.311451675975000057e+02,-1.278851810000000171e+02,-1.228124299999999920e+02,-1.375758889999999894e+02,-1.734181590000000028e+02,-1.184302660000000031e+02,-1.289360709999999983e+02,-1.664603970000000004e+02,-1.692359250000000088e+02,-1.311176100000000133e+02,-1.544435929999999928e+02
5.500000000000000000e+04,-1.439108723999999881e+02,-1.590030390174999866e+02,-1.277579214950000193e+02,-1.689874939999999981e+02,-1.408432029999999884e+02,-1.307893990000000031e+02,-1.587437789999999893e+02,-1.064890249999999980e+02,-9.954609000000000663e+01,-1.593533070000000009e+02,-1.849130000000000109e+02,-1.370884369999999990e+02,-1.523549899999999866e+02
6.000000000000000000e+04,-1.357441810999999916e+02,-1.543506923700000186e+02,-1.177406037400000116e+02,-1.903049039999999934e+02,-1.285599660000000029e+02,-1.028034570000000087e+02,-1.594449999999999932e+02,-1.027491330000000005e+02,-9.387548999999999921e+01,-1.575628710000000012e+02,-1.625544720000000041e+02,-1.233778180000000049e+02,-1.362086999999999932e+02
6.500000000000000000e+04,-1.404290530000000103e+02,-1.670477376949999950e+02,-1.153550826000000171e+02,-2.222556820000000357e+02,-1.490367070000000069e+02,-9.066750799999999799e+01,-1.585526130000000080e+02,-9.272049400000000219e+01,-1.058254780000000039e+02,-1.968978070000000002e+02,-1.581150140000000022e+02,-1.054108879999999999e+02,-1.248083390000000037e+02
7.000000000000000000e+04,-1.373091618000000267e+02,-1.552812581049999778e+02,-1.204494310475000276e+02,-1.732070600000000127e+02,-1.402218300000000113e+02,-1.154649789999999996e+02,-1.474695890000000134e+02,-1.162376349999999974e+02,-1.207767670000000209e+02,-1.904742329999999981e+02,-1.600101339999999936e+02,-1.112653310000000175e+02,-9.796406000000000347e+01
7.500000000000000000e+04,-1.331229088000000047e+02,-1.502735301350000157e+02,-1.162263381024999944e+02,-1.659601639999999918e+02,-1.383394179999999949e+02,-1.137708599999999990e+02,-1.595846369999999865e+02,-1.095704259999999977e+02,-1.138704220000000049e+02,-1.805011159999999961e+02,-1.409205200000000104e+02,-1.220100089999999966e+02,-8.670151599999999803e+01
8.000000000000000000e+04,-1.366793938000000139e+02,-1.588635674975000143e+02,-1.171722691525000073e+02,-1.955807140000000004e+02,-1.228621730000000127e+02,-1.185020059999999802e+02,-1.891192870000000141e+02,-1.098655500000000131e+02,-1.205148870000000016e+02,-1.733054209999999955e+02,-1.149320590000000095e+02,-1.237204230000000109e+02,-9.839141800000000160e+01
8.500000000000000000e+04,-1.221058112999999850e+02,-1.499334281300000100e+02,-9.373005657250003253e+01,-1.743086539999999900e+02,-1.224811549999999869e+02,-1.106942540000000008e+02,-1.876497899999999959e+02,-1.078047130000000209e+02,-1.422236959999999897e+02,-1.718574639999999931e+02,-5.273521900000000784e+01,-4.802105099999999993e+01,-1.032821169999999995e+02
9.000000000000000000e+04,-1.280574220999999966e+02,-1.547773346324999579e+02,-1.027161598075000484e+02,-1.904263950000000136e+02,-9.540885900000000674e+01,-1.116767410000000211e+02,-1.717301699999999869e+02,-1.167364239999999853e+02,-1.629509830000000079e+02,-1.825143150000000105e+02,-9.239806699999999751e+01,-8.215963399999999695e+01,-7.457263299999999617e+01
9.500000000000000000e+04,-1.283759451999999897e+02,-1.539611139350000144e+02,-1.021954137900000035e+02,-1.921504319999999950e+02,-8.581888899999999865e+01,-1.418382119999999986e+02,-1.673085289999999929e+02,-1.145058130000000176e+02,-1.599773820000000057e+02,-1.644572290000000123e+02,-1.197355320000000063e+02,-5.482278099999999910e+01,-8.314465300000000525e+01
1.000000000000000000e+05,-1.229116320000000115e+02,-1.502497214324999959e+02,-9.509476143499999523e+01,-2.021281620000000032e+02,-1.127331959999999924e+02,-1.506065639999999917e+02,-1.469812770000000057e+02,-9.649850200000000200e+01,-1.305137640000000090e+02,-1.483915570000000059e+02,-1.298695740000000001e+02,-2.772572000000000259e+01,-8.366800399999999627e+01
1.050000000000000000e+05,-1.054696279000000061e+02,-1.364751124000000004e+02,-7.530092311000001359e+01,-1.566389450000000068e+02,-9.458770699999999465e+01,-1.232680579999999964e+02,-1.746373049999999978e+02,-8.668708499999999617e+01,-9.784174400000000560e+01,-1.742121060000000057e+02,-7.685284799999999450e+01,-2.050233599999999967e+01,-4.946814499999999981e+01
1.100000000000000000e+05,-1.148404881000000159e+02,-1.404116062750000253e+02,-8.700187437000002433e+01,-1.618009460000000104e+02,-6.248376299999999617e+01,-1.361405320000000074e+02,-1.459093929999999943e+02,-9.870976699999999937e+01,-1.392579230000000052e+02,-1.592780280000000062e+02,-1.428041249999999991e+02,-2.996217800000000153e+01,-7.205822600000000477e+01
