timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
5.000000000000000000e+03,-1.345464349619999894e+03,-1.387152597467999840e+03,-1.308627052963999859e+03,-1.299537797399999818e+03,-1.307544329400000152e+03,-1.245317911200000026e+03,-1.367060535400000163e+03,-1.390071956399999635e+03,-1.357972532799999954e+03,-1.333809727199999998e+03,-1.344366288400000030e+03,-1.497760005400000182e+03,-1.311202412600000116e+03
1.000000000000000000e+04,-1.155552641600000015e+03,-1.190304551397500290e+03,-1.124800076474999969e+03,-1.186877118000000110e+03,-1.129117974999999888e+03,-1.119040467999999919e+03,-1.207820611000000099e+03,-1.129382147999999916e+03,-1.081146435999999994e+03,-1.191442565000000059e+03,-1.118157703000000083e+03,-1.268368778000000020e+03,-1.124172614000000067e+03
1.500000000000000000e+04,-9.630718494999998711e+02,-1.015279954734999933e+03,-9.130158071074999953e+02,-1.007977404999999976e+03,-9.363020469999999023e+02,-9.316736100000000533e+02,-1.075998021999999992e+03,-8.885194869999999128e+02,-8.708183160000000953e+02,-1.078766818999999941e+03,-8.717905109999999240e+02,-1.072842742000000044e+03,-8.960295360000000073e+02
2.000000000000000000e+04,-7.542352565000001050e+02,-9.225798800850001271e+02,-6.167624582925000141e+02,-6.801492190000000164e+02,-6.605567150000000538e+02,-7.888632239999999456e+02,-1.366685185000000047e+03,-5.272312580000000253e+02,-7.045006499999999505e+02,-8.714983399999998710e+02,-3.929597049999999854e+02,-8.797743699999998626e+02,-6.701338990000000422e+02
2.500000000000000000e+04,-4.355372715999999969e+02,-6.676988469650000297e+02,-2.413348629249999817e+02,-2.933834669999999960e+02,-1.644402750000000140e+02,-4.812667730000000006e+02,-1.277036706999999979e+03,-6.939917499999999961e+01,-5.642788000000000466e+02,-5.505989120000000412e+02,-6.147384100000000728e+01,-6.747523730000000342e+02,-2.187423929999999928e+02
3.000000000000000000e+04,-2.188902834999999811e+02,-3.190351879699999813e+02,-1.361072214200000019e+02,-5.618200499999998954e+01,-1.106832750000000090e+02,-1.448880159999999933e+02,-5.820966680000000224e+02,-1.768860139999999888e+02,-2.711843400000000202e+02,-2.197515679999999918e+02,-1.608453309999999874e+02,-3.764014660000000276e+02,-8.998415199999999459e+01
3.500000000000000000e+04,-1.714951114999999788e+02,-2.071686681549999776e+02,-1.338569303824999963e+02,-1.886986589999999921e+02,-2.172207579999999894e+02,-1.241221260000000086e+02,-8.668990700000000516e+01,-2.411423760000000129e+02,-1.879238789999999995e+02,-7.867145899999999870e+01,-2.303976940000000013e+02,-1.288379470000000140e+02,-2.312463099999999940e+02
4.000000000000000000e+04,-2.363966633999999942e+02,-2.488303693825000096e+02,-2.221851474975000258e+02,-2.159615269999999896e+02,-2.552886939999999925e+02,-2.156698510000000226e+02,-2.597430469999999900e+02,-2.562202439999999797e+02,-2.359267229999999813e+02,-2.408245469999999955e+02,-2.529021779999999922e+02,-1.889305610000000115e+02,-2.424992619999999874e+02
4.500000000000000000e+04,-2.409893563999999913e+02,-2.528109445375000064e+02,-2.300944565349999777e+02,-2.321247580000000141e+02,-2.152355349999999703e+02,-2.400648409999999728e+02,-2.761857420000000047e+02,-2.414628839999999741e+02,-2.263757939999999849e+02,-2.523708990000000085e+02,-2.410070770000000380e+02,-2.649553050000000098e+02,-2.201107289999999921e+02
5.000000000000000000e+04,-2.297725940999999636e+02,-2.464187109375000091e+02,-2.160862465724999879e+02,-2.204045380000000023e+02,-2.188018140000000074e+02,-2.252879309999999862e+02,-1.993872230000000059e+02,-2.140802459999999883e+02,-2.365919509999999661e+02,-2.576089489999999955e+02,-2.279101729999999861e+02,-2.894997040000000084e+02,-2.081534120000000314e+02
