name,run_idx,status,started_at,finished_at,model_zip,best_model_zip,eval_reward_csv,eval_reward_png,eval_debug_csv,eval_best_policy_png,eval_best_policy_trajectory_csv,eval_best_policy_summary,gait_json,policy_rerun_csv,policy_rerun_png,policy_rerun_summary,trajectory_csv,trajectory_png,trajectory_summary,fitted_png,fitted_summary,export_diagnostics,eval_log_dir,train_log,eval_summary_json,mean_episode_reward,mean_vx,mean_vy,mean_abs_y,mean_abs_yaw,mean_energy_proxy,mean_frequency,mean_phase_lag_1,mean_phase_lag_2,mean_phase_lag_3,mean_phase_lag_4,mean_phase_lag_5,error
w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01,1,done,2026-06-30 10:57:27,2026-06-30 11:07:57,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_eval_best_policy_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_eval_best_policy_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_eval_best_policy_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_policy_rerun_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_policy_rerun_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_fitted_summary.json,"{""steady_action_count"": 400, ""steady_reward_max"": -0.09424153839676253, ""steady_reward_mean"": -0.10425550142271732, ""steady_reward_min"": -0.13741380236755252}",C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01_eval,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01.train.log,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run01.eval_summary.json,-34.661097580828354,0.17683088640559544,-0.002675010346734898,0.032308413327857485,0.32569633514070884,1.0000459305634721,1.0000224608182906,0.7645013518929481,0.7160053887367248,0.5783482671678066,0.7354240872263909,0.5951232232451439,
w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02,2,done,2026-06-30 11:07:57,2026-06-30 11:21:06,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_eval_best_policy_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_eval_best_policy_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_eval_best_policy_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_policy_rerun_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_policy_rerun_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_fitted_summary.json,"{""steady_action_count"": 400, ""steady_reward_max"": -0.08689871295439514, ""steady_reward_mean"": -0.09896445930295411, ""steady_reward_min"": -0.11641174480278363}",C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02_eval,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02.train.log,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run02.eval_summary.json,-33.54362328435671,0.17309273470039688,-0.0010395989476631234,0.030000488696759454,0.32068614126118006,1.0,1.0,0.7089034416675568,0.76454870942235,0.7003781845569611,0.743822140365839,0.6650377334654332,
w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03,3,done,2026-06-30 11:21:06,2026-06-30 11:34:48,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_eval_best_policy_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_eval_best_policy_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_eval_best_policy_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_policy_rerun_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_policy_rerun_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_fitted_summary.json,"{""steady_action_count"": 400, ""steady_reward_max"": -0.08683264740747888, ""steady_reward_mean"": -0.09555000745161506, ""steady_reward_min"": -0.11086792469083352}",C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_eval,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03.train.log,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03.eval_summary.json,-33.282617548969554,0.17253581235803375,-0.0025390412125965854,0.03201812473919929,0.315633740895911,1.0,1.0,0.7100743325352669,0.738243623495102,0.7430822495520115,0.5659856089055538,0.5587941447794438,
w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04,4,done,2026-06-30 11:34:48,2026-06-30 11:48:09,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_eval_best_policy_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_eval_best_policy_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_eval_best_policy_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_policy_rerun_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_policy_rerun_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_fitted_summary.json,"{""steady_action_count"": 400, ""steady_reward_max"": -0.10088691822273177, ""steady_reward_mean"": -0.10889674821253081, ""steady_reward_min"": -0.11811159647059359}",C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04_eval,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04.train.log,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run04.eval_summary.json,-37.008737925669735,0.1807290359203612,-0.002172757749020535,0.03217891908277343,0.3403215205104729,1.0,1.0,0.732392698675394,0.6365817115902901,0.6781730269193649,0.6633146432042122,0.699945685505867,
w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05,5,done,2026-06-30 11:48:09,2026-06-30 12:05:41,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_eval_best_policy_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_eval_best_policy_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_eval_best_policy_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_policy_rerun_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_policy_rerun_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_fitted_summary.json,"{""steady_action_count"": 400, ""steady_reward_max"": -0.0906159778207432, ""steady_reward_mean"": -0.10017793743376156, ""steady_reward_min"": -0.11437860995681373}",C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05_eval,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05.train.log,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run05.eval_summary.json,-33.80460061938765,0.17466175274159657,-0.002411021958855809,0.03189947090560081,0.32229957638339185,1.0,1.0,0.7118263579905033,0.7199342188239097,0.703880922049284,0.6202826502621174,0.5958933906555176,
w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06,6,done,2026-06-30 12:05:41,2026-06-30 12:23:38,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_eval_best_policy_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_eval_best_policy_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\eval_best_policy_curves\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_eval_best_policy_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_policy_rerun_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_policy_rerun_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_fitted_summary.json,"{""steady_action_count"": 400, ""steady_reward_max"": -0.09620105547826727, ""steady_reward_mean"": -0.10731776251299259, ""steady_reward_min"": -0.13051420328918967}",C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06_eval,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.train.log,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.eval_summary.json,-35.65965756428716,0.17866169017330294,0.0020755102585610446,0.03150148224320474,0.339481807971766,1.0,1.0,0.6235607056617737,0.677505821019411,0.790940324574709,0.63226176866889,0.703676797837019,
