video_name,direction,command_type,command_value,command_unit,fps,frame_count,analyzed_frame_count,duration_s,analyzed_duration_s,max_seconds,px_per_m,detected_frame_count,detection_rate,representative_start_s,representative_end_s,fit_kind,measured_radius_m,measured_yaw_rate_rad_s,measured_yaw_rate_abs_rad_s,commanded_metric,commanded_value,measured_value,error,abs_error,percent_error,circle_rmse_m,arc_angle_deg,path_length_px,path_length_m,net_displacement_px,net_displacement_m,straight_speed_m_s,straight_speed_source,straight_tracked_net_speed_m_s,straight_tracked_path_speed_m_s,straight_fit_x_slope_px_s,straight_fit_y_slope_px_s,straight_measurement_start_s,straight_measurement_requested_start_s,straight_measurement_seconds,straight_measurement_end_s,straight_measurement_frame_count,straight_trim_last_seconds,metric_start_s,metric_end_s,turn_trim_last_seconds,turn_start_seconds
clean_v_20260702_231446_paper80_ppo_turn_left_a20_r03_run09.mp4,left,turn_radius,0.3,m,30.0,2033,2033,67.76666666666667,67.73333333333333,,269.2105609870623,2033,1.0,2.0,64.76666666666667,circle,0.37205222035016267,-0.42296698765100066,0.42296698765100066,R_m,0.3,0.37205222035016267,0.07205222035016268,0.07205222035016268,24.01740678338756,0.0613027944554914,1496.1554802263045,3859.2293914733077,14.335356597168467,122.49339748582805,0.4550096290305447,,,,,,,,,,,,,2.0,64.76666666666667,3.0,2.0
