time,x,y,yaw,reward,yaw_rate,turn_radius
2.199999999999868727e+00,4.249116460496120684e-01,-4.938150096037985382e-02,-4.772882738710496620e-01,-1.040723364140752727e+00,3.672694701172940501e-01,inf
2.219999999999866525e+00,4.261939274247086296e-01,-4.666565964138447153e-02,-5.004229335308588711e-01,-8.805742826372774390e-01,2.338119021977311252e-01,inf
2.239999999999864322e+00,4.271608162481672633e-01,-4.385556796812306590e-02,-5.257466467943047173e-01,-8.834469480643062367e-01,2.362057900535886046e-01,inf
2.259999999999862119e+00,4.278253082167025045e-01,-4.095580504251583598e-02,-5.537116784412688952e-01,-6.962047567310553076e-01,8.017063060921283957e-02,inf
2.279999999999859916e+00,4.281715879421660875e-01,-3.792679064479465012e-02,-5.856041025048733806e-01,-6.613671092552154684e-01,5.113925771267956166e-02,inf
2.299999999999857714e+00,4.281659480272945184e-01,-3.476402172150350189e-02,-6.224615799741135547e-01,-4.399242275049115580e-01,-1.333964770792403498e-01,inf
2.319999999999855511e+00,4.277773090911425879e-01,-3.152028570710951882e-02,-6.644896250368486079e-01,-3.737584202228988461e-01,-1.885346498142509430e-01,inf
2.339999999999853308e+00,4.270195634841190691e-01,-2.827959567488069759e-02,-7.109156068352392444e-01,-1.437385940736369550e-01,-3.802178382719691996e-01,inf
2.359999999999851106e+00,4.259526920044944820e-01,-2.511135355289856319e-02,-7.603840555604064466e-01,-7.958118049693756191e-02,-4.336823495858853628e-01,inf
2.379999999999848903e+00,4.249282323124671246e-01,-2.195800987476104194e-02,-8.063603854062210141e-01,-1.286509460653697812e-01,-6.072091217211414982e-01,inf
2.399999999999846700e+00,4.237589769613930857e-01,-1.889946723046631583e-02,-8.507943080750021148e-01,-1.930412425397037002e-01,-6.608677021164197640e-01,inf
2.419999999999844498e+00,4.239727826348481665e-01,-1.773466504148796252e-02,-8.609713460660434192e-01,-2.593392527440449569e-01,-7.161160439533708066e-01,inf
2.439999999999842295e+00,4.238802163635683184e-01,-1.662245769080089586e-02,-8.658663805342484698e-01,-2.880310172203349173e-01,-7.400258476836124588e-01,inf
2.459999999999840092e+00,4.245490533406104383e-01,-1.705171370511310291e-02,-8.495851590626670724e-01,-2.892556933474271230e-01,-7.410464111228559636e-01,inf
2.479999999999837890e+00,4.245043581462109028e-01,-1.672987526798774827e-02,-8.396253375038453814e-01,-3.291174725579295579e-01,-7.742645604649412983e-01,inf
