video_name,direction,commanded_metric,commanded_value,measured_value,error,abs_error,percent_error,measured_radius_m,measured_yaw_rate_abs_rad_s,circle_rmse_m
clean_v_20260701_214943_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.mp4,forward,straight_speed_m_s,0.17,0.18799338365717505,0.01799338365717504,0.01799338365717504,10.584343327750023,,,
clean_v_20260701_215113_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.mp4,forward,straight_speed_m_s,0.17,0.17965194809210153,0.009651948092101514,0.009651948092101514,5.677616524765596,,,
clean_v_20260701_215207_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.mp4,forward,straight_speed_m_s,0.17,0.16501670874396426,-0.004983291256035749,0.004983291256035749,-2.9313477976680873,,,
clean_v_20260701_215344_paper80_ppo_turn_left_a20_r03_run05.mp4,left,R_m,0.3,0.2394378119870269,-0.060562188012973084,0.060562188012973084,-20.187396004324363,0.2394378119870269,0.5504620451264929,0.045594513382424
clean_v_20260701_215522_paper80_ppo_turn_left_a20_r03_run05.mp4,left,R_m,0.3,0.23093169225444166,-0.06906830774555833,0.06906830774555833,-23.022769248519445,0.23093169225444166,0.5570571969124384,0.028164369898097452
clean_v_20260701_215852_paper80_ppo_turn_left_a20_r03_run05.mp4,left,R_m,0.3,0.23180703907216502,-0.06819296092783497,0.06819296092783497,-22.73098697594499,0.23180703907216502,0.577264841545171,0.033171342157997254
clean_v_20260701_220124_paper80_ppo_turn_right_a20_r03_run05.mp4,right,R_m,0.3,0.23967741064704573,-0.06032258935295426,0.06032258935295426,-20.107529784318086,0.23967741064704573,0.5725017728690375,0.060073807033000644
clean_v_20260701_220513_paper80_ppo_turn_right_a20_r03_run05.mp4,right,R_m,0.3,0.23019336905632468,-0.06980663094367531,0.06980663094367531,-23.268876981225105,0.23019336905632468,0.5902663577331796,0.05841025655298439
