video_name,direction,command_type,command_value,command_unit,fps,frame_count,analyzed_frame_count,duration_s,analyzed_duration_s,max_seconds,px_per_m,detected_frame_count,detection_rate,fit_kind,measured_radius_m,measured_yaw_rate_rad_s,measured_yaw_rate_abs_rad_s,commanded_metric,commanded_value,measured_value,error,abs_error,percent_error,circle_rmse_m,arc_angle_deg,path_length_px,path_length_m,net_displacement_px,net_displacement_m,straight_speed_m_s,straight_speed_source,straight_tracked_net_speed_m_s,straight_tracked_path_speed_m_s,straight_fit_x_slope_px_s,straight_fit_y_slope_px_s,straight_measurement_start_s,straight_measurement_requested_start_s,straight_measurement_seconds,straight_measurement_end_s,straight_measurement_frame_count,metric_start_s,metric_end_s,turn_trim_last_seconds,turn_start_seconds
clean_v_20260701_214943_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.mp4,forward,straight_speed,0.17,m/s,30.0,276,276,9.2,9.166666666666666,,269.2105609870623,276,1.0,straight,,,,straight_speed_m_s,0.17,0.18799338365717505,0.01799338365717504,0.01799338365717504,10.584343327750023,,,473.7786390498041,1.7598813260248467,421.39802523454114,1.5653101560707072,0.18799338365717505,linear_fit_of_red_marker_center_in_steady_window,0.17443584156781008,0.196445798063066,50.60980335613069,-0.009650361276882412,2.0,2.0,15.0,9.166666666666666,216,,,,
clean_v_20260701_215113_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.mp4,forward,straight_speed,0.17,m/s,30.0,417,417,13.9,13.866666666666667,,269.2105609870623,417,1.0,straight,,,,straight_speed_m_s,0.17,0.17965194809210153,0.009651948092101514,0.009651948092101514,5.677616524765596,,,700.5662158807206,2.602298413970425,590.1945991375256,2.1923159216843993,0.17965194809210153,linear_fit_of_red_marker_center_in_steady_window,0.1635854284203643,0.19475347214585514,47.248261306901824,10.329463310829277,2.0,2.0,15.0,13.866666666666667,357,,,,
clean_v_20260701_215207_w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run06.mp4,forward,straight_speed,0.17,m/s,30.0,454,454,15.133333333333333,15.1,,269.2105609870623,454,1.0,straight,,,,straight_speed_m_s,0.17,0.16501670874396426,-0.004983291256035749,0.004983291256035749,-2.9313477976680873,,,713.7977382136712,2.651447757459912,581.7273940223947,2.160863941925188,0.16501670874396426,linear_fit_of_red_marker_center_in_steady_window,0.1482478765995429,0.18087749376103757,44.42141848598478,-0.500743861100644,2.0,2.0,15.0,15.0,391,,,,
clean_v_20260701_215344_paper80_ppo_turn_left_a20_r03_run05.mp4,left,turn_radius,0.3,m,30.0,1051,1051,35.03333333333333,35.0,,269.2105609870623,1051,1.0,circle,0.2394378119870269,-0.5504620451264929,0.5504620451264929,R_m,0.3,0.2394378119870269,-0.060562188012973084,0.060562188012973084,-20.187396004324363,0.045594513382424,963.2356883966266,1743.1083569786915,6.474888468667697,95.92555800287609,0.35632167494159367,,,,,,,,,,,,2.0,32.03333333333333,3.0,2.0
clean_v_20260701_215522_paper80_ppo_turn_left_a20_r03_run05.mp4,left,turn_radius,0.3,m,30.0,975,975,32.5,32.46666666666667,,269.2105609870623,975,1.0,circle,0.23093169225444166,-0.5570571969124384,0.5570571969124384,R_m,0.3,0.23093169225444166,-0.06906830774555833,0.06906830774555833,-23.022769248519445,0.028164369898097452,897.4351178366243,1626.8070796763382,6.042879869614473,19.18263533627629,0.07125513674479572,,,,,,,,,,,,2.0,29.5,3.0,2.0
clean_v_20260701_215852_paper80_ppo_turn_left_a20_r03_run05.mp4,left,turn_radius,0.3,m,30.0,1042,1042,34.733333333333334,34.7,,269.2105609870623,1042,1.0,circle,0.23180703907216502,-0.577264841545171,0.577264841545171,R_m,0.3,0.23180703907216502,-0.06819296092783497,0.06819296092783497,-22.73098697594499,0.033171342157997254,964.343078012642,1700.2433117091261,6.315663492082825,17.09741843494435,0.06350946401306305,,,,,,,,,,,,2.0,31.733333333333334,3.0,2.0
clean_v_20260701_220124_paper80_ppo_turn_right_a20_r03_run05.mp4,right,turn_radius,0.3,m,30.0,920,920,30.666666666666668,30.633333333333333,,269.2105609870623,920,1.0,circle,0.23967741064704573,0.5725017728690375,0.5725017728690375,R_m,0.3,0.23967741064704573,-0.06032258935295426,0.06032258935295426,-20.107529784318086,0.060073807033000644,847.94349906408,1399.132985110729,5.197169754339497,31.59001882745465,0.11734316332772993,,,,,,,,,,,,2.0,27.666666666666668,3.0,2.0
clean_v_20260701_220513_paper80_ppo_turn_right_a20_r03_run05.mp4,right,turn_radius,0.3,m,30.0,977,977,32.56666666666667,32.53333333333333,,269.2105609870623,977,1.0,circle,0.23019336905632468,0.5902663577331796,0.5902663577331796,R_m,0.3,0.23019336905632468,-0.06980663094367531,0.06980663094367531,-23.268876981225105,0.05841025655298439,904.7008983949083,1469.2848166634308,5.457753259293723,78.50478143551202,0.29161107628049104,,,,,,,,,,,,2.0,29.56666666666667,3.0,2.0
