video_name,direction,command_type,command_value,command_unit,fps,frame_count,analyzed_frame_count,duration_s,analyzed_duration_s,max_seconds,px_per_m,detected_frame_count,detection_rate,representative_start_s,representative_end_s,fit_kind,measured_radius_m,measured_yaw_rate_rad_s,measured_yaw_rate_abs_rad_s,commanded_metric,commanded_value,measured_value,error,abs_error,percent_error,circle_rmse_m,arc_angle_deg,path_length_px,path_length_m,net_displacement_px,net_displacement_m,straight_speed_m_s,straight_speed_source,straight_tracked_net_speed_m_s,straight_tracked_path_speed_m_s,straight_fit_x_slope_px_s,straight_fit_y_slope_px_s,straight_measurement_start_s,straight_measurement_requested_start_s,straight_measurement_seconds,straight_measurement_end_s,straight_measurement_frame_count,straight_trim_last_seconds,metric_start_s,metric_end_s,turn_trim_last_seconds,turn_start_seconds
clean_v_20260702_225836_symmetric_turn_left_a20_r03_from_right_run09.mp4,left,turn_radius,0.3,m,30.0,1952,1952,65.06666666666666,65.03333333333333,,269.2105609870623,1952,1.0,2.0,62.06666666666666,circle,0.3447907222419169,-0.45197286575618406,0.45197286575618406,R_m,0.3,0.3447907222419169,0.044790722241916936,0.044790722241916936,14.930240747305644,0.06739824414099795,1531.6454947136226,3749.8352059137924,13.929004836084427,100.8188730652443,0.37449820948922374,,,,,,,,,,,,,2.0,62.06666666666666,3.0,2.0
