time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,5.999769887338802787e-01,-1.962887887555497812e-03,2.302331047300427286e-02,0.000000000000000000e+00,-4.081809500175496985e-03,-1.748374306693499247e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.852965354919433594e-01,6.477914452552795410e-01,6.582747101783752441e-01,6.967770457267761230e-01,6.559137701988220215e-01
4.000000000000002859e-02,5.997841396846302908e-01,-6.047716803518954354e-03,7.484679869483817916e-02,0.000000000000000000e+00,-9.555637969935823137e-03,-1.930863755763992384e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.715273499488830566e-01,6.665056943893432617e-01,6.950960755348205566e-01,8.000000119209289551e-01,5.921278595924377441e-01
6.000000000000004635e-02,5.994362754750702793e-01,-9.734343077226148555e-03,1.293863781468503338e-01,0.000000000000000000e+00,-1.226406927874579972e-02,-1.776083291225324101e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.731779813766479492e-01,6.654270291328430176e-01,6.951038837432861328e-01,8.000000119209289551e-01,5.937241911888122559e-01
8.000000000000005718e-02,5.991425889351241763e-01,-1.172347313503674382e-02,1.700638475115409665e-01,0.000000000000000000e+00,-1.190068505818405245e-02,-1.463322884432573523e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.634915113449096680e-01,6.593292951583862305e-01,6.900886297225952148e-01,8.000000119209289551e-01,6.093369126319885254e-01
1.000000000000000749e-01,5.990067143664078442e-01,-1.198931798343100263e-02,1.937176665945320730e-01,0.000000000000000000e+00,-1.018501046078795769e-02,-1.131530184007959045e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.066980004310607910e-01,6.425666213035583496e-01,6.622192263603210449e-01,7.048624753952026367e-01,6.571489572525024414e-01
1.200000000000000927e-01,5.989762932749477242e-01,-1.122568416663016766e-02,2.063968907312010159e-01,0.000000000000000000e+00,-8.594872231837226428e-03,-8.596322394172295489e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.307337284088134766e-01,6.292611360549926758e-01,6.277763247489929199e-01,5.908070802688598633e-01,7.046631574630737305e-01
1.400000000000000966e-01,5.989480239389701755e-01,-1.020388266262006738e-02,2.163341579811257076e-01,0.000000000000000000e+00,-7.770008985174334595e-03,-6.671737298588324705e-02,0.000000000000000000e+00,1.002242922782897949e+00,6.143196225166320801e-01,6.280968189239501953e-01,6.214175224304199219e-01,5.696319341659545898e-01,7.126945257186889648e-01
1.600000000000001144e-01,5.988461187159753729e-01,-9.330731374561751501e-03,2.286701688019611711e-01,0.000000000000000000e+00,-7.747544790793254102e-03,-5.349745361649985848e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.241382956504821777e-01,6.294005513191223145e-01,6.253160238265991211e-01,5.846142768859863281e-01,7.066321969032287598e-01
1.800000000000001321e-01,5.986428153508318584e-01,-8.567760086736209146e-03,2.437766743045512996e-01,0.000000000000000000e+00,-8.286270983197873904e-03,-4.310448379104642874e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.364583969116210938e-01,6.305290460586547852e-01,6.298592686653137207e-01,6.013154387474060059e-01,7.002161741256713867e-01
2.000000000000001499e-01,5.983538778717559792e-01,-7.605862008318420298e-03,2.585828471777092963e-01,0.000000000000000000e+00,-9.044747497905656491e-03,-3.288320312906978932e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.329305171966552734e-01,6.293848156929016113e-01,6.274296045303344727e-01,5.940465331077575684e-01,7.037070393562316895e-01
2.200000000000001676e-01,5.980275273614784615e-01,-6.106198507997151470e-03,2.690667380271025699e-01,0.000000000000000000e+00,-9.699457095231641887e-03,-2.148299977253880985e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.147546172142028809e-01,6.271013021469116211e-01,6.192882061004638672e-01,5.665226578712463379e-01,7.151755690574645996e-01
2.400000000000001854e-01,5.977242745246378330e-01,-3.868743950702080436e-03,2.722088475002022445e-01,0.000000000000000000e+00,-1.002956943736393707e-02,-8.748618631163383383e-03,0.000000000000000000e+00,1.010288476943969727e+00,5.953704714775085449e-01,6.260395050048828125e-01,6.117988228797912598e-01,5.398428440093994141e-01,7.258477210998535156e-01
2.600000000000001754e-01,5.974941235918964644e-01,-8.723565788944509514e-04,2.666305501745578899e-01,0.000000000000000000e+00,-9.955815476340567488e-03,4.789746054951272806e-03,0.000000000000000000e+00,1.018897891044616699e+00,5.819720625877380371e-01,6.263290047645568848e-01,6.074466109275817871e-01,5.239757299423217773e-01,7.319115996360778809e-01
2.800000000000001932e-01,5.973703042591825829e-01,2.768730729802382218e-03,2.523200898582528273e-01,0.000000000000000000e+00,-9.467662141534743947e-03,1.839866088147921672e-02,0.000000000000000000e+00,1.024391889572143555e+00,5.740244388580322266e-01,6.272418498992919922e-01,6.053847074508666992e-01,5.169891119003295898e-01,7.343534827232360840e-01
3.000000000000002109e-01,5.973761247533726504e-01,6.880458586877358229e-03,2.299621119333951358e-01,0.000000000000000000e+00,-8.577788728432504672e-03,3.146233944945851790e-02,0.000000000000000000e+00,1.027319073677062988e+00,5.696497559547424316e-01,6.282512545585632324e-01,6.045647263526916504e-01,5.151146650314331055e-01,7.348050475120544434e-01
3.200000000000002287e-01,5.975332378317432802e-01,1.128995916452496528e-02,2.003517422356425326e-01,0.000000000000000000e+00,-7.288935645784797024e-03,4.357924881150092300e-02,0.000000000000000000e+00,1.028121709823608398e+00,5.676032900810241699e-01,6.291702389717102051e-01,6.044385433197021484e-01,5.161473751068115234e-01,7.341987490653991699e-01
3.400000000000002465e-01,5.978657131930890101e-01,1.584898192337386158e-02,1.641278654830608252e-01,0.000000000000000000e+00,-5.600482435597845497e-03,5.451228185095405993e-02,0.000000000000000000e+00,1.026890754699707031e+00,5.672662854194641113e-01,6.300307512283325195e-01,6.047895550727844238e-01,5.193157196044921875e-01,7.328484058380126953e-01
3.600000000000002642e-01,5.983973179121788721e-01,2.042663619906759376e-02,1.218140322006589921e-01,0.000000000000000000e+00,-3.516442038936703519e-03,6.410818535396048401e-02,0.000000000000000000e+00,1.023557662963867188e+00,5.684075951576232910e-01,6.309373378753662109e-01,6.055857539176940918e-01,5.246404409408569336e-01,7.307251095771789551e-01
3.800000000000002820e-01,5.991469215578076879e-01,2.489718001581453510e-02,7.400872013799632276e-02,0.000000000000000000e+00,-1.061546937907931676e-03,7.224396410641137356e-02,0.000000000000000000e+00,1.018026351928710938e+00,5.710867047309875488e-01,6.320217847824096680e-01,6.069232821464538574e-01,5.325975418090820312e-01,7.275934815406799316e-01
4.000000000000002998e-01,6.001239974201045824e-01,2.912810194775727890e-02,2.155831090464455091e-02,0.000000000000000000e+00,1.721447901843762510e-03,7.878661559303770656e-02,0.000000000000000000e+00,1.010277271270751953e+00,5.755978822708129883e-01,6.334246993064880371e-01,6.089891791343688965e-01,5.438843369483947754e-01,7.231069803237915039e-01
4.200000000000003175e-01,6.013270507633610151e-01,3.296882909451820387e-02,-3.442197038384281482e-02,0.000000000000000000e+00,4.760770448878019062e-03,8.358712131064617579e-02,0.000000000000000000e+00,1.000476598739624023e+00,5.824059844017028809e-01,6.352365016937255859e-01,6.120322942733764648e-01,5.591552853584289551e-01,7.169052362442016602e-01
4.400000000000003353e-01,6.027364467746307852e-01,3.626413975541592505e-02,-9.269355001119161663e-02,0.000000000000000000e+00,7.959751340321929644e-03,8.655113295761145131e-02,0.000000000000000000e+00,1.000000000000000000e+00,5.920998454093933105e-01,6.374751925468444824e-01,6.163583993911743164e-01,5.788195729255676270e-01,7.086707949638366699e-01
4.600000000000003531e-01,6.043220597296563579e-01,3.888136089608512647e-02,-1.521431245613292238e-01,0.000000000000000000e+00,1.122933895144933442e-02,8.765782215708621539e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.054740548133850098e-01,6.402608752250671387e-01,6.224191188812255859e-01,6.033213734626770020e-01,6.980214715003967285e-01
4.800000000000003708e-01,6.060521745748542743e-01,4.071367604454406708e-02,-2.117747652971994632e-01,0.000000000000000000e+00,1.449527586161089045e-02,8.694424321600079109e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.237344741821289062e-01,6.440520286560058594e-01,6.309497952461242676e-01,6.338886022567749023e-01,6.843043565750122070e-01
5.000000000000003331e-01,6.078965585854185782e-01,4.168012849676339115e-02,-2.705972848410081455e-01,0.000000000000000000e+00,1.769677345652658634e-02,8.449055488482168363e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.476799249649047852e-01,6.494101881980895996e-01,6.424106359481811523e-01,6.714029908180236816e-01,6.673317551612854004e-01
5.200000000000003508e-01,6.098201678917162250e-01,4.172273982164614869e-02,-3.275415409055251192e-01,0.000000000000000000e+00,2.076768180118305010e-02,8.041001268012716585e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.757800579071044922e-01,6.560788750648498535e-01,6.557784080505371094e-01,7.134234905242919922e-01,6.486712694168090820e-01
5.400000000000003686e-01,6.117888355086649188e-01,4.081142049193098309e-02,-3.814798677487026279e-01,0.000000000000000000e+00,2.367157173243410184e-02,7.485752162204711846e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.041594982147216797e-01,6.626646518707275391e-01,6.687004566192626953e-01,7.543210983276367188e-01,6.309748291969299316e-01
5.600000000000003864e-01,6.137836346691477596e-01,3.894900392052114135e-02,-4.312497100675325434e-01,0.000000000000000000e+00,2.640949888807630347e-02,6.802617784461474637e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.286041378974914551e-01,6.676930189132690430e-01,6.789796352386474609e-01,7.882258296012878418e-01,6.164301037788391113e-01
5.800000000000004041e-01,6.158075883212007495e-01,3.617445206413882897e-02,-4.757186872516315779e-01,0.000000000000000000e+00,2.902751788999819588e-02,6.015184269103929227e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.468078732490539551e-01,6.708104610443115234e-01,6.859294772148132324e-01,8.000000119209289551e-01,6.057698130607604980e-01
6.000000000000004219e-01,6.178871910107125442e-01,3.256750219730281115e-02,-5.138217748224268577e-01,0.000000000000000000e+00,3.157240136484262133e-02,5.149191996489135836e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.589637637138366699e-01,6.725904345512390137e-01,6.902154684066772461e-01,8.000000119209289551e-01,5.984933376312255859e-01
6.200000000000004396e-01,6.200117464771675024e-01,2.821903332572350820e-02,-5.446243839910646090e-01,0.000000000000000000e+00,3.400708048061340527e-02,4.227422233890960890e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.667114138603210449e-01,6.736241579055786133e-01,6.927821636199951172e-01,8.000000119209289551e-01,5.937286019325256348e-01
6.400000000000004574e-01,6.221727769758980120e-01,2.323659171439801385e-02,-5.674131710083902824e-01,0.000000000000000000e+00,3.635798056186115984e-02,3.273788010223126210e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.717038393020629883e-01,6.742084622383117676e-01,6.942933201789855957e-01,8.000000119209289551e-01,5.907760858535766602e-01
6.600000000000004752e-01,6.243864879737203166e-01,1.774818847826953316e-02,-5.816411564366074094e-01,0.000000000000000000e+00,3.865673690763810066e-02,2.311601814466547264e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.750850319862365723e-01,6.744468212127685547e-01,6.951362490653991699e-01,8.000000119209289551e-01,5.892054438591003418e-01
