video_name,direction,command_type,command_value,command_unit,fps,frame_count,duration_s,px_per_m,detected_frame_count,detection_rate,fit_kind,measured_radius_m,measured_yaw_rate_rad_s,measured_yaw_rate_abs_rad_s,commanded_metric,commanded_value,measured_value,error,abs_error,percent_error,circle_rmse_m,arc_angle_deg,path_length_px,path_length_m,net_displacement_px,net_displacement_m,straight_speed_m_s,straight_speed_source,straight_tracked_net_speed_m_s,straight_tracked_path_speed_m_s,straight_fit_x_slope_px_s,straight_fit_y_slope_px_s,straight_measurement_start_s,straight_measurement_requested_start_s,straight_measurement_seconds,straight_measurement_end_s,straight_measurement_frame_count,metric_start_s,metric_end_s,turn_trim_last_seconds,turn_start_seconds
left_r03_run09.mp4,left,turn_radius,0.3,m,30.0,1117,37.233333333333334,269.2105609870623,1117,1.0,circle,0.35739234607738174,-0.4755042903206696,0.4755042903206696,R_m,0.3,0.35739234607738174,0.05739234607738175,0.05739234607738175,19.130782025793916,0.041278213631648,904.6890308923599,2137.0066022911137,7.938048917753319,160.2013988653954,0.5950784333200596,,,,,,,,,,,,2.0,35.233333333333334,2.0,2.0
string_rum06.mp4,straight,straight,,,30.0,500,16.666666666666668,269.2105609870623,500,1.0,straight,,,,,,,,,,,,828.0671306651165,3.075908789124033,558.6260160458099,2.0750523827802443,0.16191702199776054,linear_fit_of_red_marker_center_in_steady_window,0.1565040977855409,0.2000904756791449,-43.58950540233066,0.15254559292122488,2.0,2.0,14.6666667,14.666666666666666,381,,,,
