timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
1.450000000000000000e+05,-1.535972098000000017e+02,-1.702357378675000064e+02,-1.366259596349999867e+02,-1.595782299999999907e+02,-2.002766169999999875e+02,-1.675318159999999921e+02,-1.199762130000000013e+02,-1.062468159999999955e+02,-1.516309410000000071e+02,-1.682794340000000091e+02,-1.795938659999999913e+02,-1.561703660000000013e+02,-1.266877989999999983e+02
1.500000000000000000e+05,-1.495044578999999771e+02,-1.714616483525000206e+02,-1.264981670300000474e+02,-1.440416350000000136e+02,-2.144345020000000090e+02,-1.508960109999999872e+02,-1.246583480000000037e+02,-9.601477199999999357e+01,-1.525973930000000109e+02,-1.645916459999999972e+02,-1.720753880000000038e+02,-1.839409990000000050e+02,-9.179388500000000306e+01
1.550000000000000000e+05,-1.327289553999999896e+02,-1.513241136224999934e+02,-1.150462046650000048e+02,-1.060261289999999974e+02,-1.925307809999999904e+02,-1.415110889999999984e+02,-1.102007430000000170e+02,-1.253613820000000061e+02,-1.377148779999999988e+02,-1.598027449999999874e+02,-1.485090429999999913e+02,-1.210501639999999952e+02,-8.458259999999999934e+01
1.600000000000000000e+05,-1.296086253000000283e+02,-1.481482676150000373e+02,-1.118358619649999923e+02,-1.172135549999999995e+02,-1.960758120000000133e+02,-1.346350539999999967e+02,-1.198508039999999966e+02,-1.257845930000000010e+02,-1.310945839999999976e+02,-1.301755060000000128e+02,-1.300405159999999967e+02,-1.392727979999999945e+02,-7.194303100000000484e+01
1.650000000000000000e+05,-1.266799848999999938e+02,-1.432850078999999823e+02,-1.090530561225000241e+02,-8.975677600000000211e+01,-1.707538570000000107e+02,-1.355228669999999909e+02,-1.226164440000000013e+02,-7.934877400000000591e+01,-1.437219149999999956e+02,-1.397106670000000008e+02,-1.293244369999999890e+02,-1.572697459999999978e+02,-9.877436600000000055e+01
1.700000000000000000e+05,-1.218487505000000084e+02,-1.404498076499999968e+02,-1.037662789000000032e+02,-1.055582210000000032e+02,-1.778147950000000037e+02,-1.151906520000000000e+02,-1.355039910000000134e+02,-7.524161300000000097e+01,-1.384585050000000024e+02,-1.550131920000000036e+02,-1.277530739999999980e+02,-1.008572110000000066e+02,-8.709625099999999520e+01
1.750000000000000000e+05,-1.161351492999999948e+02,-1.365916210099999830e+02,-9.593914384499998960e+01,-1.000259910000000048e+02,-1.790577309999999898e+02,-1.193891990000000050e+02,-1.235126469999999870e+02,-7.390049100000000237e+01,-1.265492539999999906e+02,-1.563047960000000103e+02,-1.030819189999999992e+02,-1.170767110000000031e+02,-6.245275400000000587e+01
1.800000000000000000e+05,-1.303092747000000031e+02,-1.557318999875000145e+02,-1.053918113500000118e+02,-1.790900860000000137e+02,-2.086013280000000236e+02,-1.149130720000000139e+02,-1.368853349999999978e+02,-5.887345900000000398e+01,-1.319675790000000006e+02,-1.548218610000000126e+02,-1.032606229999999812e+02,-1.176977260000000172e+02,-9.698167800000000227e+01
1.850000000000000000e+05,-1.317094862000000148e+02,-1.562090181000000371e+02,-1.076772220150000123e+02,-1.672718169999999986e+02,-2.111195329999999899e+02,-1.028825180000000046e+02,-1.401039020000000050e+02,-5.489505199999999974e+01,-1.412685649999999953e+02,-1.389909250000000043e+02,-1.078069140000000061e+02,-1.148378600000000063e+02,-1.379177760000000035e+02
1.900000000000000000e+05,-1.376496983999999770e+02,-1.612252678924999998e+02,-1.118582761650000066e+02,-1.763616910000000075e+02,-2.027379730000000109e+02,-1.075870680000000021e+02,-1.274751030000000185e+02,-5.248168100000000180e+01,-1.268467660000000024e+02,-1.319342399999999884e+02,-1.270841789999999918e+02,-1.625599709999999902e+02,-1.614283120000000054e+02
