timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
5.500000000000000000e+04,-1.145956069000000355e+02,-1.247244898450000079e+02,-1.031637116025000296e+02,-1.205789410000000146e+02,-9.123892200000000230e+01,-1.422398750000000121e+02,-1.040806070000000148e+02,-7.992821000000000708e+01,-1.310907699999999920e+02,-1.205203730000000206e+02,-1.191389049999999941e+02,-1.174862059999999957e+02,-1.196532600000000031e+02
6.000000000000000000e+04,-1.190905945999999886e+02,-1.262232602149999963e+02,-1.127809740174999860e+02,-1.404936339999999859e+02,-1.063652649999999937e+02,-1.140559649999999863e+02,-1.082864239999999825e+02,-1.325048749999999984e+02,-1.259660120000000063e+02,-1.170557419999999809e+02,-1.162521210000000167e+02,-1.072962799999999959e+02,-1.226296279999999967e+02
6.500000000000000000e+04,-1.193784638000000058e+02,-1.329014043225000137e+02,-1.075643211650000239e+02,-1.054471970000000027e+02,-1.042274170000000169e+02,-1.396207290000000114e+02,-1.086176549999999850e+02,-9.999082300000000600e+01,-1.239037219999999877e+02,-1.109542330000000021e+02,-1.429471249999999998e+02,-9.662570800000000304e+01,-1.614500290000000007e+02
7.000000000000000000e+04,-1.189551654999999784e+02,-1.324104510199999538e+02,-1.061579771600000015e+02,-1.029568349999999981e+02,-9.398761799999999766e+01,-1.441674620000000004e+02,-1.384234360000000095e+02,-1.016759440000000012e+02,-1.013121409999999969e+02,-1.204093519999999842e+02,-1.486381279999999947e+02,-9.538741899999999418e+01,-1.425933200000000056e+02
7.500000000000000000e+04,-1.081428110999999888e+02,-1.201288059249999804e+02,-9.585865334000000360e+01,-8.298258800000000690e+01,-7.227456999999999709e+01,-1.310603299999999933e+02,-1.173249110000000002e+02,-1.100442549999999926e+02,-1.028272740000000169e+02,-1.077674780000000112e+02,-1.287674509999999941e+02,-9.368556100000000697e+01,-1.346936929999999961e+02
8.000000000000000000e+04,-9.773582880000000728e+01,-1.069789524999999912e+02,-8.710596796500001915e+01,-7.622288299999999595e+01,-9.185280500000000359e+01,-1.098095229999999844e+02,-6.793490699999999549e+01,-8.102279400000000464e+01,-1.134868079999999964e+02,-1.114030729999999920e+02,-1.068504609999999957e+02,-1.076349550000000193e+02,-1.111400789999999859e+02
8.500000000000000000e+04,-9.700370910000000890e+01,-1.162204592749999961e+02,-8.010505553749999308e+01,-4.952468700000000013e+01,-8.929910399999999981e+01,-1.039826359999999994e+02,-9.179709400000000130e+01,-6.904654399999999725e+01,-1.146049710000000061e+02,-9.635187799999999925e+01,-1.063826830000000001e+02,-8.230289199999999994e+01,-1.667446019999999862e+02
9.000000000000000000e+04,-9.172097240000000795e+01,-1.052798934625000129e+02,-7.895467125749999582e+01,-7.919389999999999930e+01,-1.076464749999999810e+02,-9.081608599999999853e+01,-5.813912400000000247e+01,-6.667392599999999447e+01,-1.178738350000000139e+02,-8.319241900000000101e+01,-9.571465600000000506e+01,-8.605492499999999723e+01,-1.319043780000000083e+02
9.500000000000000000e+04,-9.256468510000000549e+01,-1.071219585899999913e+02,-7.711169769999999346e+01,-4.265000100000000316e+01,-8.728659600000000296e+01,-1.008287289999999956e+02,-1.031610819999999933e+02,-7.947192200000000639e+01,-1.190264840000000106e+02,-1.040805519999999831e+02,-8.613352999999999327e+01,-6.991772500000000434e+01,-1.330902299999999912e+02
1.000000000000000000e+05,-8.996576839999998754e+01,-1.059220771799999881e+02,-7.478793202250000149e+01,-4.490113300000000152e+01,-1.121081200000000138e+02,-9.240976899999999716e+01,-8.392176800000000014e+01,-7.037032999999999561e+01,-1.048852700000000198e+02,-8.965862099999999657e+01,-7.323163200000000472e+01,-8.415990499999999486e+01,-1.440111359999999934e+02
