seq,millis,channel,target_deg,actual_deg,error_deg
10082,806978,CH1,113.854,112.560,1.294
10082,806978,CH2,117.707,120.960,-3.253
10082,806978,CH3,125.856,133.440,-7.584
10082,806978,CH4,115.877,125.760,-9.883
10082,806978,CH5,131.280,140.400,-9.120
10082,806978,CH6,140.294,144.240,-3.946
10083,807058,CH1,126.105,117.360,8.745
10083,807058,CH2,121.988,120.000,1.988
10083,807058,CH3,122.364,125.040,-2.676
10083,807058,CH4,105.462,113.040,-7.578
10083,807058,CH5,117.088,127.440,-10.352
10083,807058,CH6,127.456,136.800,-9.344
10084,807138,CH1,141.246,130.080,11.166
10084,807138,CH2,132.845,126.480,6.365
10084,807138,CH3,126.509,124.080,2.429
10084,807138,CH4,101.885,103.680,-1.795
10084,807138,CH5,106.069,113.280,-7.211
10084,807138,CH6,112.351,122.640,-10.289
10085,807227,CH1,153.496,144.480,9.016
10085,807227,CH2,146.132,138.480,7.652
10085,807227,CH3,136.707,130.080,6.627
10085,807227,CH4,106.514,102.960,3.554
10085,807227,CH5,102.433,102.240,0.193
10085,807227,CH6,100.748,107.520,-6.772
10086,807298,CH1,153.496,144.480,9.016
10086,807298,CH2,146.132,138.480,7.652
10086,807298,CH3,136.707,130.080,6.627
10086,807298,CH4,106.514,102.960,3.554
10086,807298,CH5,102.433,102.240,0.193
10086,807298,CH6,100.748,107.520,-6.772
10087,807378,CH1,158.175,152.640,5.535
10087,807378,CH2,156.772,148.560,8.212
10087,807378,CH3,149.063,140.640,8.423
10087,807378,CH4,117.580,109.680,7.900
10087,807378,CH5,107.570,103.200,4.370
10087,807378,CH6,97.079,97.680,-0.601
10088,807458,CH1,153.496,154.320,-0.824
10088,807458,CH2,160.703,157.440,3.263
10088,807458,CH3,158.857,151.440,7.417
10088,807458,CH4,130.856,121.920,8.936
10088,807458,CH5,119.515,111.600,7.915
10088,807458,CH6,102.745,98.880,3.865
10089,807538,CH1,141.246,149.760,-8.514
10089,807538,CH2,156.421,158.640,-2.219
10089,807538,CH3,162.349,159.120,3.229
10089,807538,CH4,141.271,134.640,6.631
10089,807538,CH5,133.708,123.600,10.108
10089,807538,CH6,115.583,106.560,9.023
10090,807627,CH1,141.246,149.760,-8.514
10090,807627,CH2,156.421,158.640,-2.219
10090,807627,CH3,162.349,159.120,3.229
10090,807627,CH4,141.271,134.640,6.631
10090,807627,CH5,133.708,123.600,10.108
10090,807627,CH6,115.583,106.560,9.023
10091,807698,CH1,126.104,136.560,-10.456
10091,807698,CH2,145.564,151.680,-6.116
10091,807698,CH3,158.204,160.080,-1.876
10091,807698,CH4,144.848,142.800,2.048
10091,807698,CH5,144.727,138.000,6.727
10091,807698,CH6,130.688,120.000,10.688
10092,807778,CH1,113.854,122.880,-9.026
10092,807778,CH2,132.278,140.880,-8.602
10092,807778,CH3,148.006,155.040,-7.034
10092,807778,CH4,140.219,143.280,-3.061
10092,807778,CH5,148.363,148.080,0.283
10092,807778,CH6,142.291,135.120,7.171
10093,807858,CH1,113.854,122.880,-9.026
10093,807858,CH2,132.278,140.880,-8.602
10093,807858,CH3,148.006,155.040,-7.034
10093,807858,CH4,140.219,143.280,-3.061
10093,807858,CH5,148.363,148.080,0.283
10093,807858,CH6,142.291,135.120,7.171
10094,807938,CH1,109.175,114.720,-5.545
10094,807938,CH2,121.637,129.600,-7.963
10094,807938,CH3,135.651,145.440,-9.789
10094,807938,CH4,129.153,138.000,-8.847
10094,807938,CH5,143.226,147.360,-4.134
10094,807938,CH6,145.961,145.200,0.761
10095,808027,CH1,113.854,112.800,1.054
10095,808027,CH2,117.707,121.200,-3.493
10095,808027,CH3,125.856,133.440,-7.584
10095,808027,CH4,115.877,125.760,-9.883
10095,808027,CH5,131.280,140.160,-8.880
10095,808027,CH6,140.294,144.240,-3.946
10096,808098,CH1,126.105,117.600,8.505
10096,808098,CH2,121.988,120.000,1.988
10096,808098,CH3,122.364,125.040,-2.676
10096,808098,CH4,105.462,112.800,-7.338
10096,808098,CH5,117.088,126.960,-9.872
10096,808098,CH6,127.456,136.800,-9.344
10097,808178,CH1,126.105,117.600,8.505
10097,808178,CH2,121.988,120.000,1.988
10097,808178,CH3,122.364,125.040,-2.676
10097,808178,CH4,105.462,112.800,-7.338
10097,808178,CH5,117.088,126.960,-9.872
10097,808178,CH6,127.456,136.800,-9.344
10098,808258,CH1,141.246,130.320,10.926
10098,808258,CH2,132.845,126.480,6.365
10098,808258,CH3,126.509,124.080,2.429
10098,808258,CH4,101.885,103.200,-1.315
10098,808258,CH5,106.069,112.320,-6.251
10098,808258,CH6,112.351,122.400,-10.049
10099,808338,CH1,153.496,144.720,8.776
10099,808338,CH2,146.132,138.000,8.132
10099,808338,CH3,136.707,129.840,6.867
10099,808338,CH4,106.514,102.720,3.794
10099,808338,CH5,102.433,101.760,0.673
10099,808338,CH6,100.748,107.520,-6.772
10100,808427,CH1,153.496,144.720,8.776
10100,808427,CH2,146.132,138.000,8.132
10100,808427,CH3,136.707,129.840,6.867
10100,808427,CH4,106.514,102.720,3.794
10100,808427,CH5,102.433,101.760,0.673
10100,808427,CH6,100.748,107.520,-6.772
10101,808498,CH1,158.175,152.880,5.295
10101,808498,CH2,156.772,149.280,7.492
10101,808498,CH3,149.063,140.400,8.663
10101,808498,CH4,117.580,109.680,7.900
10101,808498,CH5,107.570,103.200,4.370
10101,808498,CH6,97.079,97.680,-0.601
10102,808578,CH1,153.496,154.320,-0.824
10102,808578,CH2,160.703,157.440,3.263
10102,808578,CH3,158.857,151.680,7.177
10102,808578,CH4,130.856,122.400,8.456
10102,808578,CH5,119.515,111.360,8.155
10102,808578,CH6,102.745,98.400,4.345
10103,808658,CH1,141.246,149.520,-8.274
10103,808658,CH2,156.421,158.880,-2.459
10103,808658,CH3,162.349,159.360,2.989
10103,808658,CH4,141.271,134.640,6.631
10103,808658,CH5,133.708,124.800,8.908
10103,808658,CH6,115.583,98.400,4.345
