seq,millis,channel,target_deg,actual_deg,error_deg
22982,1838971,CH5,145.499,144.960,0.539
22982,1838971,CH6,144.110,136.080,8.030
22983,1839051,CH1,117.093,126.000,-8.907
22983,1839051,CH2,131.696,140.880,-9.184
22983,1839051,CH3,144.874,151.920,-7.046
22983,1839051,CH4,146.951,150.240,-3.289
22983,1839051,CH5,145.499,144.960,0.539
22983,1839051,CH6,144.110,136.080,8.030
22984,1839131,CH1,112.414,117.840,-5.426
22984,1839131,CH2,121.055,129.360,-8.305
22984,1839131,CH3,132.518,142.560,-10.042
22984,1839131,CH4,135.885,144.960,-9.075
22984,1839131,CH5,140.363,144.480,-4.117
22984,1839131,CH6,147.779,145.920,1.859
22985,1839219,CH1,117.093,115.920,1.173
22985,1839219,CH2,117.125,121.200,-4.075
22985,1839219,CH3,122.723,130.560,-7.837
22985,1839219,CH4,122.609,132.960,-10.351
22985,1839219,CH5,128.417,138.240,-9.823
22985,1839219,CH6,142.112,145.920,-3.808
22986,1839291,CH1,129.343,120.240,9.103
22986,1839291,CH2,121.406,119.520,1.886
22986,1839291,CH3,119.231,122.880,-3.649
22986,1839291,CH4,112.193,120.000,-7.807
22986,1839291,CH5,114.224,125.040,-10.816
22986,1839291,CH6,129.275,138.720,-9.445
22987,1839371,CH1,129.343,120.240,9.103
22987,1839371,CH2,121.406,119.520,1.886
22987,1839371,CH3,119.231,122.880,-3.649
22987,1839371,CH4,112.193,120.000,-7.807
22987,1839371,CH5,114.224,125.040,-10.816
22987,1839371,CH6,129.275,138.720,-9.445
22988,1839451,CH1,144.485,133.680,10.805
22988,1839451,CH2,132.264,125.280,6.984
22988,1839451,CH3,123.376,121.200,2.176
22988,1839451,CH4,108.617,111.600,-2.983
22988,1839451,CH5,103.205,111.120,-7.915
22988,1839451,CH6,114.169,125.280,-11.111
22989,1839531,CH1,156.735,147.600,9.135
22989,1839531,CH2,145.550,136.560,8.990
22989,1839531,CH3,133.574,126.480,7.094
22989,1839531,CH4,113.245,109.440,3.805
22989,1839531,CH5,99.570,100.320,-0.750
22989,1839531,CH6,102.566,110.640,-8.074
22990,1839619,CH1,161.414,156.240,5.174
22990,1839619,CH2,156.191,148.320,7.871
22990,1839619,CH3,145.930,137.040,8.890
22990,1839619,CH4,124.311,115.680,8.631
22990,1839619,CH5,104.706,100.080,4.626
22990,1839619,CH6,98.897,99.840,-0.943
22991,1839691,CH1,161.414,156.240,5.174
22991,1839691,CH2,156.191,148.320,7.871
22991,1839691,CH3,145.930,137.040,8.890
22991,1839691,CH4,124.311,115.680,8.631
22991,1839691,CH5,104.706,100.080,4.626
22991,1839691,CH6,98.897,99.840,-0.943
22992,1839771,CH1,156.735,157.680,-0.945
22992,1839771,CH2,160.121,156.480,3.641
22992,1839771,CH3,155.724,148.080,7.644
22992,1839771,CH4,137.587,128.400,9.187
22992,1839771,CH5,116.652,108.000,8.652
22992,1839771,CH6,104.563,100.320,4.243
22993,1839851,CH1,144.485,152.880,-8.395
22993,1839851,CH2,155.840,157.680,-1.840
22993,1839851,CH3,159.216,155.520,3.696
22993,1839851,CH4,148.003,140.400,7.603
22993,1839851,CH5,130.845,120.720,10.125
