seq,millis,channel,target_deg,actual_deg,error_deg
40690,3255760,CH2,142.564,150.480,-7.916
40690,3255760,CH3,158.204,160.080,-1.876
40690,3255760,CH4,144.848,141.840,3.008
40690,3255760,CH5,141.727,132.720,9.007
40690,3255760,CH6,131.488,118.320,13.168
40691,3255840,CH1,126.104,138.000,-11.896
40691,3255840,CH2,142.564,150.480,-7.916
40691,3255840,CH3,158.204,160.080,-1.876
40691,3255840,CH4,144.848,141.840,3.008
40691,3255840,CH5,141.727,132.720,9.007
40691,3255840,CH6,131.488,118.320,13.168
40692,3255920,CH1,113.854,124.320,-10.466
40692,3255920,CH2,129.278,139.440,-10.162
40692,3255920,CH3,148.007,155.760,-7.753
40692,3255920,CH4,140.219,143.520,-3.301
40692,3255920,CH5,145.363,143.520,1.843
40692,3255920,CH6,143.091,132.960,10.131
40693,3256009,CH1,109.175,115.920,-6.745
40693,3256009,CH2,118.637,127.920,-9.283
40693,3256009,CH3,135.651,146.400,-10.749
40693,3256009,CH4,129.153,138.480,-9.327
40693,3256009,CH5,140.227,145.200,-4.973
40693,3256009,CH6,146.761,144.960,1.801
40694,3256080,CH1,113.854,114.000,-0.146
40694,3256080,CH2,114.707,119.280,-4.573
40694,3256080,CH3,125.856,134.880,-9.024
40694,3256080,CH4,115.877,127.680,-11.803
40694,3256080,CH5,128.281,138.960,-10.679
40694,3256080,CH6,141.094,145.440,-4.346
40695,3256160,CH1,113.854,114.000,-0.146
40695,3256160,CH2,114.707,119.280,-4.573
40695,3256160,CH3,125.856,134.880,-9.024
40695,3256160,CH4,115.877,127.680,-11.803
40695,3256160,CH5,128.281,138.960,-10.679
40695,3256160,CH6,141.094,145.440,-4.346
40696,3256240,CH1,126.104,117.360,8.744
40696,3256240,CH2,118.988,117.600,1.388
40696,3256240,CH3,122.364,126.240,-3.876
40696,3256240,CH4,105.462,114.480,-9.018
40696,3256240,CH5,114.088,125.520,-11.432
40696,3256240,CH6,128.257,138.720,-10.463
40697,3256320,CH1,141.246,129.120,12.126
40697,3256320,CH2,129.845,122.400,7.445
40697,3256320,CH3,126.509,125.040,1.469
40697,3256320,CH4,101.885,105.120,-3.235
40697,3256320,CH5,103.069,112.320,-9.251
40697,3256320,CH6,113.151,125.280,-12.129
40698,3256409,CH1,141.246,129.120,12.126
40698,3256409,CH2,129.845,122.400,7.445
40698,3256409,CH3,126.509,125.040,1.469
40698,3256409,CH4,101.885,105.120,-3.235
40698,3256409,CH5,103.069,112.320,-9.251
40698,3256409,CH6,113.151,125.280,-12.129
40699,3256480,CH1,153.496,143.040,10.456
40699,3256480,CH2,143.132,134.160,8.972
40699,3256480,CH3,136.707,129.600,7.107
40699,3256480,CH4,106.514,104.400,2.114
40699,3256480,CH5,99.433,101.040,-1.607
