task,selected_gait_json,metric,sim_measured,real_run_values,real_mean,real_minus_sim,real_vs_sim_percent,sim_summary_json
forward,w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03.json,speed_m_s,0.16967144934381884,0.167739;0.178963;0.173857,0.17351956955932177,0.0038481202155029315,2.2679833468653747,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_free_swim_10_targetv17_w100_ew08_a20_extracted_figures\fixed_gait_trajectories_after_mean\w100_ew08_a20_targetv17_ppo_free_swim_freq_phase_run03_summary.json
backward,backward_negfreq_w100_ew08_a20_targetv11_ppo_free_swim_freq_phase_run03.json,speed_m_s,0.1110866814196897,0.035363;0.039872,0.03761752389602108,-0.07346915752366863,-66.13678308212248,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_backward_swim_10_targetv11_w100_ew08_a20_extracted_figures\fixed_gait_trajectories_after_mean\backward_negfreq_w100_ew08_a20_targetv11_ppo_free_swim_freq_phase_run03_summary.json
left_r03,paper80_ppo_turn_left_a20_r03_run09.json,radius_m,0.30646575171964535,0.391257;0.395614,0.39343541194112913,0.08696966022148378,28.3782640420596,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_ppo_80_extracted_figures\fixed_gait_fitted_rotated_after_mean\paper80_ppo_turn_left_a20_r03_run09_fitted_summary.json
right_r03,paper80_ppo_turn_right_a20_r03_run09.json,radius_m,0.28708454896054436,0.282790;0.280757,0.28177322570038177,-0.005311323260162593,-1.8500902536877935,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_ppo_80_extracted_figures\fixed_gait_fitted_rotated_after_mean\paper80_ppo_turn_right_a20_r03_run09_fitted_summary.json
left_r05,paper_ppo_turn_left_a20_r05_run01.json,radius_m,0.4516514032124546,0.647687;0.597652,0.6226697402455259,0.1710183370330713,37.865118057128036,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_ppo_40_extracted_figures\fixed_gait_fitted_rotated_after_mean\paper_ppo_turn_left_a20_r05_run01_fitted_summary.json
right_r05,paper_ppo_turn_right_a20_r05_run04.json,radius_m,0.503980888465723,0.572320;0.546206,0.5592628242102458,0.05528193574452278,10.969053987903878,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_ppo_40_extracted_figures\fixed_gait_fitted_rotated_after_mean\paper_ppo_turn_right_a20_r05_run04_fitted_summary.json
left_y07,paper80_ppo_turn_left_a20_y07_run02.json,yaw_rate_rad_s,0.6967609908819524,0.488888;0.509797,0.49934289415723454,-0.19741809672471788,-28.333689645114635,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_ppo_80_extracted_figures\fixed_gait_fitted_rotated_after_mean\paper80_ppo_turn_left_a20_y07_run02_fitted_summary.json
right_y07,paper80_ppo_turn_right_a20_y07_run07.json,yaw_rate_rad_s,0.6793958423305638,0.484700;0.487690,0.4861951535454089,-0.19320068878515495,-28.43713145526612,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_ppo_80_extracted_figures\fixed_gait_fitted_rotated_after_mean\paper80_ppo_turn_right_a20_y07_run07_fitted_summary.json
left_y05,paper_ppo_turn_left_a20_y05_run08.json,yaw_rate_rad_s,0.4980971775440336,0.342316;0.351120,0.3467181650794265,-0.1513790124646071,-30.391461604141423,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_ppo_40_extracted_figures\fixed_gait_fitted_rotated_after_mean\paper_ppo_turn_left_a20_y05_run08_fitted_summary.json
right_y05,paper_ppo_turn_right_a20_y05_run04.json,yaw_rate_rad_s,0.5105026989849535,0.425161;0.409159,0.41715997455978204,-0.09334272442517144,-18.2844722683675,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\paper_ppo_40_extracted_figures\fixed_gait_fitted_rotated_after_mean\paper_ppo_turn_right_a20_y05_run04_fitted_summary.json
