time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,5.999869280360237145e-01,-1.474386154650675351e-03,1.731341783899059336e-02,0.000000000000000000e+00,-2.329312953061237184e-03,-1.314696011648992802e-01,0.000000000000000000e+00,1.096413850784301758e+00,6.476436853408813477e-01,6.522697806358337402e-01,6.453477144241333008e-01,6.521704792976379395e-01,6.482625007629394531e-01
4.000000000000002859e-02,5.998746470677892573e-01,-4.554233679504304799e-03,5.635327471020373791e-02,0.000000000000000000e+00,-5.616650765035553078e-03,-1.456531139286353360e-01,0.000000000000000000e+00,1.099598646163940430e+00,6.710136532783508301e-01,6.502974033355712891e-01,6.429506540298461914e-01,6.334602832794189453e-01,6.536186933517456055e-01
6.000000000000004635e-02,5.996612686577036389e-01,-7.352641525397052291e-03,9.742315538269188946e-02,0.000000000000000000e+00,-7.513479636800476924e-03,-1.343462033750546236e-01,0.000000000000000000e+00,1.099930763244628906e+00,6.719611883163452148e-01,6.497992873191833496e-01,6.427404284477233887e-01,6.326189637184143066e-01,6.515623331069946289e-01
8.000000000000005718e-02,5.994600476319108529e-01,-8.869413700180905913e-03,1.278335044003729992e-01,0.000000000000000000e+00,-7.699650553707427722e-03,-1.107430571647997769e-01,0.000000000000000000e+00,1.098978638648986816e+00,6.658085584640502930e-01,6.495019197463989258e-01,6.415596604347229004e-01,6.374359130859375000e-01,6.460075378417968750e-01
1.000000000000000749e-01,5.993357428269754372e-01,-9.061008636704670494e-03,1.449485246852041942e-01,0.000000000000000000e+00,-7.039661691010850979e-03,-8.537645691135961612e-02,0.000000000000000000e+00,1.097331285476684570e+00,6.529478430747985840e-01,6.503921151161193848e-01,6.417695283889770508e-01,6.476856470108032227e-01,6.402246952056884766e-01
1.200000000000000927e-01,5.992679013229621487e-01,-8.436671032624853961e-03,1.531229317866476258e-01,0.000000000000000000e+00,-6.341652803634324591e-03,-6.426664257073512465e-02,0.000000000000000000e+00,1.095847010612487793e+00,6.409631967544555664e-01,6.520009040832519531e-01,6.438305377960205078e-01,6.572385430335998535e-01,6.385465264320373535e-01
1.400000000000000966e-01,5.992045967633983228e-01,-7.569128847185691011e-03,1.584469897412419392e-01,0.000000000000000000e+00,-5.980663574530123774e-03,-4.895804256930435389e-02,0.000000000000000000e+00,1.095238208770751953e+00,6.365326642990112305e-01,6.526446342468261719e-01,6.448667049407958984e-01,6.607428193092346191e-01,6.391193866729736328e-01
1.600000000000001144e-01,5.991062524607664308e-01,-6.762765506455659104e-03,1.647531839518749375e-01,0.000000000000000000e+00,-5.999070258137239459e-03,-3.807784823754852693e-02,0.000000000000000000e+00,1.095170855522155762e+00,6.369228363037109375e-01,6.527851819992065430e-01,6.448091864585876465e-01,6.604137420654296875e-01,6.399808526039123535e-01
1.800000000000001321e-01,5.989593471792212798e-01,-5.991288539598682572e-03,1.723043386734643967e-01,0.000000000000000000e+00,-6.272389230558377687e-03,-2.928065171706872166e-02,0.000000000000000000e+00,1.095200538635253906e+00,6.380288004875183105e-01,6.528550386428833008e-01,6.444571018218994141e-01,6.595312356948852539e-01,6.403225660324096680e-01
2.000000000000001499e-01,5.987754351226215466e-01,-5.029011749886347360e-03,1.787597901608766748e-01,0.000000000000000000e+00,-6.611972643641700516e-03,-2.062664493447134359e-02,0.000000000000000000e+00,1.095025420188903809e+00,6.369407176971435547e-01,6.531339883804321289e-01,6.444818973541259766e-01,6.603880524635314941e-01,6.400120854377746582e-01
