timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
5.500000000000000000e+04,2.528817230000000222e+02,2.312558409310000229e+02,2.739705927260000067e+02,2.288795379999999966e+02,2.354744547999999611e+02,2.807120206000000167e+02,2.044527754000000073e+02,2.852608230000000162e+02,2.967256234000000177e+02,2.851181362000000377e+02,2.405405925999999965e+02,1.950081777999999986e+02,2.766450882000000320e+02
6.000000000000000000e+04,2.664626884799999971e+02,2.462267627074999439e+02,2.859714629199999649e+02,2.373902643999999782e+02,2.687056119999999737e+02,2.883639693999999736e+02,2.200289593999999909e+02,2.922185289999999895e+02,2.996163366000000110e+02,2.986434239999999818e+02,2.508170856000000128e+02,2.121844014000000129e+02,2.966583029999999894e+02
6.500000000000000000e+04,2.722655253599999696e+02,2.540247066499999846e+02,2.894021993354999722e+02,2.532567292000000236e+02,2.753938236000000188e+02,2.910636187999999720e+02,2.308566589999999792e+02,2.982040831999999568e+02,2.962631127999999876e+02,3.082791994000000386e+02,2.575680399999999963e+02,2.199322631999999942e+02,2.918377244000000132e+02
7.000000000000000000e+04,2.796804558599999950e+02,2.673226876964999974e+02,2.919374512254999559e+02,2.738765018000000282e+02,2.737809721999999510e+02,2.867744865999999888e+02,2.561104839999999854e+02,3.074151987999999847e+02,2.841464916000001040e+02,3.113601548000000321e+02,2.717610301999999933e+02,2.426341223999999670e+02,2.889451161999999727e+02
7.500000000000000000e+04,2.851875676200000385e+02,2.752336646819999828e+02,2.956310881760000484e+02,2.783344589999999812e+02,2.831994888000000401e+02,2.962419901999999752e+02,2.767071263999999928e+02,3.068604727999999682e+02,2.843480780000000436e+02,3.153261921999999799e+02,2.708480710000000045e+02,2.559942110000000071e+02,2.840155867999999941e+02
8.000000000000000000e+04,2.874460577599999738e+02,2.754002267344999950e+02,3.007703696259999901e+02,2.620020343999999568e+02,2.893560974000000101e+02,3.053584257999999636e+02,2.812019200000000296e+02,3.150451740000000314e+02,2.765785909999999603e+02,3.250681553999999664e+02,2.721443160000000034e+02,2.614590216000000282e+02,2.862468420000000151e+02
8.500000000000000000e+04,2.927029566000000500e+02,2.802788492914999665e+02,3.067149376319999874e+02,2.866208575999999653e+02,2.752601384000000166e+02,3.112362282000000278e+02,2.678670730000000049e+02,3.247461145999999417e+02,2.759022036000000071e+02,3.283875737999999842e+02,2.783361466000000064e+02,2.729128836000000433e+02,3.057603465999999912e+02
9.000000000000000000e+04,2.938734995600000275e+02,2.790038955520000172e+02,3.095086636799999837e+02,2.990233583999999496e+02,2.566122548000000165e+02,3.101519170000000258e+02,2.727565504000000374e+02,3.295892216000000303e+02,2.786912186000000702e+02,3.365206522000000291e+02,2.776683949999999754e+02,2.761055128000000423e+02,3.016159147999999846e+02
9.500000000000000000e+04,2.898313686399999938e+02,2.743244444599999383e+02,3.067256515600000171e+02,3.056216008000000102e+02,2.582883335999999872e+02,3.153214034000000083e+02,2.751618985999999722e+02,3.232832318000000100e+02,2.682359686000000352e+02,3.353408917999999517e+02,2.779362813999999844e+02,2.617526094000000398e+02,2.773714669999999956e+02
1.000000000000000000e+05,2.963341045600000143e+02,2.811974296459999891e+02,3.130415607164999869e+02,3.341230911999999762e+02,2.773486220000000344e+02,3.296987649999999803e+02,2.760611950000000547e+02,3.040931946000000607e+02,2.765418758000000139e+02,3.383140067999999587e+02,2.702531212000000096e+02,2.743954974000000107e+02,2.825116765999999870e+02
1.050000000000000000e+05,3.010825351600000204e+02,2.852407065249999505e+02,3.182426371509999399e+02,3.416072619999999915e+02,2.775212734000000410e+02,3.406959829999999556e+02,2.709399427999999830e+02,3.055782521999999517e+02,2.812598773999999935e+02,3.375687679999999773e+02,2.926769502000000216e+02,2.868778169999999363e+02,2.760992256000000111e+02
1.100000000000000000e+05,3.072843723800000362e+02,2.945054015395000420e+02,3.214047625850000145e+02,3.476741533999999660e+02,2.883275029999999788e+02,3.356591833999999608e+02,3.070006136000000083e+02,2.978570677999999816e+02,2.802551545999999689e+02,3.322305258000000094e+02,2.960761816000000408e+02,3.017120329999999626e+02,2.860513076000000297e+02
1.150000000000000000e+05,3.061624893400000360e+02,2.909089215050000234e+02,3.209111251940000784e+02,3.464520870000000059e+02,2.948328865999999948e+02,3.399628432000000657e+02,3.104077358000000686e+02,2.931282610000000091e+02,2.554904824000000190e+02,3.169298756000000026e+02,2.974268548000000010e+02,2.983202204000000393e+02,3.086736466000000405e+02
1.200000000000000000e+05,3.035507807200000343e+02,2.865474757365000187e+02,3.202087277105000567e+02,3.502893186000000014e+02,3.009650288000000273e+02,3.427531473999999889e+02,3.037162632000000144e+02,2.809791791999999759e+02,2.498655784000000040e+02,2.959625313999999889e+02,2.937694062000000486e+02,3.149111732000000075e+02,3.022961808000000019e+02
1.250000000000000000e+05,3.055392139600000405e+02,2.892352903575000482e+02,3.233263242200000604e+02,3.590560604000000353e+02,2.981655556000000047e+02,3.476071262000000388e+02,2.915414592000000198e+02,2.685004723999999783e+02,2.733316008000000465e+02,2.901261040000000548e+02,3.031985970000000066e+02,3.189172240000000329e+02,3.049479400000000169e+02
1.300000000000000000e+05,3.066338858000000300e+02,2.883050664484999857e+02,3.260951057374999777e+02,3.597082785999999714e+02,2.951044239999999945e+02,3.519344721999999592e+02,2.747070689999999331e+02,2.654788618000000042e+02,3.037668613999999820e+02,2.809981344000000263e+02,2.951932325999999875e+02,3.344960446000000047e+02,3.049514793999999824e+02
1.350000000000000000e+05,3.077723634600000082e+02,2.866075513350000392e+02,3.286115379980000171e+02,3.662358009999999808e+02,2.880599636000000601e+02,3.465838483999999653e+02,2.502414038000000005e+02,2.757790446000000202e+02,3.295130394000000251e+02,2.896171429999999418e+02,2.928034911999999395e+02,3.324131114000000480e+02,3.064767882000000441e+02
1.400000000000000000e+05,3.080519688400000291e+02,2.861556595054999548e+02,3.300352557219999881e+02,3.675867647999999690e+02,2.813182089999999675e+02,3.448204499999999939e+02,2.493917391999999893e+02,2.695172959999999875e+02,3.315294783999999595e+02,2.993352108000000271e+02,2.884902194000000009e+02,3.376179452000000083e+02,3.109123756000000185e+02
1.450000000000000000e+05,3.027463812599999642e+02,2.755554369370000245e+02,3.297115994595000643e+02,3.670580149999999549e+02,2.708932453999999552e+02,3.495322016000000076e+02,2.395833051999999839e+02,2.518501907999999787e+02,3.387678291999999374e+02,2.917804634000000306e+02,2.609838602000000378e+02,3.412213763999999969e+02,3.157933254000000147e+02
