time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,5.999769875658047535e-01,-1.962929320161510560e-03,2.302338820881995318e-02,0.000000000000000000e+00,-4.082047997262014394e-03,-1.748429535317264916e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.789466142654418945e-01,7.165637016296386719e-01,6.789249777793884277e-01,7.001667022705078125e-01,6.545296311378479004e-01
4.000000000000002859e-02,5.997838136477275928e-01,-6.048577133660859584e-03,7.490901449245089549e-02,0.000000000000000000e+00,-9.585158902749222470e-03,-1.931203354558501395e-01,0.000000000000000000e+00,1.086583971977233887e+00,5.668483972549438477e-01,6.891471743583679199e-01,5.717139244079589844e-01,6.484818458557128906e-01,5.721937417984008789e-01
6.000000000000004635e-02,5.994319549315083595e-01,-9.734086739782488173e-03,1.297697936702368882e-01,0.000000000000000000e+00,-1.241837550326859753e-02,-1.775287245671582081e-01,0.000000000000000000e+00,1.105437397956848145e+00,5.588319897651672363e-01,6.803752183914184570e-01,5.667654275894165039e-01,6.448331475257873535e-01,5.675790905952453613e-01
8.000000000000005718e-02,5.991243941914264903e-01,-1.170417678558621777e-02,1.710035808363118692e-01,0.000000000000000000e+00,-1.226253171321465239e-02,-1.458223764790463339e-01,0.000000000000000000e+00,1.075221300125122070e+00,5.756120085716247559e-01,6.856638789176940918e-01,5.895949602127075195e-01,6.677403450012207031e-01,5.849459171295166016e-01
1.000000000000000749e-01,5.989651463665219833e-01,-1.191233215317410998e-02,1.951407214065374041e-01,0.000000000000000000e+00,-1.072479817253423409e-02,-1.119491699398152545e-01,0.000000000000000000e+00,1.030472397804260254e+00,6.397294998168945312e-01,6.862346529960632324e-01,6.548697948455810547e-01,6.951016187667846680e-01,6.330290436744689941e-01
1.200000000000000927e-01,5.989125518203234355e-01,-1.105053911984849035e-02,2.078860125025991101e-01,0.000000000000000000e+00,-9.188823599731438599e-03,-8.401342335485957602e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.986002326011657715e-01,6.920276880264282227e-01,7.115357518196105957e-01,7.122453451156616211e-01,6.731742024421691895e-01
1.400000000000000966e-01,5.988743750787165476e-01,-9.905654287394149993e-03,2.173358120392406001e-01,0.000000000000000000e+00,-8.293872648297095571e-03,-6.411689969536059353e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.162718772888183594e-01,6.993605494499206543e-01,7.274971008300781250e-01,7.204744815826416016e-01,6.849927902221679688e-01
1.600000000000001144e-01,5.987778541290870171e-01,-8.898863153374347856e-03,2.287133281240993909e-01,0.000000000000000000e+00,-8.129824248441920587e-03,-5.037216806627839438e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.115266323089599609e-01,7.049781680107116699e-01,7.223193049430847168e-01,7.221518754959106445e-01,6.802923083305358887e-01
1.800000000000001321e-01,5.985917588723826954e-01,-7.999655581251596814e-03,2.425667819793901892e-01,0.000000000000000000e+00,-8.508207010676373250e-03,-3.957355916864532808e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.030399441719055176e-01,7.072575688362121582e-01,7.137376070022583008e-01,7.210999727249145508e-01,6.728036999702453613e-01
2.000000000000001499e-01,5.983259214210971955e-01,-6.904418799521694350e-03,2.559861458889070018e-01,0.000000000000000000e+00,-9.124768594090415866e-03,-2.905282221073748200e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.060731053352355957e-01,7.064988613128662109e-01,7.159364819526672363e-01,7.215484976768493652e-01,6.739819645881652832e-01
2.200000000000001676e-01,5.980226641837553814e-01,-5.277944167200232517e-03,2.650377800649527105e-01,0.000000000000000000e+00,-9.672712766926215219e-03,-1.744306000306280677e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.220460176467895508e-01,7.053846120834350586e-01,7.301097512245178223e-01,7.250835895538330078e-01,6.849690675735473633e-01
2.400000000000001854e-01,5.977400577289101458e-01,-2.925112764130821663e-03,2.667379338115067888e-01,0.000000000000000000e+00,-9.926853103032004175e-03,-4.604978653903311729e-03,0.000000000000000000e+00,1.000000000000000000e+00,7.421346306800842285e-01,7.053248286247253418e-01,7.478806376457214355e-01,7.306478023529052734e-01,6.998256444931030273e-01
2.600000000000001754e-01,5.975277264070418815e-01,1.610414434102813708e-04,2.598042995673366939e-01,0.000000000000000000e+00,-9.794951419656075173e-03,8.886713529812823031e-03,0.000000000000000000e+00,1.000000000000000000e+00,7.577828168869018555e-01,7.062395215034484863e-01,7.616140246391296387e-01,7.361692786216735840e-01,7.121509313583374023e-01
2.800000000000001932e-01,5.974207102339048614e-01,3.848981193098788278e-03,2.443823783699629604e-01,0.000000000000000000e+00,-9.259700008913135036e-03,2.227967555285542689e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.667770385742187500e-01,7.081812620162963867e-01,7.694220542907714844e-01,7.404542565345764160e-01,7.194941639900207520e-01
3.000000000000002109e-01,5.974419413284379754e-01,7.956021881332542289e-03,2.213016632769599923e-01,0.000000000000000000e+00,-8.337392898193716345e-03,3.498389204199307129e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.712708115577697754e-01,7.108209729194641113e-01,7.730651497840881348e-01,7.434389591217041016e-01,7.229904532432556152e-01
3.200000000000002287e-01,5.976101178120267754e-01,1.231310566896354208e-02,1.914385360139738146e-01,0.000000000000000000e+00,-7.041126256500840515e-03,4.665440705757335077e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.733539938926696777e-01,7.137490510940551758e-01,7.743590474128723145e-01,7.453415989875793457e-01,7.241187095642089844e-01
3.400000000000002465e-01,5.979442654748088337e-01,1.678504296229038628e-02,1.554300943675714919e-01,0.000000000000000000e+00,-5.380770452502318599e-03,5.711608866660190104e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.740604281425476074e-01,7.168226838111877441e-01,7.742569446563720703e-01,7.463635206222534180e-01,7.237230539321899414e-01
3.600000000000002642e-01,5.984638365994984222e-01,2.125841708917597384e-02,1.137213521698702823e-01,0.000000000000000000e+00,-3.363940483212546958e-03,6.627026298304564134e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.737382650375366211e-01,7.200944423675537109e-01,7.730892896652221680e-01,7.466076612472534180e-01,7.221294045448303223e-01
3.800000000000002820e-01,5.991857573834494799e-01,2.562484226398586973e-02,6.677267133133024668e-02,0.000000000000000000e+00,-1.009999205272768975e-03,7.403154591583183119e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.723833918571472168e-01,7.236870527267456055e-01,7.708079814910888672e-01,7.459993958473205566e-01,7.193258404731750488e-01
4.000000000000002998e-01,6.001208150873899028e-01,2.976578623232678522e-02,1.525306375686116475e-02,0.000000000000000000e+00,1.650036842649933461e-03,8.028642777011325837e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.698020339012145996e-01,7.277201414108276367e-01,7.671031951904296875e-01,7.442660927772521973e-01,7.151004672050476074e-01
4.200000000000003175e-01,6.012707970447626060e-01,3.354021687361852244e-02,-3.991290166954183927e-02,0.000000000000000000e+00,4.556527162675630231e-03,8.488974570202585668e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.656440138816833496e-01,7.322978377342224121e-01,7.614549994468688965e-01,7.410683035850524902e-01,7.091614603996276855e-01
4.400000000000003353e-01,6.026205797056970459e-01,3.679324041175041637e-02,-9.761001889977510837e-02,0.000000000000000000e+00,7.625932782995239155e-03,8.771624289149911047e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.594040036201477051e-01,7.375064492225646973e-01,7.532382011413574219e-01,7.362871766090393066e-01,7.012937068939208984e-01
4.600000000000003531e-01,6.041452343957522952e-01,3.937744749506000286e-02,-1.566287415972889285e-01,0.000000000000000000e+00,1.077944573667227214e-02,8.869694202869166100e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.507272958755493164e-01,7.432467937469482422e-01,7.421214580535888672e-01,7.303047776222229004e-01,6.916992068290710449e-01
4.800000000000003708e-01,6.058175520128330493e-01,4.116865362303356868e-02,-2.157552152150031544e-01,0.000000000000000000e+00,1.394980692851707262e-02,8.783798313830799842e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.400516867637634277e-01,7.490445375442504883e-01,7.286517024040222168e-01,7.239736914634704590e-01,6.812794208526611328e-01
5.000000000000003331e-01,6.076109617315086364e-01,4.207727956312706796e-02,-2.738093995117417689e-01,0.000000000000000000e+00,1.707943328213512926e-02,8.521622703050293901e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.286794781684875488e-01,7.542334794998168945e-01,7.142253518104553223e-01,7.181397080421447754e-01,6.712576150894165039e-01
5.200000000000003508e-01,6.094922226095190743e-01,4.204784892490998072e-02,-3.296469848186215357e-01,0.000000000000000000e+00,2.010161734581673854e-02,8.096132668550361233e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.179194092750549316e-01,7.583877444267272949e-01,7.002394795417785645e-01,7.132125496864318848e-01,6.624214053153991699e-01
5.400000000000003686e-01,6.114280327435109852e-01,4.106011985163898759e-02,-3.821800008742042842e-01,0.000000000000000000e+00,2.297825550024098704e-02,7.525003280246188309e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.083445191383361816e-01,7.614458799362182617e-01,6.873324513435363770e-01,7.091554999351501465e-01,6.548705697059631348e-01
5.600000000000003864e-01,6.133996285022517148e-01,3.912800694170720517e-02,-4.303513774516255497e-01,0.000000000000000000e+00,2.570825249308267280e-02,6.829210504925571634e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.997474431991577148e-01,7.635122537612915039e-01,6.753624677658081055e-01,7.056910991668701172e-01,6.482712626457214355e-01
