name,mode,direction,target,status,started_at,finished_at,model_zip,gait_json,eval_reward_csv,eval_reward_png,eval_debug_csv,trajectory_csv,trajectory_png,trajectory_summary,fitted_png,fitted_summary,train_log,error
ppo_turn_right_a20_y07_run01,yaw,right,0.7,done,2026-06-16 00:53:30,2026-06-16 01:11:11,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_right_a20_y07_run01.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_right_a20_y07_run01.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run01_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run01_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run01_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run01_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run01_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run01_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_right_a20_y07_run01_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_right_a20_y07_run01_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_right_a20_y07_run01.train.log,
ppo_turn_right_a20_y07_run02,yaw,right,0.7,done,2026-06-16 01:11:11,2026-06-16 01:28:09,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_right_a20_y07_run02.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_right_a20_y07_run02.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run02_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run02_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run02_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run02_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run02_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run02_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_right_a20_y07_run02_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_right_a20_y07_run02_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_right_a20_y07_run02.train.log,
ppo_turn_right_a20_y07_run03,yaw,right,0.7,done,2026-06-16 01:28:09,2026-06-16 01:44:08,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_right_a20_y07_run03.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_right_a20_y07_run03.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run03_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run03_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run03_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run03_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run03_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run03_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_right_a20_y07_run03_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_right_a20_y07_run03_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_right_a20_y07_run03.train.log,
ppo_turn_right_a20_y07_run04,yaw,right,0.7,done,2026-06-16 01:44:08,2026-06-16 02:00:15,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_right_a20_y07_run04.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_right_a20_y07_run04.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run04_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run04_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run04_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run04_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run04_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run04_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_right_a20_y07_run04_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_right_a20_y07_run04_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_right_a20_y07_run04.train.log,
ppo_turn_right_a20_y07_run05,yaw,right,0.7,done,2026-06-16 02:00:15,2026-06-16 02:16:36,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_right_a20_y07_run05.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_right_a20_y07_run05.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run05_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run05_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run05_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run05_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run05_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_right_a20_y07_run05_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_right_a20_y07_run05_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_right_a20_y07_run05_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_right_a20_y07_run05.train.log,
ppo_turn_left_a20_y03_run01,yaw,left,0.3,done,2026-06-16 02:16:36,2026-06-16 02:32:50,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y03_run01.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y03_run01.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run01_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run01_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run01_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run01_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run01_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run01_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y03_run01_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y03_run01_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y03_run01.train.log,
ppo_turn_left_a20_y03_run02,yaw,left,0.3,done,2026-06-16 02:32:50,2026-06-16 02:49:00,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y03_run02.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y03_run02.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run02_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run02_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run02_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run02_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run02_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run02_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y03_run02_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y03_run02_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y03_run02.train.log,
ppo_turn_left_a20_y03_run03,yaw,left,0.3,done,2026-06-16 02:49:00,2026-06-16 03:05:09,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y03_run03.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y03_run03.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run03_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run03_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run03_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run03_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run03_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run03_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y03_run03_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y03_run03_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y03_run03.train.log,
ppo_turn_left_a20_y03_run04,yaw,left,0.3,done,2026-06-16 03:05:09,2026-06-16 03:21:42,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y03_run04.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y03_run04.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run04_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run04_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run04_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run04_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run04_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run04_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y03_run04_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y03_run04_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y03_run04.train.log,
ppo_turn_left_a20_y03_run05,yaw,left,0.3,done,2026-06-16 03:21:42,2026-06-16 03:38:27,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y03_run05.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y03_run05.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run05_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run05_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run05_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run05_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run05_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y03_run05_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y03_run05_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y03_run05_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y03_run05.train.log,
ppo_turn_left_a20_y05_run01,yaw,left,0.5,done,2026-06-16 03:38:27,2026-06-16 03:55:20,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y05_run01.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y05_run01.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run01_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run01_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run01_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run01_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run01_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run01_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y05_run01_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y05_run01_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y05_run01.train.log,
ppo_turn_left_a20_y05_run02,yaw,left,0.5,done,2026-06-16 03:55:20,2026-06-16 04:12:32,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y05_run02.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y05_run02.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run02_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run02_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run02_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run02_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run02_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run02_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y05_run02_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y05_run02_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y05_run02.train.log,
ppo_turn_left_a20_y05_run03,yaw,left,0.5,done,2026-06-16 04:12:32,2026-06-16 04:29:37,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y05_run03.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y05_run03.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run03_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run03_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run03_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run03_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run03_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run03_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y05_run03_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y05_run03_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y05_run03.train.log,
ppo_turn_left_a20_y05_run04,yaw,left,0.5,done,2026-06-16 04:29:37,2026-06-16 04:46:49,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y05_run04.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y05_run04.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run04_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run04_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run04_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run04_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run04_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run04_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y05_run04_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y05_run04_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y05_run04.train.log,
ppo_turn_left_a20_y05_run05,yaw,left,0.5,done,2026-06-16 04:46:49,2026-06-16 05:03:56,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\zips\ppo_turn_left_a20_y05_run05.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\json\rl_gaits\ppo_turn_left_a20_y05_run05.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run05_eval_reward.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run05_eval_reward.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y05_run05_eval_debug.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run05_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run05_trajectory.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fixed_gait_trajectories_mean\ppo_turn_left_a20_y05_run05_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\sim_ppo_turn_left_a20_y05_run05_fitted_rotated.png,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\fitted_curve_comparison_mean\ppo_turn_left_a20_y05_run05_fitted_summary.json,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\batch_logs\ppo_turn_left_a20_y05_run05.train.log,
