timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
5.500000000000000000e+04,-5.657967100000000471e+01,-6.694000270000000796e+01,-4.593322122500000404e+01,-4.857711499999999916e+01,-2.788619800000000026e+01,-7.303910100000000227e+01,-7.427834000000000003e+01,-6.459857700000000591e+01,-3.815809999999999746e+01,-6.720039599999999780e+01,-8.252954499999999882e+01,-5.050324400000000225e+01,-3.902609400000000051e+01
6.000000000000000000e+04,-5.868380559999999235e+01,-6.785965877499999976e+01,-4.854565575499999142e+01,-3.463483599999999996e+01,-7.023303699999999594e+01,-7.791630800000000079e+01,-7.254014499999999543e+01,-4.159387199999999751e+01,-7.002645400000000109e+01,-5.759874899999999798e+01,-6.481438900000000558e+01,-6.513715500000000702e+01,-3.234311100000000039e+01
6.500000000000000000e+04,-6.339984110000000328e+01,-7.320256510000000105e+01,-5.408153787750001129e+01,-3.975692999999999699e+01,-8.614434699999999623e+01,-4.791562900000000269e+01,-7.784838299999999833e+01,-6.087550099999999986e+01,-8.704079099999999869e+01,-6.064007400000000558e+01,-6.918789400000000001e+01,-5.598283599999999893e+01,-4.860602599999999995e+01
7.000000000000000000e+04,-5.034112329999999957e+01,-6.031830609999999382e+01,-4.008617672249999941e+01,-3.503607499999999675e+01,-5.717393799999999970e+01,-3.936395199999999761e+01,-6.394824599999999748e+01,-3.795892400000000322e+01,-6.117134499999999520e+01,-5.296253800000000922e+01,-7.959185100000000546e+01,-1.993642799999999937e+01,-5.626793599999999884e+01
7.500000000000000000e+04,-5.390479960000000403e+01,-6.209125645000001015e+01,-4.536461627000001329e+01,-4.724369099999999833e+01,-5.565362800000000476e+01,-4.490556999999999732e+01,-5.682864899999999864e+01,-7.830770400000000109e+01,-6.376193099999998992e+01,-5.731564000000000902e+01,-6.203068199999999877e+01,-2.288825599999999838e+01,-5.011224500000000148e+01
8.000000000000000000e+04,-5.468944109999999625e+01,-6.219831473250000897e+01,-4.806506287249999332e+01,-4.359250800000000226e+01,-5.808027700000000237e+01,-5.342202199999999124e+01,-5.440335999999999927e+01,-8.147555900000000406e+01,-5.339605799999999647e+01,-5.086865699999999890e+01,-6.195475799999999111e+01,-3.444789000000000101e+01,-5.525332200000000427e+01
8.500000000000000000e+04,-4.769467900000000071e+01,-6.050910012750000533e+01,-3.654093770000000774e+01,-8.145512700000000450e+01,-2.202312200000000075e+01,-3.777184499999999900e+01,-4.177375099999999719e+01,-5.407787399999999423e+01,-4.422609899999999783e+01,-3.131116200000000305e+01,-8.597651299999999708e+01,-4.135341499999999826e+01,-3.697788200000000103e+01
9.000000000000000000e+04,-4.685889430000000999e+01,-5.686729314500000498e+01,-3.675089599999999734e+01,-6.598756299999999442e+01,-4.396361399999999975e+01,-2.390419999999999945e+01,-4.162819100000000105e+01,-6.843918200000000240e+01,-5.524477399999999250e+01,-2.054375900000000144e+01,-6.770628200000000163e+01,-3.995462100000000305e+01,-4.121675700000000120e+01
9.500000000000000000e+04,-4.633810779999999596e+01,-5.410177822000000702e+01,-3.844307788000001835e+01,-5.475971500000000702e+01,-4.057567300000000188e+01,-3.126811299999999960e+01,-5.079867699999999786e+01,-6.749996000000000151e+01,-5.750910599999999562e+01,-2.694799300000000386e+01,-3.058148699999999920e+01,-4.927210300000000132e+01,-5.416825099999999793e+01
1.000000000000000000e+05,-4.467458930000000095e+01,-5.126609240250000710e+01,-3.789576730999999654e+01,-3.898164100000000332e+01,-2.508350700000000089e+01,-5.421486800000000272e+01,-3.740832400000000035e+01,-5.763408900000000301e+01,-4.234933199999999687e+01,-3.285676200000000335e+01,-4.433357800000000282e+01,-6.199463300000000032e+01,-5.188915899999999226e+01
