timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
5.000000000000000000e+03,-6.931533372799999597e+02,-7.134042140294999399e+02,-6.741644845359999181e+02,-7.052413570000001073e+02,-6.405214558000000125e+02,-6.670040517999999565e+02,-7.587734026000000540e+02,-6.583219520000000102e+02,-7.020872493999999051e+02,-6.993295271999999159e+02,-6.835399772000000667e+02,-7.168292834000000084e+02,-6.998851164000000153e+02
1.000000000000000000e+04,-5.806077955000000657e+02,-6.010052271100001917e+02,-5.597454742074999103e+02,-5.618814079999999649e+02,-5.170521489999999858e+02,-5.492012399999999843e+02,-6.231341559999999618e+02,-5.632704159999999547e+02,-6.228594920000000457e+02,-5.667011760000000322e+02,-6.003422560000000203e+02,-6.120033809999999903e+02,-5.896322810000000345e+02
1.500000000000000000e+04,-4.007859996000000251e+02,-4.333721145750000687e+02,-3.686984439450000650e+02,-3.073703709999999774e+02,-3.847911710000000198e+02,-3.995417150000000106e+02,-3.716595290000000205e+02,-4.242358780000000706e+02,-4.744095449999999801e+02,-3.595180619999999863e+02,-4.707871400000000222e+02,-3.563144930000000272e+02,-4.592320920000000228e+02
2.000000000000000000e+04,-1.448276936999999975e+02,-2.118086288199999956e+02,-8.648657682000001046e+01,-3.354390000000000072e+01,-1.247185549999999949e+02,-1.035087180000000018e+02,-9.351131999999999778e+01,-2.660201129999999807e+02,-1.595693809999999928e+02,-2.371476600000000090e+01,-2.152307780000000150e+02,-7.159681600000000401e+01,-3.568625900000000115e+02
2.500000000000000000e+04,-1.334109072999999910e+02,-1.670150813649999577e+02,-1.014148982399999994e+02,-2.205914560000000222e+02,-1.245504870000000039e+02,-1.331900599999999883e+02,-1.546894529999999861e+02,-4.730765000000000242e+01,-9.718390599999999324e+01,-2.189872400000000141e+02,-8.776562699999999495e+01,-1.549921530000000018e+02,-9.485104099999999505e+01
3.000000000000000000e+04,-2.669735652999999616e+02,-2.788038898500000187e+02,-2.540168505549999622e+02,-2.926190710000000195e+02,-2.547693639999999959e+02,-2.742844000000000051e+02,-2.856448579999999993e+02,-2.436872339999999895e+02,-2.699750649999999723e+02,-2.901350259999999821e+02,-2.535777180000000044e+02,-2.758373139999999921e+02,-2.292056029999999680e+02
3.500000000000000000e+04,-2.837996058999999605e+02,-2.908570896700000503e+02,-2.775171059899999477e+02,-3.063649409999999875e+02,-2.774304700000000139e+02,-2.905903040000000033e+02,-2.843839869999999905e+02,-2.723666569999999751e+02,-2.834573009999999726e+02,-2.983072940000000131e+02,-2.719184260000000108e+02,-2.795585879999999861e+02,-2.736180909999999926e+02
4.000000000000000000e+04,-2.814028382999999280e+02,-2.946465154250000182e+02,-2.678729774250000446e+02,-2.947449530000000095e+02,-3.148405169999999771e+02,-2.694729869999999892e+02,-2.960232819999999947e+02,-2.751832059999999842e+02,-3.053370840000000044e+02,-2.640708569999999895e+02,-2.922119270000000029e+02,-2.614796539999999823e+02,-2.406639160000000288e+02
4.500000000000000000e+04,-2.853032609999999636e+02,-2.945119417225000120e+02,-2.763780672524999886e+02,-2.892687460000000215e+02,-3.096510420000000181e+02,-2.590900300000000129e+02,-3.075294559999999819e+02,-2.860056040000000053e+02,-2.935583310000000097e+02,-2.821210869999999886e+02,-2.774958710000000224e+02,-2.691470160000000078e+02,-2.791654270000000224e+02
5.000000000000000000e+04,-2.786285241000000497e+02,-2.883249996099999635e+02,-2.690453100999999947e+02,-2.863184140000000184e+02,-2.959455970000000207e+02,-2.479884120000000109e+02,-2.821948320000000194e+02,-2.782244269999999915e+02,-3.077835860000000139e+02,-2.648195929999999976e+02,-2.701999890000000164e+02,-2.724435910000000263e+02,-2.803668000000000120e+02
5.500000000000000000e+04,-2.696980981999999472e+02,-2.812868639074999919e+02,-2.584646215749999669e+02,-2.894012529999999970e+02,-2.945172109999999748e+02,-2.414433190000000309e+02,-2.865389749999999935e+02,-2.575534380000000283e+02,-2.939193419999999719e+02,-2.623560209999999984e+02,-2.654815929999999753e+02,-2.556062109999999734e+02,-2.501636190000000113e+02
6.000000000000000000e+04,-2.527249341000000129e+02,-2.715915645999999697e+02,-2.324510558224999954e+02,-2.653274270000000001e+02,-2.702657629999999926e+02,-2.337417110000000378e+02,-2.791238999999999919e+02,-2.576996550000000070e+02,-3.059191139999999791e+02,-2.543134540000000072e+02,-2.591974789999999871e+02,-2.148285689999999590e+02,-1.868322689999999966e+02
6.500000000000000000e+04,-2.370127080000000319e+02,-2.569949414849999698e+02,-2.158104769874999818e+02,-2.421789510000000121e+02,-2.610949919999999906e+02,-2.354127540000000067e+02,-2.708110070000000178e+02,-2.454640080000000069e+02,-2.919353009999999813e+02,-2.184552700000000129e+02,-2.304536139999999591e+02,-1.642990330000000085e+02,-2.100221500000000106e+02
7.000000000000000000e+04,-2.221113143000000605e+02,-2.445359326949999854e+02,-1.968273285149999765e+02,-2.363548330000000135e+02,-2.275912899999999865e+02,-2.276731949999999927e+02,-2.553773380000000088e+02,-1.984815099999999859e+02,-2.870394919999999956e+02,-2.182107030000000236e+02,-2.162297199999999862e+02,-1.288368659999999863e+02,-2.253181960000000004e+02
7.500000000000000000e+04,-2.239025236999999890e+02,-2.437860203150000018e+02,-2.021257313599999748e+02,-2.217922729999999660e+02,-2.582186790000000087e+02,-2.476914079999999956e+02,-2.538835210000000302e+02,-1.738130329999999901e+02,-2.701325459999999907e+02,-2.212495240000000081e+02,-2.044331679999999949e+02,-1.610926550000000077e+02,-2.267184299999999837e+02
8.000000000000000000e+04,-2.146944715000000201e+02,-2.280527162450000276e+02,-2.002604193274999886e+02,-2.140663380000000018e+02,-2.439896180000000072e+02,-2.433508359999999868e+02,-2.350248479999999631e+02,-1.715002419999999859e+02,-2.214492949999999780e+02,-2.133505619999999965e+02,-1.859565169999999910e+02,-1.972736160000000041e+02,-2.209828430000000026e+02
8.500000000000000000e+04,-1.969298675999999659e+02,-2.160848931375000177e+02,-1.754090127999999993e+02,-2.306806090000000040e+02,-1.835646069999999952e+02,-2.188646560000000250e+02,-2.364907210000000362e+02,-1.248626710000000060e+02,-1.825080159999999978e+02,-2.091635479999999916e+02,-1.624001599999999996e+02,-1.952064169999999876e+02,-2.255572709999999859e+02
9.000000000000000000e+04,-1.915398787999999684e+02,-2.114743263049999769e+02,-1.659476247999999998e+02,-2.196654450000000054e+02,-2.177752849999999967e+02,-2.022616419999999948e+02,-2.191307740000000308e+02,-9.762760199999999600e+01,-1.843731009999999912e+02,-1.644122380000000021e+02,-1.701014160000000004e+02,-2.171740399999999624e+02,-2.228772449999999878e+02
9.500000000000000000e+04,-1.983928328000000079e+02,-2.164254819074999716e+02,-1.796079168474999790e+02,-2.122918380000000127e+02,-2.078175299999999766e+02,-2.040403389999999888e+02,-2.343243029999999578e+02,-1.510810180000000003e+02,-2.063272269999999935e+02,-1.663157799999999895e+02,-1.567492239999999981e+02,-1.994020209999999906e+02,-2.455790480000000002e+02
1.000000000000000000e+05,-1.983380943999999886e+02,-2.181791789925000558e+02,-1.781367034599999783e+02,-1.919187369999999930e+02,-2.106497390000000109e+02,-1.758522490000000005e+02,-2.348278249999999900e+02,-1.480593460000000050e+02,-2.436058919999999830e+02,-1.601010469999999941e+02,-1.682139880000000005e+02,-2.225359420000000341e+02,-2.276161790000000167e+02
1.050000000000000000e+05,-1.905040673000000311e+02,-2.103591350875000785e+02,-1.685107514725000044e+02,-1.822429140000000132e+02,-2.076041369999999802e+02,-1.709088230000000124e+02,-2.149012580000000128e+02,-1.515153899999999965e+02,-2.070726960000000076e+02,-1.213569950000000119e+02,-1.851503999999999905e+02,-2.434577850000000012e+02,-2.208302749999999719e+02
1.100000000000000000e+05,-1.890678492000000119e+02,-2.163360855500000071e+02,-1.584297286199999917e+02,-1.687561670000000049e+02,-2.041160920000000090e+02,-1.957340869999999882e+02,-2.163883270000000323e+02,-1.559715349999999887e+02,-2.315424099999999612e+02,-8.782900899999999922e+01,-1.465535209999999893e+02,-2.495789650000000108e+02,-2.342083790000000079e+02
1.150000000000000000e+05,-1.845910392000000115e+02,-2.064492790199999774e+02,-1.567311877350000202e+02,-1.820945380000000000e+02,-2.067343539999999962e+02,-2.152436220000000162e+02,-1.969569930000000113e+02,-1.722860790000000009e+02,-2.079236569999999915e+02,-8.462003599999999892e+01,-1.433393149999999991e+02,-2.328527029999999627e+02,-2.038590949999999964e+02
1.200000000000000000e+05,-1.844343465000000322e+02,-2.084046912500000133e+02,-1.563371445825000592e+02,-1.614697150000000079e+02,-2.022601600000000133e+02,-1.883144650000000127e+02,-2.222557800000000157e+02,-1.689628800000000126e+02,-1.995529970000000048e+02,-8.866000599999999565e+01,-1.484928250000000105e+02,-2.430418659999999704e+02,-2.213327710000000081e+02
1.250000000000000000e+05,-1.752707509000000243e+02,-1.989452168150000375e+02,-1.501752883724999776e+02,-1.633881770000000131e+02,-1.517195020000000056e+02,-1.716782670000000053e+02,-1.965407659999999908e+02,-1.508591549999999870e+02,-2.124396639999999934e+02,-9.285306900000000496e+01,-1.597450000000000045e+02,-2.339249920000000316e+02,-2.195589170000000081e+02
1.300000000000000000e+05,-1.755159653999999705e+02,-1.961169982325000092e+02,-1.545787729500000012e+02,-1.348888980000000117e+02,-1.784047099999999944e+02,-1.589357750000000067e+02,-2.013879570000000001e+02,-1.678571640000000116e+02,-1.877937100000000044e+02,-1.137238339999999823e+02,-1.672069679999999892e+02,-2.342982000000000085e+02,-2.106624380000000087e+02
1.350000000000000000e+05,-1.680795043999999905e+02,-1.942955504874999235e+02,-1.414998719224999775e+02,-1.652305489999999963e+02,-1.659810260000000142e+02,-1.572463750000000005e+02,-2.052224620000000073e+02,-1.364215739999999926e+02,-1.799037830000000042e+02,-8.992720300000000577e+01,-1.252311449999999979e+02,-2.475279169999999738e+02,-2.081030099999999834e+02
1.400000000000000000e+05,-1.662092824000000064e+02,-1.891930456525000182e+02,-1.417998501475000239e+02,-1.679155120000000068e+02,-1.789749639999999999e+02,-1.575415539999999908e+02,-1.969869119999999896e+02,-1.270389919999999790e+02,-1.815518120000000124e+02,-9.806474500000000205e+01,-1.223118199999999831e+02,-2.306083629999999971e+02,-2.010981500000000040e+02
1.450000000000000000e+05,-1.504612930000000119e+02,-1.770939522525000029e+02,-1.220714339975000087e+02,-1.746531760000000020e+02,-1.472280279999999948e+02,-1.466343750000000057e+02,-1.665699239999999861e+02,-1.021670309999999944e+02,-1.850166079999999909e+02,-1.070336580000000168e+02,-6.596914700000000664e+01,-2.237376209999999901e+02,-1.856033620000000042e+02
1.500000000000000000e+05,-1.554634276999999543e+02,-1.849820515274999764e+02,-1.206074279500000017e+02,-1.931337190000000135e+02,-1.905516629999999907e+02,-1.653227100000000007e+02,-1.904249430000000132e+02,-1.159107120000000180e+02,-1.914328490000000045e+02,-9.059307200000000648e+01,-4.127864600000000195e+01,-2.184706759999999974e+02,-1.575152870000000007e+02
1.550000000000000000e+05,-1.431159444000000178e+02,-1.693859982999999829e+02,-1.125806759575000058e+02,-1.778034600000000012e+02,-1.575575859999999864e+02,-1.371630759999999896e+02,-1.666209330000000080e+02,-1.135298339999999797e+02,-1.908142689999999959e+02,-1.022284769999999980e+02,-3.697520200000000301e+01,-2.009533219999999858e+02,-1.475132849999999962e+02
