timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
7.000000000000000000e+04,-1.481783714000000032e+02,-1.594404049424999812e+02,-1.362411935025000105e+02,-1.374332709999999906e+02,-1.409274980000000141e+02,-1.526701520000000016e+02,-1.527643899999999917e+02,-1.098012040000000127e+02,-1.784733650000000011e+02,-1.317341670000000136e+02,-1.690079599999999971e+02,-1.602771899999999903e+02,-1.486945169999999905e+02
7.500000000000000000e+04,-1.450130333999999834e+02,-1.591459723824999912e+02,-1.284492953124999985e+02,-1.207503580000000056e+02,-1.532487700000000075e+02,-1.545105629999999906e+02,-1.647614260000000002e+02,-8.924006400000000383e+01,-1.698934549999999888e+02,-1.236104990000000043e+02,-1.563609590000000082e+02,-1.470047040000000038e+02,-1.707495360000000062e+02
8.000000000000000000e+04,-1.408312196999999912e+02,-1.583514082749999830e+02,-1.218555356124999918e+02,-9.620309899999999459e+01,-1.408912909999999954e+02,-1.643293700000000115e+02,-1.359588789999999960e+02,-8.935923900000000231e+01,-1.694025310000000104e+02,-1.190224220000000059e+02,-1.699772370000000024e+02,-1.462083299999999895e+02,-1.769597990000000038e+02
8.500000000000000000e+04,-1.346895436000000075e+02,-1.538314662625000153e+02,-1.142946660600000115e+02,-8.001610800000000268e+01,-1.238777570000000026e+02,-1.622680750000000103e+02,-1.375119210000000010e+02,-1.002459719999999948e+02,-1.611839369999999860e+02,-9.236277800000000582e+01,-1.676297859999999957e+02,-1.457122510000000091e+02,-1.760868509999999958e+02
9.000000000000000000e+04,-1.335223871000000031e+02,-1.457909388649999869e+02,-1.201785814250000328e+02,-9.966758199999999590e+01,-1.329537290000000098e+02,-1.560987399999999923e+02,-1.415280850000000044e+02,-9.743900600000000622e+01,-1.571954220000000078e+02,-1.242786040000000014e+02,-1.592720590000000129e+02,-1.332589250000000050e+02,-1.335317190000000096e+02
9.500000000000000000e+04,-1.225405341999999820e+02,-1.359348454300000242e+02,-1.090853899275000032e+02,-9.670617000000000019e+01,-1.103089300000000037e+02,-1.361602959999999882e+02,-1.253820609999999931e+02,-8.779644199999999898e+01,-1.321679709999999943e+02,-1.495799859999999910e+02,-1.593048330000000021e+02,-1.241806839999999994e+02,-1.038179689999999908e+02
1.000000000000000000e+05,-1.178263999000000268e+02,-1.303988305600000217e+02,-1.056530778000000055e+02,-1.190919760000000025e+02,-1.189716650000000016e+02,-1.019027339999999953e+02,-1.393703930000000071e+02,-8.226198499999999569e+01,-1.060133080000000092e+02,-1.231151430000000175e+02,-1.561641710000000103e+02,-1.267545980000000156e+02,-1.046180260000000146e+02
1.050000000000000000e+05,-1.131303241000000099e+02,-1.252323330675000079e+02,-1.015801927300000074e+02,-1.172744509999999991e+02,-1.205607700000000051e+02,-1.080466669999999993e+02,-1.212761579999999810e+02,-8.410306300000000590e+01,-9.680581200000000308e+01,-1.236998990000000020e+02,-1.536946670000000097e+02,-8.702829699999999491e+01,-1.188134569999999997e+02
1.100000000000000000e+05,-1.107886719999999912e+02,-1.261751152250000132e+02,-9.489534998500000995e+01,-1.105488330000000161e+02,-1.040648750000000007e+02,-6.310251000000000943e+01,-1.396549269999999865e+02,-7.858131500000000358e+01,-1.069229809999999787e+02,-1.393549690000000112e+02,-1.452884430000000009e+02,-1.001503819999999934e+02,-1.202174849999999822e+02
1.150000000000000000e+05,-1.057092564000000010e+02,-1.185725948150000164e+02,-9.269394619250002165e+01,-1.044040240000000068e+02,-7.365066500000000360e+01,-9.050049500000000080e+01,-1.301793140000000051e+02,-7.661134800000000666e+01,-1.116617369999999880e+02,-1.256469669999999894e+02,-1.372652610000000095e+02,-9.411306100000000185e+01,-1.130596919999999983e+02
1.200000000000000000e+05,-9.908836339999999154e+01,-1.108699339000000066e+02,-8.655818978749999815e+01,-9.697799999999999443e+01,-9.442930800000000602e+01,-7.306532599999999888e+01,-1.134617680000000064e+02,-6.106896799999999814e+01,-1.089768340000000109e+02,-1.185487789999999961e+02,-1.301219780000000128e+02,-1.006112679999999955e+02,-9.362140499999999577e+01
1.250000000000000000e+05,-1.032927560000000113e+02,-1.159300401725000000e+02,-8.982893280000000402e+01,-9.001347099999999557e+01,-8.524599800000000016e+01,-7.717783699999999669e+01,-1.257104899999999787e+02,-6.663339100000000315e+01,-1.232152200000000022e+02,-1.191924280000000209e+02,-1.281003880000000095e+02,-1.086455619999999982e+02,-1.089927749999999804e+02
1.300000000000000000e+05,-9.810140370000000587e+01,-1.132042226425000138e+02,-8.413507592249999334e+01,-8.039014500000000396e+01,-6.718005599999999333e+01,-8.897102399999999989e+01,-1.398105480000000114e+02,-6.787090299999999843e+01,-9.726421200000000056e+01,-1.183767590000000212e+02,-1.191004870000000011e+02,-8.519159500000000662e+01,-1.168583079999999939e+02
1.350000000000000000e+05,-9.710554809999999293e+01,-1.075033920524999900e+02,-8.571331072000000972e+01,-7.999179900000000032e+01,-6.994861500000000376e+01,-1.026953719999999919e+02,-1.116748270000000076e+02,-6.938258500000000595e+01,-1.055006969999999882e+02,-1.150986589999999978e+02,-1.160871959999999916e+02,-8.912352599999999825e+01,-1.115522050000000007e+02
1.400000000000000000e+05,-9.748354570000000763e+01,-1.131907337074999873e+02,-8.392042082999999764e+01,-7.956380299999999295e+01,-7.888597199999999532e+01,-8.628255500000000211e+01,-1.109681630000000041e+02,-6.334788700000000006e+01,-9.674502599999999575e+01,-1.178720350000000110e+02,-9.570947800000000427e+01,-9.456675900000000468e+01,-1.508937789999999950e+02
1.450000000000000000e+05,-9.191632250000000681e+01,-1.028283331000000089e+02,-8.177840786250000349e+01,-6.736861199999999883e+01,-8.357883599999999547e+01,-7.739534700000000100e+01,-1.098599059999999952e+02,-1.040192540000000037e+02,-9.291637900000000627e+01,-1.183940609999999936e+02,-7.810239300000000640e+01,-7.599509399999999459e+01,-1.115333430000000163e+02
1.500000000000000000e+05,-8.613296409999998104e+01,-9.223189479999999207e+01,-8.040448307750000367e+01,-7.064686799999999778e+01,-8.080863399999999785e+01,-8.667694899999999336e+01,-9.061179699999999571e+01,-7.912726000000000681e+01,-9.123938099999999451e+01,-1.005749979999999937e+02,-7.901337100000000646e+01,-8.062923999999999580e+01,-1.020011429999999990e+02
