timesteps,mean_reward,ci95_low,ci95_high,run01,run02,run03,run04,run05,run06,run07,run08,run09,run10
5.000000000000000000e+03,-6.944218729599999733e+02,-7.131854445979998900e+02,-6.756807232119998616e+02,-6.566670041999999512e+02,-6.885333271999999170e+02,-7.150072315999999546e+02,-6.482946782000000212e+02,-6.818206618000000390e+02,-7.459474268000001302e+02,-6.630193888000000015e+02,-7.257981714000000011e+02,-7.193100163999999950e+02,-6.998208231999999498e+02
1.000000000000000000e+04,-5.526371489000000565e+02,-5.781076316749999933e+02,-5.279041509224998663e+02,-5.495445019999999658e+02,-5.314112689999999475e+02,-6.282502269999999953e+02,-5.321124849999999924e+02,-5.473681169999999838e+02,-5.887604119999999739e+02,-4.886997650000000135e+02,-6.039835620000000063e+02,-5.457057499999999663e+02,-5.105353999999999246e+02
1.500000000000000000e+04,-3.927068187000000421e+02,-4.510507390975000135e+02,-3.281715013125000269e+02,-4.178371629999999755e+02,-3.659698880000000258e+02,-5.543854300000000421e+02,-4.211843709999999987e+02,-3.510329449999999838e+02,-4.606297769999999900e+02,-2.124788389999999652e+02,-4.712347990000000095e+02,-4.287299439999999890e+02,-2.435850309999999865e+02
2.000000000000000000e+04,-1.804052469000000087e+02,-2.575128901674999611e+02,-1.112148743675000304e+02,-1.877861130000000003e+02,-1.990051589999999919e+02,-3.877370660000000271e+02,-3.962343369999999823e+02,-5.737007499999999993e+01,-2.274660660000000121e+02,-7.877031700000000569e+01,-1.178645230000000055e+02,-6.937015900000000101e+01,-8.244865400000000477e+01
2.500000000000000000e+04,-1.517971984000000134e+02,-2.104214482874999987e+02,-9.828615322000004539e+01,-3.610390499999999747e+01,-2.117545349999999758e+02,-9.670940400000000636e+01,-3.291271049999999718e+02,-1.725605779999999925e+02,-5.147078900000000345e+01,-2.386020269999999925e+02,-1.101686310000000049e+02,-6.084661400000000242e+01,-2.106283960000000093e+02
3.000000000000000000e+04,-2.349963232000000062e+02,-2.684217074050000065e+02,-1.956556351250000034e+02,-2.179554269999999576e+02,-2.879588870000000043e+02,-1.075837640000000022e+02,-1.385693190000000072e+02,-2.554054769999999621e+02,-2.408210570000000246e+02,-2.710348190000000272e+02,-2.767170919999999796e+02,-2.768193749999999795e+02,-2.770980149999999753e+02
3.500000000000000000e+04,-2.754841119999999819e+02,-2.924057731350000608e+02,-2.533420683675000191e+02,-2.819977309999999875e+02,-2.868110760000000141e+02,-1.878214959999999962e+02,-2.657017579999999839e+02,-2.860113200000000120e+02,-2.727322750000000156e+02,-2.901541750000000093e+02,-3.154990690000000200e+02,-2.983873659999999859e+02,-2.697248539999999934e+02
4.000000000000000000e+04,-2.816684771999999839e+02,-2.946364021999999636e+02,-2.664748290399999746e+02,-3.056024130000000127e+02,-2.778723110000000247e+02,-2.276445909999999913e+02,-2.884619569999999840e+02,-2.871947329999999852e+02,-3.000349689999999896e+02,-2.895997090000000185e+02,-3.087220149999999990e+02,-2.756892389999999864e+02,-2.558628349999999898e+02
4.500000000000000000e+04,-2.738244718000000262e+02,-2.861720548699999540e+02,-2.598469977999999969e+02,-2.798052200000000198e+02,-2.871826639999999884e+02,-2.243172849999999983e+02,-2.926132690000000025e+02,-2.759551109999999881e+02,-3.048063559999999939e+02,-2.815405569999999784e+02,-2.818109559999999760e+02,-2.554853129999999908e+02,-2.547279870000000415e+02
5.000000000000000000e+04,-2.724967656000000034e+02,-2.811278434175000029e+02,-2.632861433700000475e+02,-2.883183649999999716e+02,-2.631839550000000258e+02,-2.642562199999999848e+02,-2.829452499999999873e+02,-2.864892639999999915e+02,-2.937053869999999733e+02,-2.702579390000000217e+02,-2.686375859999999989e+02,-2.422304760000000101e+02,-2.649432140000000118e+02
5.500000000000000000e+04,-2.676178768999999988e+02,-2.789916869850000012e+02,-2.560776614499999937e+02,-2.947406280000000152e+02,-2.668555250000000001e+02,-2.336041319999999928e+02,-2.770251840000000243e+02,-2.714684229999999729e+02,-2.948938620000000128e+02,-2.476300160000000119e+02,-2.769920230000000174e+02,-2.592468610000000240e+02,-2.537221149999999739e+02
6.000000000000000000e+04,-2.637981072000000609e+02,-2.798147855899999854e+02,-2.473134192475000077e+02,-2.889223450000000071e+02,-2.521847720000000095e+02,-3.000612140000000068e+02,-2.774974010000000249e+02,-2.263411450000000116e+02,-2.887910499999999843e+02,-2.478515319999999917e+02,-2.880879610000000071e+02,-2.267649130000000355e+02,-2.414787389999999903e+02
6.500000000000000000e+04,-2.535910208000000239e+02,-2.680571935899999971e+02,-2.375301248700000656e+02,-2.690574340000000007e+02,-2.282992790000000127e+02,-2.870006099999999947e+02,-2.702992550000000165e+02,-2.452952589999999873e+02,-2.633556419999999889e+02,-2.618331099999999765e+02,-2.787729160000000093e+02,-2.032899510000000021e+02,-2.287067519999999945e+02
7.000000000000000000e+04,-2.530474052000000142e+02,-2.660700542800000221e+02,-2.414542520125000067e+02,-2.530556640000000357e+02,-2.413454800000000091e+02,-2.903050640000000158e+02,-2.449121309999999880e+02,-2.446621009999999785e+02,-2.887607199999999921e+02,-2.521182090000000358e+02,-2.541121340000000259e+02,-2.385948890000000233e+02,-2.226076600000000383e+02
7.500000000000000000e+04,-2.366683478999999295e+02,-2.549244055724999498e+02,-2.173334054175000745e+02,-1.980503740000000050e+02,-1.760874169999999879e+02,-2.368764610000000062e+02,-2.499830820000000244e+02,-2.482290869999999927e+02,-2.715646259999999756e+02,-2.484391430000000014e+02,-2.839530219999999758e+02,-2.370247149999999579e+02,-2.164755519999999649e+02
8.000000000000000000e+04,-2.351473633999999890e+02,-2.519741284874999678e+02,-2.163888943275000258e+02,-2.312264739999999961e+02,-1.721073120000000074e+02,-2.629692150000000197e+02,-2.386552379999999971e+02,-2.518517490000000123e+02,-2.771609879999999748e+02,-2.376304790000000082e+02,-2.534863009999999974e+02,-2.126342699999999581e+02,-2.137516079999999761e+02
8.500000000000000000e+04,-2.279839965000000177e+02,-2.458324740324999880e+02,-2.082820564025000181e+02,-2.216749619999999936e+02,-1.603343529999999930e+02,-2.527824500000000114e+02,-2.234946860000000015e+02,-2.447431280000000129e+02,-2.707887630000000172e+02,-2.239763680000000079e+02,-2.630414549999999849e+02,-2.149065790000000220e+02,-2.040972209999999905e+02
