frame_index,time_s,detected,x_px,y_px,x_smooth_px,y_smooth_px,red_area_px,component_count
0,0.0,True,512.6905829596412,245.91928251121075,512.6905829596412,237.2520325203252,223,7
1,0.03333333333333333,True,527.347280334728,230.5774058577406,515.2508470353762,234.3112014453478,239,8
2,0.06666666666666667,True,510.4349593495935,237.2520325203252,517.8111111111111,231.73387096774192,246,7
3,0.1,True,517.8111111111111,231.37037037037038,517.8111111111111,231.73387096774192,270,8
4,0.13333333333333333,True,518.2258064516129,231.73387096774192,514.468,232.4262295081967,248,8
5,0.16666666666666666,True,514.468,235.564,514.5498007968127,231.73387096774192,250,7
6,0.2,True,513.672131147541,232.4262295081967,514.5498007968127,231.73387096774192,244,7
7,0.23333333333333334,True,514.5498007968127,228.30677290836653,514.5498007968127,228.30677290836653,251,7
8,0.26666666666666666,True,515.8171641791045,228.27611940298507,515.8171641791045,228.27611940298507,268,7
9,0.3,True,516.8787878787879,226.84848484848484,516.8787878787879,226.84848484848484,264,7
10,0.3333333333333333,True,519.7751937984497,226.08527131782947,519.3368421052631,226.08527131782947,258,7
11,0.36666666666666664,True,519.3368421052631,224.60350877192982,519.4861538461538,224.68307692307692,285,7
12,0.4,True,519.4861538461538,224.68307692307692,519.7751937984497,224.60350877192982,325,8
13,0.43333333333333335,True,521.6051660516605,224.00369003690037,521.6051660516605,224.00369003690037,271,8
14,0.4666666666666667,True,528.8354838709678,218.9225806451613,523.6026936026936,223.8989898989899,310,8
15,0.5,True,523.6026936026936,222.6060606060606,523.6026936026936,222.6060606060606,297,7
16,0.5333333333333333,True,526.023569023569,223.8989898989899,523.6026936026936,221.97938144329896,297,8
17,0.5666666666666667,True,523.2749140893471,221.97938144329896,523.2749140893471,221.97938144329896,291,8
18,0.6,True,515.5448504983389,218.3388704318937,522.1578947368421,219.0251798561151,301,9
19,0.6333333333333333,True,520.0287769784172,219.0251798561151,520.0287769784172,218.3388704318937,278,8
20,0.6666666666666666,True,522.1578947368421,217.94736842105263,518.6425992779783,217.94736842105263,266,7
21,0.7,True,518.6425992779783,216.65342960288808,518.6425992779783,216.65342960288808,277,8
22,0.7333333333333333,True,516.2386363636364,215.33333333333334,516.2386363636364,215.33333333333334,264,7
23,0.7666666666666667,True,513.0987654320987,214.20576131687244,513.1958333333333,214.20576131687244,243,7
24,0.8,True,513.1958333333333,208.62083333333334,513.0987654320987,213.5204918032787,240,8
25,0.8333333333333334,True,508.9139344262295,213.5204918032787,508.9139344262295,212.3404255319149,244,7
26,0.8666666666666667,True,505.7617021276596,212.3404255319149,508.9139344262295,212.3404255319149,235,7
27,0.9,True,501.0325581395349,210.50232558139535,505.7617021276596,212.3404255319149,215,7
28,0.9333333333333333,True,509.7748917748918,217.1904761904762,501.0325581395349,210.50232558139535,231,8
29,0.9666666666666667,True,495.5732217573222,208.82426778242677,495.5732217573222,208.82426778242677,239,7
30,1.0,True,495.5086956521739,208.71304347826086,495.5086956521739,208.71304347826086,230,7
31,1.0333333333333334,True,484.9864253393665,204.77828054298644,495.5086956521739,208.71304347826086,221,8
32,1.0666666666666667,True,494.4761904761905,208.4,495.11914893617023,208.4,210,7
33,1.1,True,497.2772727272727,208.9090909090909,494.4761904761905,206.82127659574468,220,7
34,1.1333333333333333,True,495.11914893617023,206.82127659574468,494.4761904761905,206.82127659574468,235,7
35,1.1666666666666667,True,491.43612334801765,203.68281938325993,492.7427385892116,203.68281938325993,227,7
36,1.2,True,492.7427385892116,203.21991701244812,492.6943396226415,203.21991701244812,241,7
37,1.2333333333333334,True,492.6943396226415,201.2566037735849,492.43933054393307,201.2566037735849,265,7
38,1.2666666666666666,True,492.43933054393307,199.13389121338912,492.43933054393307,199.13389121338912,239,7
39,1.3,True,478.05970149253733,191.7089552238806,492.43933054393307,193.4885496183206,268,8
40,1.3333333333333333,True,482.25278810408923,190.4200743494424,492.43933054393307,191.78275862068966,269,8
41,1.3666666666666667,True,492.8206106870229,193.4885496183206,492.6241379310345,191.78275862068966,262,7
42,1.4,True,492.6241379310345,191.78275862068966,492.6241379310345,191.78275862068966,290,7
43,1.4333333333333333,True,497.61678832116786,193.5985401459854,492.6241379310345,191.78275862068966,274,8
44,1.4666666666666666,True,490.2124542124542,188.1978021978022,492.6241379310345,188.1978021978022,273,8
45,1.5,True,492.34265734265733,187.1958041958042,492.34265734265733,187.1958041958042,286,8
46,1.5333333333333334,True,493.2126245847176,186.52159468438538,492.34265734265733,186.52159468438538,301,9
47,1.5666666666666667,True,491.9573770491803,184.2983606557377,493.1235294117647,184.2983606557377,305,7
48,1.6,True,497.0181818181818,183.38181818181818,493.1235294117647,183.38181818181818,330,9
49,1.6333333333333333,True,493.1235294117647,183.13529411764705,491.9573770491803,183.13529411764705,340,7
50,1.6666666666666667,True,491.26153846153846,181.13538461538462,491.62883435582825,181.13538461538462,325,7
51,1.7,True,491.62883435582825,180.70245398773005,491.26153846153846,180.70245398773005,326,7
52,1.7333333333333334,True,487.24074074074076,180.07716049382717,487.24074074074076,180.07716049382717,324,7
53,1.7666666666666666,True,485.77884615384613,179.125,485.77884615384613,179.8592057761733,312,7
54,1.8,True,484.06529209621993,179.40549828178695,484.06529209621993,179.8592057761733,291,7
55,1.8333333333333333,True,479.05054151624546,179.8592057761733,479.05054151624546,179.8592057761733,277,7
56,1.8666666666666667,True,476.0607287449393,180.68016194331983,476.9469696969697,179.8592057761733,247,7
57,1.9,True,476.9469696969697,181.04166666666666,476.0607287449393,180.68016194331983,264,7
58,1.9333333333333333,True,454.7710843373494,175.70281124497993,471.4173913043478,181.04166666666666,249,8
59,1.9666666666666666,True,471.4173913043478,183.02608695652174,469.0940594059406,183.02608695652174,230,7
60,2.0,True,469.0940594059406,183.9257425742574,468.61038961038963,183.9257425742574,202,7
61,2.033333333333333,True,468.61038961038963,184.45887445887445,469.0940594059406,183.9257425742574,231,7
62,2.066666666666667,True,466.6519823788546,185.34361233480178,468.61038961038963,184.45887445887445,227,7
63,2.1,True,476.45023696682466,180.59715639810426,466.6519823788546,185.34361233480178,211,8
64,2.1333333333333333,True,465.8371040723982,186.2941176470588,465.8371040723982,186.2941176470588,221,7
65,2.1666666666666665,True,459.89,187.36,459.89,186.3235294117647,200,7
66,2.2,True,457.8169014084507,187.14084507042253,459.89,187.14084507042253,213,7
67,2.2333333333333334,True,458.97549019607845,186.3235294117647,458.97549019607845,187.14084507042253,204,7
68,2.2666666666666666,True,475.33474576271186,188.03813559322035,457.8169014084507,186.3235294117647,236,9
69,2.3,True,456.7578475336323,185.34977578475338,456.7578475336323,185.34977578475338,223,7
70,2.3333333333333335,True,453.76190476190476,183.85281385281385,453.99585062240664,183.85281385281385,231,7
71,2.3666666666666667,True,453.99585062240664,183.11203319502076,453.76190476190476,183.11203319502076,241,7
72,2.4,True,452.0383141762452,182.095785440613,452.0383141762452,182.095785440613,261,7
73,2.433333333333333,True,450.1707317073171,179.3008130081301,450.1707317073171,179.5962962962963,246,7
74,2.466666666666667,True,446.0777777777778,179.5962962962963,446.68482490272373,179.3008130081301,270,7
75,2.5,True,446.68482490272373,176.91050583657588,446.1139705882353,176.91050583657588,257,7
76,2.533333333333333,True,446.1139705882353,176.04779411764707,446.0777777777778,176.04779411764707,272,7
77,2.566666666666667,True,444.5249042145594,175.4367816091954,444.5249042145594,175.4367816091954,261,7
78,2.6,True,443.62015503875966,174.91472868217053,443.62015503875966,174.91472868217053,258,7
79,2.6333333333333333,True,442.61567164179104,173.38805970149255,442.9039145907473,173.38805970149255,268,7
80,2.6666666666666665,True,433.87707641196016,170.24252491694352,442.61567164179104,172.01486988847583,301,8
81,2.7,True,442.9039145907473,171.17437722419928,442.15750915750914,171.17437722419928,281,7
82,2.7333333333333334,True,441.63940520446096,172.01486988847583,441.63940520446096,170.3956043956044,269,7
83,2.7666666666666666,True,442.15750915750914,170.3956043956044,441.63940520446096,170.3956043956044,273,7
84,2.8,True,433.062091503268,167.40849673202615,441.54545454545456,169.2987012987013,306,10
85,2.8333333333333335,True,441.54545454545456,169.2987012987013,440.1734693877551,169.2987012987013,308,8
86,2.8666666666666667,True,440.1734693877551,168.59183673469389,436.94505494505495,169.2987012987013,294,7
87,2.9,True,436.94505494505495,170.66666666666666,436.94505494505495,170.66666666666666,273,7
88,2.933333333333333,True,433.41052631578947,174.3578947368421,433.41052631578947,174.3578947368421,285,7
89,2.966666666666667,True,431.97407407407405,176.36296296296297,431.97407407407405,176.28195488721803,270,7
90,3.0,True,431.80827067669173,176.28195488721803,431.80827067669173,176.36296296296297,266,7
91,3.033333333333333,True,428.74789915966386,179.31512605042016,428.74789915966386,179.31512605042016,238,7
92,3.066666666666667,True,427.8666666666667,180.24313725490197,427.8666666666667,180.24313725490197,255,7
93,3.1,True,426.7324561403509,181.96929824561403,426.7324561403509,181.96929824561403,228,7
94,3.1333333333333333,True,425.8640350877193,183.50438596491227,426.0657894736842,183.50438596491227,228,7
95,3.1666666666666665,True,426.0657894736842,183.56578947368422,425.8640350877193,183.56578947368422,228,7
96,3.2,True,425.7689075630252,183.88235294117646,425.7689075630252,183.88235294117646,238,7
97,3.2333333333333334,True,423.5983606557377,186.35245901639345,423.5983606557377,186.35245901639345,244,7
98,3.2666666666666666,True,421.348,188.676,421.348,187.66666666666666,250,7
99,3.3,True,421.2921810699589,187.66666666666666,421.2921810699589,188.676,243,7
100,3.3333333333333335,True,418.47083333333336,190.125,418.47083333333336,189.77868852459017,240,7
101,3.3666666666666667,True,418.05737704918033,189.77868852459017,418.05737704918033,189.77868852459017,244,7
102,3.4,True,416.0888888888889,190.46296296296296,416.80357142857144,189.77868852459017,270,7
103,3.433333333333333,True,416.80357142857144,186.36160714285714,416.0888888888889,188.28518518518518,224,7
104,3.466666666666667,True,413.7551020408163,187.54285714285714,413.7551020408163,187.54285714285714,245,7
105,3.5,True,412.9592592592593,188.28518518518518,412.9592592592593,187.54285714285714,270,7
106,3.533333333333333,True,411.4157303370786,186.83895131086143,411.4157303370786,187.54285714285714,267,7
107,3.566666666666667,True,407.55212355212353,188.5830115830116,407.55212355212353,187.24344569288388,259,7
108,3.6,True,405.83895131086143,187.24344569288388,406.19272727272727,186.83895131086143,267,7
109,3.6333333333333333,True,406.19272727272727,185.82181818181817,405.83895131086143,185.82181818181817,275,7
110,3.6666666666666665,True,390.6282527881041,179.71375464684016,403.022641509434,184.9788732394366,269,8
111,3.7,True,403.022641509434,183.03396226415094,401.26056338028167,183.8901098901099,265,7
112,3.7333333333333334,True,401.26056338028167,184.9788732394366,401.26056338028167,183.03396226415094,284,7
113,3.7666666666666666,True,401.06227106227107,183.8901098901099,401.26056338028167,183.03396226415094,273,7
114,3.8,True,408.87333333333333,180.59333333333333,401.06227106227107,181.04929577464787,300,8
115,3.8333333333333335,True,399.38380281690144,181.04929577464787,399.38380281690144,180.72666666666666,284,8
116,3.8666666666666667,True,398.89,179.64,399.12,180.72666666666666,300,8
117,3.9,True,399.12,180.72666666666666,398.89,181.04929577464787,300,7
118,3.933333333333333,True,396.65245901639344,182.5639344262295,396.65245901639344,182.5639344262295,305,8
119,3.966666666666667,True,395.5168918918919,183.17567567567568,395.5168918918919,183.17567567567568,296,7
120,4.0,True,394.95681063122925,185.38870431893687,394.95681063122925,185.38870431893687,301,8
121,4.033333333333333,True,393.97802197802196,186.82417582417582,393.97802197802196,186.82417582417582,273,8
122,4.066666666666666,True,393.6870503597122,187.96043165467626,393.6870503597122,187.96043165467626,278,7
123,4.1,True,393.3266129032258,191.08467741935485,393.41803278688525,191.08467741935485,248,7
124,4.133333333333334,True,390.8534482758621,194.70689655172413,393.41803278688525,194.70689655172413,232,9
125,4.166666666666667,True,393.41803278688525,196.5655737704918,393.41803278688525,196.5655737704918,244,7
126,4.2,True,393.67543859649123,197.7017543859649,393.57276995305165,197.7017543859649,228,7
