time,x,y,yaw,reward,yaw_rate,turn_radius,steady_state,action_0,action_1,action_2,action_3,action_4,action_5
2.000000000000001082e-02,5.999119326338715474e-01,-2.513597729105476741e-03,3.754018099203842995e-02,0.000000000000000000e+00,3.519825328362655714e+00,3.572819390408918383e-02,0.000000000000000000e+00,9.834657609462738037e-02,9.481541812419891357e-02,8.196094632148742676e-02,5.929294228553771973e-02,1.389460265636444092e-02,4.823858290910720825e-02
4.000000000000002859e-02,5.991297502638093242e-01,-8.118365205803890206e-03,1.260715389762088190e-01,0.000000000000000000e+00,4.240493436851705766e+00,4.813635131295652264e-02,0.000000000000000000e+00,4.195335507392883301e-02,6.373086571693420410e-02,5.872231721878051758e-02,2.531958743929862976e-02,-4.084810987114906311e-02,1.014101654291152954e-01
6.000000000000004635e-02,5.977516767331912950e-01,-1.295300091339851578e-02,2.146113525638985720e-01,0.000000000000000000e+00,4.051158007141672179e+00,5.408609831415125274e-02,0.000000000000000000e+00,2.346981316804885864e-02,4.617936164140701294e-02,3.573510795831680298e-02,3.994802758097648621e-02,-3.979827463626861572e-02,9.969930350780487061e-02
8.000000000000005718e-02,5.966025969610090351e-01,-1.516941660164355943e-02,2.752771079373450003e-01,0.000000000000000000e+00,3.623962279923608865e+00,5.361952122485536681e-02,0.000000000000000000e+00,4.115033522248268127e-02,6.156832724809646606e-02,4.609537869691848755e-02,5.306778848171234131e-02,-3.350783139467239380e-02,9.346055239439010620e-02
1.000000000000000749e-01,5.955733854312242892e-01,-1.615229534119488886e-02,3.250250897864322974e-01,0.000000000000000000e+00,3.403404317267387569e+00,4.920920564421119719e-02,0.000000000000000000e+00,9.355977177619934082e-02,1.054340377449989319e-01,7.919044792652130127e-02,5.560796707868576050e-02,-2.698220312595367432e-02,7.868549972772598267e-02
1.200000000000000927e-01,5.943275606591866822e-01,-1.703160197827646716e-02,3.778879528696625911e-01,0.000000000000000000e+00,3.275411037749029308e+00,4.567207880641055429e-02,0.000000000000000000e+00,1.123545542359352112e-01,1.266459077596664429e-01,9.019865840673446655e-02,3.937445953488349915e-02,-3.108315542340278625e-02,8.435609191656112671e-02
1.400000000000000966e-01,5.931140676240281850e-01,-1.721070935738466812e-02,4.240883228547747130e-01,0.000000000000000000e+00,3.084912307579516177e+00,4.292114044406283163e-02,0.000000000000000000e+00,1.031398773193359375e-01,1.226285994052886963e-01,8.282306045293807983e-02,4.268069192767143250e-02,-3.038215637207031250e-02,9.172560274600982666e-02
1.600000000000001144e-01,5.922030746453346151e-01,-1.623150231401970789e-02,4.562158349764461329e-01,0.000000000000000000e+00,2.859387712107741120e+00,3.935948881221792289e-02,0.000000000000000000e+00,1.081414297223091125e-01,1.198685020208358765e-01,8.439366519451141357e-02,4.920825734734535217e-02,-2.212941832840442657e-02,7.209293544292449951e-02
1.800000000000001321e-01,5.915360476935808132e-01,-1.451401475790625728e-02,4.786276034948632185e-01,0.000000000000000000e+00,2.649123619618354297e+00,3.523521696109761792e-02,0.000000000000000000e+00,1.208637803792953491e-01,1.193231791257858276e-01,9.472305327653884888e-02,4.033299162983894348e-02,-1.626362465322017670e-02,4.624090343713760376e-02
2.000000000000001499e-01,5.909635852599870454e-01,-1.251120082387724430e-02,4.968146184642094343e-01,0.000000000000000000e+00,2.467870708032195104e+00,3.126846568036396878e-02,0.000000000000000000e+00,1.281660944223403931e-01,1.219295710325241089e-01,1.029703691601753235e-01,3.131255507469177246e-02,-1.384795922785997391e-02,4.018420353531837463e-02
