time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,5.999769921740722989e-01,-1.962821851897333936e-03,2.302113472709041778e-02,0.000000000000000000e+00,-4.080977504786955680e-03,-1.748276705484054228e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.408576607704162598e-01,6.892951130867004395e-01,6.496210694313049316e-01,5.495215058326721191e-01,6.757755875587463379e-01
4.000000000000002859e-02,5.997840830637479748e-01,-6.047552001584854953e-03,7.485957382951016759e-02,0.000000000000000000e+00,-9.563739684767910698e-03,-1.930792115862106639e-01,0.000000000000000000e+00,1.036982297897338867e+00,6.900619268417358398e-01,6.442474722862243652e-01,6.359353065490722656e-01,5.997328758239746094e-01,6.171010732650756836e-01
6.000000000000004635e-02,5.994347647630877685e-01,-9.732985535045979297e-03,1.295187935955603442e-01,0.000000000000000000e+00,-1.232171301708149223e-02,-1.775472127563164915e-01,0.000000000000000000e+00,1.046864390373229980e+00,6.899331212043762207e-01,6.397482156753540039e-01,6.297345161437988281e-01,6.033790707588195801e-01,6.172476410865783691e-01
8.000000000000005718e-02,5.991355793345070069e-01,-1.171358860157484250e-02,1.704149348933222119e-01,0.000000000000000000e+00,-1.204091804545205299e-02,-1.460996811164163856e-01,0.000000000000000000e+00,1.018260478973388672e+00,7.150763273239135742e-01,6.522120833396911621e-01,6.226888895034790039e-01,5.803008675575256348e-01,6.351161599159240723e-01
1.000000000000000749e-01,5.989908492974231891e-01,-1.195708186749000479e-02,1.942456381290940948e-01,0.000000000000000000e+00,-1.038722886849022947e-02,-1.126728877286684999e-01,0.000000000000000000e+00,1.000000000000000000e+00,7.452061772346496582e-01,6.768724918365478516e-01,6.217156648635864258e-01,5.527416467666625977e-01,6.675646901130676270e-01
1.200000000000000927e-01,5.989530441849429954e-01,-1.115805236083633467e-02,2.069232846112115387e-01,0.000000000000000000e+00,-8.806222747019221489e-03,-8.522288566068503268e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.608795762062072754e-01,6.945650577545166016e-01,6.294925808906555176e-01,5.412022471427917480e-01,6.962162852287292480e-01
1.400000000000000966e-01,5.989224281451825949e-01,-1.009118886786314340e-02,2.166355319366262966e-01,0.000000000000000000e+00,-7.948215349114684872e-03,-6.573504195512669401e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.659383416175842285e-01,6.999679803848266602e-01,6.340553760528564453e-01,5.369679927825927734e-01,7.045994400978088379e-01
1.600000000000001144e-01,5.988232039821068664e-01,-9.166595861185622418e-03,2.285648448774555419e-01,0.000000000000000000e+00,-7.874920700261170761e-03,-5.230136291001857146e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.680139541625976562e-01,6.995620131492614746e-01,6.335900425910949707e-01,5.336508154869079590e-01,7.009098529815673828e-01
1.800000000000001321e-01,5.986254934784551729e-01,-8.348229289690922705e-03,2.431583927779305265e-01,0.000000000000000000e+00,-8.365284136740059120e-03,-4.172768178237443865e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.695301771163940430e-01,6.983090043067932129e-01,6.316998600959777832e-01,5.311043262481689453e-01,6.967195868492126465e-01
2.000000000000001499e-01,5.983423788539409260e-01,-7.329641320840685204e-03,2.574126776732775790e-01,0.000000000000000000e+00,-9.090477737824452162e-03,-3.136131412944485192e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.725603580474853516e-01,6.998828649520874023e-01,6.315364837646484375e-01,5.284802913665771484e-01,6.993359923362731934e-01
2.200000000000001676e-01,5.980196997840931949e-01,-5.774081981388512474e-03,2.673416834002958486e-01,0.000000000000000000e+00,-9.731496792975040735e-03,-1.984937157560849944e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.769951224327087402e-01,7.047351598739624023e-01,6.345400810241699219e-01,5.256467461585998535e-01,7.090879678726196289e-01
2.400000000000001854e-01,5.977170041965135239e-01,-3.485437040499750339e-03,2.699545146290669995e-01,0.000000000000000000e+00,-1.006402262384913614e-02,-7.063216901152654000e-03,0.000000000000000000e+00,1.000000000000000000e+00,7.807753086090087891e-01,7.104492187500000000e-01,6.399687528610229492e-01,5.234530568122863770e-01,7.206314802169799805e-01
2.600000000000001754e-01,5.974839723249585344e-01,-4.556991043654368134e-04,2.639896640454454935e-01,0.000000000000000000e+00,-1.000515789681467524e-02,6.417924222226090158e-03,0.000000000000000000e+00,1.000000000000000000e+00,7.828767895698547363e-01,7.148292064666748047e-01,6.456825733184814453e-01,5.217496752738952637e-01,7.282142639160156250e-01
2.800000000000001932e-01,5.973536503100842499e-01,3.185428175964954978e-03,2.496127381351911922e-01,0.000000000000000000e+00,-9.544506192512413473e-03,1.983930563373322367e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.836630940437316895e-01,7.177221179008483887e-01,6.507483720779418945e-01,5.200532674789428711e-01,7.314329743385314941e-01
3.000000000000002109e-01,5.973478441291175667e-01,7.257042651065526151e-03,2.276556053015148517e-01,0.000000000000000000e+00,-8.699662941988492784e-03,3.260929234366249235e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.837984561920166016e-01,7.197809219360351562e-01,6.552202701568603516e-01,5.181655883789062500e-01,7.321437001228332520e-01
3.200000000000002287e-01,5.974853879986630201e-01,1.159184373582694549e-02,1.989700874607193137e-01,0.000000000000000000e+00,-7.479916775872260185e-03,4.438104479026176719e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.836373448371887207e-01,7.214723229408264160e-01,6.593987345695495605e-01,5.161091089248657227e-01,7.316374778747558594e-01
3.400000000000002465e-01,5.977874485369336632e-01,1.605681875943498760e-02,1.641466712160998542e-01,0.000000000000000000e+00,-5.887715775632834832e-03,5.498055379765908607e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.832092642784118652e-01,7.230072021484375000e-01,6.635812520980834961e-01,5.140202045440673828e-01,7.304489612579345703e-01
3.600000000000002642e-01,5.982763361995581120e-01,2.054046531482262017e-02,1.235731275038566279e-01,0.000000000000000000e+00,-3.922813073705881497e-03,6.430719911710824910e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.824320197105407715e-01,7.244629859924316406e-01,6.679448485374450684e-01,5.120503902435302734e-01,7.287207841873168945e-01
3.800000000000002820e-01,5.989724015984851935e-01,2.493573487076727879e-02,7.765336243585269083e-02,0.000000000000000000e+00,-1.598453429977306044e-03,7.227338326753866837e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.812976837158203125e-01,7.258208990097045898e-01,6.724194288253784180e-01,5.102984309196472168e-01,7.265166640281677246e-01
4.000000000000002998e-01,5.998890447340253784e-01,2.912603170735844627e-02,2.701079633851096590e-02,0.000000000000000000e+00,1.055794889303578784e-03,7.876730804829093491e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.799909710884094238e-01,7.269431352615356445e-01,6.766309738159179688e-01,5.087570548057556152e-01,7.239708900451660156e-01
4.200000000000003175e-01,6.010306066325985519e-01,3.297260017118264219e-02,-2.745933545243488955e-02,0.000000000000000000e+00,3.984126686867772021e-03,8.364259027534598490e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.788542509078979492e-01,7.275890111923217773e-01,6.800938248634338379e-01,5.073211789131164551e-01,7.212321758270263672e-01
4.400000000000003353e-01,6.023840199317491706e-01,3.632050745088949428e-02,-8.466204948510985817e-02,0.000000000000000000e+00,7.101375018374186769e-03,8.676588255776641889e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.781108617782592773e-01,7.275475859642028809e-01,6.825361847877502441e-01,5.059466361999511719e-01,7.183597683906555176e-01
4.600000000000003531e-01,6.039237981317315818e-01,3.902015030057776057e-02,-1.434044971828925541e-01,0.000000000000000000e+00,1.032204066281512678e-02,8.805854253878901694e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.776550054550170898e-01,7.267849445343017578e-01,6.840076446533203125e-01,5.047650337219238281e-01,7.153302431106567383e-01
4.800000000000003708e-01,6.056210596671008917e-01,4.094316708161493956e-02,-2.024893639266689693e-01,0.000000000000000000e+00,1.357181295525144125e-02,8.751387560487590422e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.772200107574462891e-01,7.254042029380798340e-01,6.847059726715087891e-01,5.039560198783874512e-01,7.120769023895263672e-01
5.000000000000003331e-01,6.074468823498824221e-01,4.199430111386648345e-02,-2.607552662513466513e-01,0.000000000000000000e+00,1.678824459755837162e-02,8.519705318076058187e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.765858769416809082e-01,7.234924435615539551e-01,6.847971081733703613e-01,5.036122798919677734e-01,7.084509730339050293e-01
5.200000000000003508e-01,6.093664537159901862e-01,4.211213286639498010e-02,-3.170713210528208204e-01,0.000000000000000000e+00,1.989845092724526129e-02,8.122634922410826297e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.756101489067077637e-01,7.210383415222167969e-01,6.843332648277282715e-01,5.037444829940795898e-01,7.041779160499572754e-01
5.400000000000003686e-01,6.113420844822414768e-01,4.126979523365570390e-02,-3.703553984360770102e-01,0.000000000000000000e+00,2.285437646602251488e-02,7.576880243798099490e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.741569280624389648e-01,7.179400324821472168e-01,6.832464337348937988e-01,5.043837428092956543e-01,6.988602876663208008e-01
5.600000000000003864e-01,6.133492178302762943e-01,3.947499304303192513e-02,-4.195498857576537288e-01,0.000000000000000000e+00,2.564422449867650652e-02,6.902633527094099997e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.720229625701904297e-01,7.140558362007141113e-01,6.814278364181518555e-01,5.056930184364318848e-01,6.920673847198486328e-01
5.800000000000004041e-01,6.153834878142190323e-01,3.676870170806489924e-02,-4.636280355866784775e-01,0.000000000000000000e+00,2.829914012860055422e-02,6.123459711417369999e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.689661383628845215e-01,7.093226909637451172e-01,6.788990497589111328e-01,5.079518556594848633e-01,6.836274266242980957e-01
6.000000000000004219e-01,6.174653027475172085e-01,3.322909700368076313e-02,-5.015994637880196727e-01,0.000000000000000000e+00,3.087035676718291599e-02,5.265079818409414136e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.648922801017761230e-01,7.039213180541992188e-01,6.759096384048461914e-01,5.113226175308227539e-01,6.740241646766662598e-01
6.200000000000004396e-01,6.195886963768105771e-01,2.894626777818570806e-02,-5.325444057886697946e-01,0.000000000000000000e+00,3.331997154969752739e-02,4.349718708228173664e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.599244713783264160e-01,6.982371807098388672e-01,6.727968454360961914e-01,5.157023072242736816e-01,6.642780900001525879e-01
6.400000000000004574e-01,6.217398087489152125e-01,2.402246171735683555e-02,-5.557330218314524561e-01,0.000000000000000000e+00,3.566836559841068260e-02,3.400627464443037318e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.542689442634582520e-01,6.926211118698120117e-01,6.697801351547241211e-01,5.208812952041625977e-01,6.553349494934082031e-01
6.600000000000004752e-01,6.239332666169931096e-01,1.858145791393434054e-02,-5.705873945138805192e-01,0.000000000000000000e+00,3.795028220076214487e-02,2.440859243477609686e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.481864690780639648e-01,6.872939467430114746e-01,6.669385433197021484e-01,5.266391634941101074e-01,6.477217674255371094e-01
6.800000000000004929e-01,6.261821965812218727e-01,1.275621306348290185e-02,-5.766837403557288910e-01,0.000000000000000000e+00,4.018874909509645432e-02,1.490518962220547909e-02,0.000000000000000000e+00,1.000000000000000000e+00,7.419970631599426270e-01,6.823565363883972168e-01,6.642481684684753418e-01,5.327480435371398926e-01,6.415307521820068359e-01
