name,mode,direction,target,model_zip,trajectory_csv,summary_json,steady_action_count,steady_reward_mean,steady_reward_min,steady_reward_max,mean_bias_0,mean_bias_1,mean_bias_2,mean_bias_3,mean_bias_4,mean_bias_5,filtered25_bias_0,filtered25_bias_1,filtered25_bias_2,filtered25_bias_3,filtered25_bias_4,filtered25_bias_5,top20_bias_0,top20_bias_1,top20_bias_2,top20_bias_3,top20_bias_4,top20_bias_5,median_bias_0,median_bias_1,median_bias_2,median_bias_3,median_bias_4,median_bias_5,trimmed20_bias_0,trimmed20_bias_1,trimmed20_bias_2,trimmed20_bias_3,trimmed20_bias_4,trimmed20_bias_5
ppo_turn_left_a20_r07_run04,radius,left,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_r07_run04_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_r07_run04_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_r07_run04_policy_rerun_summary.json,400,-0.08568104428134388,-0.6809141575424559,-0.0001926375031493193,0.3499999940395355,0.3486824543774128,0.34793625958263874,-0.16995706687590428,0.020762119166902265,-0.28656303029507396,0.3499999940395355,0.3494763367374738,0.34902476261059445,-0.15802349495114565,0.036509935058032475,-0.2904958393673102,0.3499999940395355,0.3499999940395355,0.3499999940395355,-0.15457590265432372,0.04648048807866871,-0.29277385137975215,0.3499999940395355,0.3499999940395355,0.3499999940395355,-0.17202576249837875,0.04141688346862793,-0.2866389751434326,0.3499999940395355,0.3499999940395355,0.3499999940395355,-0.1745036537898705,0.030932033159188042,-0.2929654822126031
ppo_turn_left_a20_r07_run05,radius,left,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_r07_run05_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_r07_run05_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_r07_run05_policy_rerun_summary.json,400,-0.09147038046436254,-0.9447162788981164,-0.0010457645235892876,0.16085919635370374,0.1515786316804588,0.10027398911319324,0.11892307760193944,0.041171070481141214,0.046723159504836076,0.16326239511370658,0.15275715331236522,0.09293734060542193,0.12247526586055756,0.04787067659791016,0.04607210064462076,0.15204982906579972,0.14268813962116839,0.0807838890235871,0.12094401363283395,0.05933934999811754,0.041604241816094144,0.1688765212893486,0.15813253819942474,0.09867553040385246,0.11651431769132614,0.04532570391893387,0.04957515187561512,0.16168128380551955,0.1526072679087515,0.10042531613260491,0.11863617086783024,0.04291276997370014,0.0474316338216885
ppo_turn_right_a20_y03_run01,yaw,right,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y03_run01_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run01_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run01_policy_rerun_summary.json,400,-0.05385497249426265,-0.2430587438842706,-0.00034761572571662125,-0.22340648858924397,-0.2557485632348107,-0.22317600231304824,-0.2045955910126213,0.1981713816174306,-0.03090455604396993,-0.23979798045009373,-0.2674123205749008,-0.23626877094696586,-0.22272518580468992,0.1914878852168719,-0.03338851278162717,-0.25211655659077226,-0.27312717780005186,-0.24147913987399078,-0.23615135659929365,0.18657547780312597,-0.0356391747998714,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.194361612200737,-0.03844696842133999,-0.2600642362103102,-0.2876678473874927,-0.2515303409964693,-0.23109245417290353,0.1988788960315285,-0.03222795967623815
ppo_turn_right_a20_y03_run02,yaw,right,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y03_run02_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run02_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run02_policy_rerun_summary.json,400,-0.021822681971994013,-0.07378292411097766,-6.977892733761593e-05,-0.232878844961524,-0.17616228932514788,-0.09875900296494365,-0.04836298699025065,-0.09216988332569599,-0.011838164329765278,-0.23054549942413965,-0.18803636193275453,-0.09852572890619436,-0.04503759179885189,-0.0900245117644469,-0.01120452668289848,-0.21757394149899484,-0.2037804789841175,-0.09546195520088077,-0.038037195592187344,-0.08385045994073152,-0.010242863109579049,-0.24037055671215057,-0.1838473230600357,-0.0941518098115921,-0.04805515147745609,-0.0965634398162365,-0.008209467399865389,-0.23551509507000454,-0.17819734610617194,-0.0979633237421514,-0.04843302651308487,-0.09329802408814443,-0.011344965121479637
ppo_turn_right_a20_y03_run03,yaw,right,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y03_run03_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run03_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run03_policy_rerun_summary.json,400,-0.03687123183612329,-0.1847907002764432,-0.00019443387926532107,-0.11195346505381167,-0.2591251514432952,-0.21057003108784556,0.004808167499868432,-0.010576166327809914,0.034964844381902366,-0.1131425521026055,-0.2509383763807515,-0.20708557871480782,0.0030458794336300343,-0.015084546705475077,0.03922783582936972,-0.1088482556398958,-0.24203208312392235,-0.20689619313925506,0.03604174280917505,0.007177320268237963,0.07259692666993942,-0.10769269615411758,-0.2953021675348282,-0.22523492574691772,0.00524087599478662,-0.019720972515642643,0.046298371627926826,-0.11215189332142447,-0.26784156966954425,-0.2132488276064394,0.0043290758891089565,-0.010850739370798685,0.039978453612420646
ppo_turn_right_a20_y03_run04,yaw,right,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y03_run04_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run04_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run04_policy_rerun_summary.json,400,-0.009473619729680744,-0.07303410544463873,-3.8245919972701437e-05,-0.1860079405270517,-0.17050548896193504,-0.13668125351890922,-0.12548019021749496,-0.06103255472611636,-0.00793720252100684,-0.18839808488885562,-0.1724808285633723,-0.13807648258904617,-0.12677353903651237,-0.061708571147173645,-0.008311762202574756,-0.19503726828843354,-0.16044510919600724,-0.13080088905990123,-0.11400797795504332,-0.07230629306286573,-0.019121381427976303,-0.18596124649047852,-0.17005497962236404,-0.13812611252069473,-0.12605348974466324,-0.06371495872735977,-0.01014887448400259,-0.18621404826641025,-0.17087464731186625,-0.13674931257963197,-0.12598620692268006,-0.061242268346250184,-0.008301975200756696
ppo_turn_right_a20_y03_run05,yaw,right,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y03_run05_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run05_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y03_run05_policy_rerun_summary.json,400,-0.05266392664084181,-0.30814282990764685,-0.0048964591419602185,-0.2061541260406375,-0.1544024834409356,-0.09704062256030738,-0.10999136032070965,-0.025370181083562784,-0.033529549485792814,-0.20815913836161296,-0.15277261830866337,-0.09507369957864284,-0.11190756496042013,-0.026732588466256858,-0.036215325933105,-0.2081672867760062,-0.12655055737122894,-0.07402178510092199,-0.10614376971498132,-0.03901642890414223,-0.04534903698950075,-0.2047724574804306,-0.16453035175800323,-0.09622756019234657,-0.11032167077064514,-0.025292175821959972,-0.032416800037026405,-0.20579000480473003,-0.15490636827424178,-0.09761072060093286,-0.11053231006488201,-0.025280858939513554,-0.03370191690279163
ppo_turn_right_a20_y05_run01,yaw,right,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y05_run01_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run01_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run01_policy_rerun_summary.json,400,-0.029702376118747154,-0.15582596006980984,-0.00018903768813864906,-0.3428745825402439,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0367918658319104,0.1766852166641547,-0.3477435708542665,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.020285645110804277,0.16003691836236006,-0.3454357638955116,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0018157173020881602,0.1308972842500225,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0356067530810833,0.1932610273361206,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.03577586116894968,0.17777393982745726
ppo_turn_right_a20_y05_run02,yaw,right,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y05_run02_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run02_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run02_policy_rerun_summary.json,400,-0.08158114483459626,-0.35456057629983717,-0.00010455789905170486,-0.28831089846848046,-0.3259520530106965,-0.2569509678898612,-0.19329160164736095,-0.30923862853553147,-0.12191946689767065,-0.2846267070566925,-0.3236343524310117,-0.25523709880110496,-0.19551242377512001,-0.3079752370280524,-0.12354087042389438,-0.2672322516795248,-0.3121139742434025,-0.24400553044397383,-0.17940744241932408,-0.29635410488117486,-0.13283145778768812,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.30901648104190826,-0.3499999940395355,-0.1193866916000843,-0.32809131473302844,-0.3499999940395355,-0.28820646364241875,-0.23091485901735745,-0.33107635200023616,-0.1180689426837489
ppo_turn_right_a20_y05_run03,yaw,right,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y05_run03_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run03_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run03_policy_rerun_summary.json,400,-0.023394600031299964,-0.11115587586278282,-0.00013404815798647717,-0.28927731834352016,-0.2689299744367599,-0.24862870931625367,-0.09743904342874884,-0.18346513664349914,-0.01479230081939022,-0.29234653105338415,-0.2682192363838355,-0.24597027232249577,-0.0997238203138113,-0.17944581324855485,-0.01235598566456853,-0.29548658058047295,-0.27297918163239954,-0.24148478489369155,-0.09856371311470866,-0.17901018373668193,-0.011053354221439804,-0.2870393842458725,-0.27011173963546753,-0.25914469361305237,-0.09881746396422386,-0.19296975433826447,-0.017217482440173626,-0.288635894209146,-0.26817683890461924,-0.24949786674231306,-0.09753167955204844,-0.1830033593624831,-0.015145256724645173
ppo_turn_right_a20_y05_run04,yaw,right,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y05_run04_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run04_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run04_policy_rerun_summary.json,400,-0.08230321148703655,-0.13423031424976176,-0.021715558574691474,-0.26369660556316377,-0.2827153357863426,-0.1948110915720463,-0.10036434502340853,-0.05579126849770546,-0.05225911496170738,-0.2615665756662687,-0.28363856017589567,-0.19749280045429865,-0.10027184230585894,-0.05604888863861561,-0.050149492154596374,-0.253850432112813,-0.29462799448519944,-0.20545159708708524,-0.1190051487646997,-0.05302203637547791,-0.07255411305523012,-0.2689271420240402,-0.2885979115962982,-0.18960483372211456,-0.1044665202498436,-0.05215607210993767,-0.05025860294699669,-0.26427229624241605,-0.2829557580500834,-0.1943573828786617,-0.10108799272216842,-0.055616294909268456,-0.05287987271258309
ppo_turn_right_a20_y05_run05,yaw,right,0.5,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y05_run05_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run05_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y05_run05_policy_rerun_summary.json,400,-0.03242080430740389,-0.23244812598813588,-6.7558997136618615e-06,-0.22447577765211463,-0.23149333257228136,-0.24028016969561578,-0.18130300279706715,-0.11323819283396006,-0.021515509765085882,-0.22837203388412794,-0.2316995967924595,-0.24080814003944398,-0.18378739655017853,-0.11505346511801084,-0.026339777603182787,-0.2215191874653101,-0.2339783625677228,-0.24228887557983397,-0.18304131496697665,-0.11563185639679432,-0.024644717277260496,-0.2267913743853569,-0.24393629282712936,-0.245538167655468,-0.18033313751220703,-0.11271728202700615,-0.020064104348421097,-0.2259241697937252,-0.23286596782505534,-0.24126430690288603,-0.18228619221597914,-0.1140970611572267,-0.02086085554161402
ppo_turn_right_a20_y07_run01,yaw,right,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run01_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run01_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run01_policy_rerun_summary.json,400,-0.024008779011115252,-0.11608622577747076,-4.175881243515533e-05,-0.3499999940395355,-0.34084913643077014,-0.320545735321939,-0.349796402528882,-0.3499999940395355,-0.3056321621872485,-0.3499999940395355,-0.34115999614199005,-0.32376122479637465,-0.3497937120993932,-0.3499999940395355,-0.31078212335705757,-0.3499999940395355,-0.336997763812542,-0.31652505584061147,-0.3498307380825281,-0.3499999940395355,-0.30434492956846954,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3408773544430732,-0.3499999940395355,-0.3499999940395355,-0.31439418707042965
ppo_turn_right_a20_y07_run02,yaw,right,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run02_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run02_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run02_policy_rerun_summary.json,400,-0.037878356006331784,-0.2924987233865096,-0.00011391312638457939,-0.33795145481824873,-0.3478441024199128,-0.3257421050965786,-0.290850787460804,-0.10810959691836615,-0.09323683884460479,-0.34139595498641334,-0.34948333144187926,-0.32836430311203,-0.29059961865345635,-0.120537828632514,-0.09562692672635119,-0.3467945918440819,-0.34940952658653257,-0.3332283850759268,-0.2784401874989271,-0.13080296597327107,-0.09986732397228479,-0.3499999940395355,-0.3499999940395355,-0.33176688849925995,-0.288434162735939,-0.11130840331315994,-0.0949871800839901,-0.34370677821338175,-0.3499999940395355,-0.32836028367280934,-0.2917010421305887,-0.10999642981216315,-0.0936115944199264
ppo_turn_right_a20_y07_run03,yaw,right,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run03_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run03_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run03_policy_rerun_summary.json,400,-0.07411898424409702,-0.4235509341806248,-0.0014426398618553548,-0.3448679481446743,-0.34661508787423373,-0.3149596238974482,-0.2542696348205209,-0.09214503568131477,-0.10545474959071725,-0.3453015634417534,-0.3461623680094878,-0.31199578231821457,-0.2573997042576472,-0.09233580037330588,-0.10665510200584928,-0.343769907578826,-0.34394544940441846,-0.30605849912390115,-0.2602392828091979,-0.0915450278436765,-0.10531564533011988,-0.3499999940395355,-0.3499999940395355,-0.3259653300046921,-0.2554079741239548,-0.09510016068816185,-0.10806955024600029,-0.3490637286007401,-0.3499999940395355,-0.31983819738030433,-0.2554574156552547,-0.09354591142386193,-0.10673881608992822
ppo_turn_right_a20_y07_run04,yaw,right,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run04_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run04_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run04_policy_rerun_summary.json,400,-0.06432226015070407,-0.20646460683120763,-0.01803504161261573,-0.3499999940395355,-0.3499999940395355,-0.3468941104412079,-0.3077409268543124,-0.14569505574181676,-0.11550757262855768,-0.3499999940395355,-0.3499999940395355,-0.34603161017100015,-0.3036680338780085,-0.14814021969834965,-0.1094295009970665,-0.3499999940395355,-0.3499999940395355,-0.3483289618045092,-0.2989287365227938,-0.14969926737248898,-0.10182332042604685,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3151400685310364,-0.1456182822585106,-0.11026209965348244,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.31069000229239424,-0.1458661380782723,-0.11412524998188042
ppo_turn_right_a20_y07_run05,yaw,right,0.7,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_right_a20_y07_run05_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run05_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_right_a20_y07_run05_policy_rerun_summary.json,400,-0.07036054391621827,-0.22156994122848625,-0.0006366368843592873,-0.3332709531113505,-0.26534133337438104,-0.3417519883811474,-0.247408479899168,-0.14828626092523337,0.02290011408709688,-0.33116495902339615,-0.26584111114343006,-0.34137402176856996,-0.24673903981844583,-0.14701217201848824,0.02344587577894951,-0.305648098513484,-0.27107539139688014,-0.3356709133833647,-0.24507172126322985,-0.12173549355939031,0.028454789612442254,-0.3499999940395355,-0.26233285665512085,-0.3499999940395355,-0.25285494327545166,-0.15264933556318283,0.020680729299783707,-0.33881822668015926,-0.26608623594045705,-0.3446293192356821,-0.24814127940684558,-0.1490558279864492,0.02212782184593377
ppo_turn_left_a20_y03_run01,yaw,left,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run01_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run01_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run01_policy_rerun_summary.json,400,-0.035543652753451234,-0.15593670343905106,-4.501542033557015e-05,0.23816292037488893,0.16977344941464254,0.20603082107845694,0.15727984079829185,0.03787362949049566,-0.17450230575806927,0.2358111991857489,0.15900807903613895,0.19850581662108502,0.15502368662001875,0.030459106955580257,-0.17462139546871186,0.23100052784429864,0.13142513718339616,0.17755317656556144,0.149163021169079,0.020863026042934506,-0.16874869051389396,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.21966636925935745,0.036410750821232796,-0.19254694133996964,0.2601988594792786,0.1862409028422553,0.22003310135100068,0.1689411367170397,0.036884183998336074,-0.1768731820769609
ppo_turn_left_a20_y03_run02,yaw,left,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run02_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run02_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run02_policy_rerun_summary.json,400,-0.03686130437548266,-0.1045512045513597,-7.944827880246308e-05,0.18440197497606278,0.17302062096074222,0.13909797528758644,0.08416886323131621,0.05798016891814768,0.012009193769758895,0.18248763089378675,0.1625695775449276,0.1421725760648648,0.08759713891893625,0.055993746804694336,0.013471972907961269,0.17688279934227466,0.1455169956199825,0.14338019862771034,0.09075858555734158,0.053449536999687554,0.016323803763953038,0.18210168182849884,0.1749049872159958,0.14199815690517426,0.08281125500798225,0.056888580322265625,0.01695036143064499,0.18405194770544736,0.17323189986869725,0.1394898905605081,0.08423179375939062,0.05787971968762589,0.012316281059756871
ppo_turn_left_a20_y03_run03,yaw,left,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run03_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run03_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run03_policy_rerun_summary.json,400,-0.039401698225370665,-0.13570984837858738,-0.0002925519730444526,0.18330890742712655,0.10859102966103819,0.34733493443578484,0.17507416649488733,0.014692543537094024,0.14269128206368806,0.19546849355877688,0.10644936746393796,0.34961876610914866,0.18151562742578486,0.013425858767974811,0.14745680397353378,0.19949716321425512,0.10589891546405852,0.3499999940395355,0.18863318709190935,0.009952580279787071,0.14974975604127394,0.3499999940395355,0.2854957729578018,0.3499999940395355,0.3229435235261917,0.07376650348305702,0.17240383476018906,0.2208404141629582,0.10859102966103819,0.3499999940395355,0.19050912311999127,0.020330147796048578,0.14223478069528903
ppo_turn_left_a20_y03_run04,yaw,left,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run04_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run04_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run04_policy_rerun_summary.json,400,-0.011635899030736094,-0.08400004920513157,-5.6479438026446616e-06,0.18388897771947085,0.13058261279016734,0.13130590778775514,0.12091623613610863,0.01934205257206486,0.007200821128953976,0.192956509043773,0.13354565118749936,0.1315265873943766,0.12267345957458019,0.012812882087746402,0.01085104494765498,0.18276312556117774,0.13240636410191656,0.14110122285783291,0.12465847553685308,0.03111507757275831,-0.00031280407956728594,0.18749667704105377,0.14069156348705292,0.14135970920324326,0.12165160849690437,0.02551526390016079,0.0017060005920939147,0.18204315874725588,0.13161852456629253,0.13169021759182198,0.120918660182506,0.019497166339897353,0.006684862639103795
ppo_turn_left_a20_y03_run05,yaw,left,0.3,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\ppo_turn_left_a20_y03_run05_eval\best_model\best_model.zip,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run05_policy_rerun_trajectory.csv,C:\Users\ytyla\Documents\GitHub\robot_eel\mujoco_simulation\outputs\csv_png\policy_rerun_best_once\ppo_turn_left_a20_y03_run05_policy_rerun_summary.json,400,-0.019221994846146628,-0.0928044738310725,-7.366421023196068e-05,0.20897046342492104,0.17336553525179624,0.12457461731508374,0.083873391026209,0.06079799422447195,0.06507429741381202,0.21443285470207532,0.17268113881349564,0.1226585524280866,0.09542691576760262,0.055829611870461426,0.07271588522319992,0.2116470580920577,0.1682616239413619,0.11840317267924547,0.10062340411823242,0.046845290961209686,0.07488870160887018,0.21723823249340057,0.17227467894554138,0.12316635251045227,0.0906064361333847,0.062259986996650696,0.07202750071883202,0.21030067663639848,0.17368153087794788,0.12478789227083346,0.08433878948446374,0.06080180043121796,0.06566555859986706
