time,x,y,yaw,reward,yaw_rate,turn_radius,steady_state,action_0,action_1,action_2,action_3,action_4,action_5
2.000000000000001082e-02,5.997693008145805749e-01,2.281146515910770223e-03,-4.466904478266176676e-02,0.000000000000000000e+00,-4.244577797592971713e+00,inf,0.000000000000000000e+00,-2.528765797615051270e-01,-2.891370058059692383e-01,-2.483899295330047607e-01,-2.013186514377593994e-01,-8.855640888214111328e-02,-8.179371058940887451e-02
4.000000000000002859e-02,5.978790365765110915e-01,5.797569497755394874e-03,-1.483420268906809891e-01,0.000000000000000000e+00,-4.890116374846956937e+00,inf,0.000000000000000000e+00,-2.269620150327682495e-01,-1.778084486722946167e-01,-1.464812457561492920e-01,-8.565494418144226074e-02,-1.743862628936767578e-01,-1.292309015989303589e-01
6.000000000000004635e-02,5.952307000477142784e-01,5.301578754281333072e-03,-2.268260151544319592e-01,0.000000000000000000e+00,-4.005839482149791131e+00,inf,0.000000000000000000e+00,-1.771018654108047485e-01,-1.164586097002029419e-01,-9.640157222747802734e-02,-4.797331616282463074e-02,-1.593416631221771240e-01,-1.250174939632415771e-01
8.000000000000005718e-02,5.940274340376611173e-01,-3.706833294551681313e-04,-2.270547428397039769e-01,0.000000000000000000e+00,-2.495832633921807542e+00,inf,0.000000000000000000e+00,-9.218617528676986694e-02,-6.772762537002563477e-02,-3.865697234869003296e-02,-3.721426799893379211e-02,-1.021127849817276001e-01,-9.510485827922821045e-02
1.000000000000000749e-01,5.935039428097147463e-01,-8.224092684614214832e-03,-1.811883481923937111e-01,0.000000000000000000e+00,-1.507479849732169752e+00,inf,0.000000000000000000e+00,-6.149354949593544006e-02,-1.623326390981674194e-01,-1.463702917098999023e-01,-2.048671692609786987e-01,3.274722769856452942e-02,-3.417942300438880920e-02
1.200000000000000927e-01,5.926274387221102113e-01,-1.319051071733612357e-02,-1.692241023682879708e-01,0.000000000000000000e+00,-1.444637657013491561e+00,inf,0.000000000000000000e+00,-1.725380420684814453e-01,-3.112266957759857178e-01,-2.511404156684875488e-01,-2.622904181480407715e-01,-1.597310416400432587e-03,2.229470387101173401e-02
1.400000000000000966e-01,5.914363525050300163e-01,-1.288583312671093273e-02,-2.248678122523137257e-01,0.000000000000000000e+00,-1.828366558726682189e+00,inf,0.000000000000000000e+00,-3.050651550292968750e-01,-3.439190387725830078e-01,-2.996761202812194824e-01,-2.179371267557144165e-01,-9.389296174049377441e-02,-5.605075508356094360e-02
1.600000000000001144e-01,5.900232929420208272e-01,-1.020928038174395702e-02,-3.049588502183768757e-01,0.000000000000000000e+00,-2.058708254137242122e+00,inf,0.000000000000000000e+00,-3.086462020874023438e-01,-2.536050081253051758e-01,-2.331800758838653564e-01,-1.074000820517539978e-01,-1.729730069637298584e-01,-1.272210627794265747e-01
1.800000000000001321e-01,5.896289850406633004e-01,-9.635620495763608240e-03,-3.430075256116638660e-01,0.000000000000000000e+00,-1.850945556827391592e+00,inf,0.000000000000000000e+00,-1.910461783409118652e-01,-8.574499189853668213e-02,-9.334143251180648804e-02,-1.091219391673803329e-02,-1.187651753425598145e-01,-1.472699940204620361e-01
2.000000000000001499e-01,5.901396279034017978e-01,-1.354852257094102397e-02,-3.018642690850800170e-01,0.000000000000000000e+00,-1.252946200187963655e+00,inf,0.000000000000000000e+00,-8.682086318731307983e-02,-5.957487225532531738e-02,-7.894645631313323975e-02,-7.833295315504074097e-02,-1.220802776515483856e-02,-8.962565660476684570e-02
2.200000000000001676e-01,5.900301632350725134e-01,-1.939661359440009170e-02,-1.951114509454870416e-01,0.000000000000000000e+00,-5.845018187084357608e-01,inf,0.000000000000000000e+00,-5.235007405281066895e-02,-1.365542113780975342e-01,-1.467217803001403809e-01,-1.734104901552200317e-01,9.059911966323852539e-02,-2.515628002583980560e-02
2.400000000000001854e-01,5.892359687220696252e-01,-2.207080194381305649e-02,-1.059639569272110143e-01,0.000000000000000000e+00,-3.125015453849149250e-01,inf,0.000000000000000000e+00,-1.086800694465637207e-01,-2.354834377765655518e-01,-2.091744989156723022e-01,-2.194769233465194702e-01,7.695443183183670044e-02,2.538779005408287048e-02
