time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,5.999868856250440974e-01,-1.475253232227580202e-03,1.735066258772267542e-02,0.000000000000000000e+00,-2.339416725670147214e-03,-1.315688244962175124e-01,0.000000000000000000e+00,1.162040472030639648e+00,7.009114623069763184e-01,6.919455528259277344e-01,6.356520652770996094e-01,6.769524812698364258e-01,6.153315305709838867e-01
4.000000000000002859e-02,5.998735931895226026e-01,-4.556906138516669813e-03,5.658268205040745819e-02,0.000000000000000000e+00,-5.680063922984141325e-03,-1.457108340749903586e-01,0.000000000000000000e+00,1.171162366867065430e+00,6.968028545379638672e-01,6.743684411048889160e-01,6.387470960617065430e-01,7.577948570251464844e-01,7.351276278495788574e-01
6.000000000000004635e-02,5.996554461632451760e-01,-7.351027600225656933e-03,9.799090800405688140e-02,0.000000000000000000e+00,-7.682630742026960030e-03,-1.342010717200260439e-01,0.000000000000000000e+00,1.166920065879821777e+00,6.980081796646118164e-01,6.637040972709655762e-01,6.374872922897338867e-01,7.501531839370727539e-01,7.373889088630676270e-01
8.000000000000005718e-02,5.994436852066094001e-01,-8.844915367350492108e-03,1.287227490001504882e-01,0.000000000000000000e+00,-7.989775340906371884e-03,-1.101682935664625440e-01,0.000000000000000000e+00,1.164657473564147949e+00,7.085373997688293457e-01,6.542947292327880859e-01,6.337995529174804688e-01,7.082898616790771484e-01,6.915506124496459961e-01
1.000000000000000749e-01,5.993052220960348730e-01,-8.980882811972235036e-03,1.459195351223012693e-01,0.000000000000000000e+00,-7.415272596898669910e-03,-8.416327110010443646e-02,0.000000000000000000e+00,1.159722566604614258e+00,7.167339324951171875e-01,6.545578837394714355e-01,6.293629407882690430e-01,6.440597772598266602e-01,6.099727749824523926e-01
1.200000000000000927e-01,5.992246256838359431e-01,-8.260148076027706843e-03,1.537418125322536078e-01,0.000000000000000000e+00,-6.741637104753463693e-03,-6.227738695908733441e-02,0.000000000000000000e+00,1.151742458343505859e+00,7.134911417961120605e-01,6.663228869438171387e-01,6.277944445610046387e-01,6.108830571174621582e-01,5.605574846267700195e-01
1.400000000000000966e-01,5.991542441033779198e-01,-7.255049945852798388e-03,1.581732223123639702e-01,0.000000000000000000e+00,-6.347740631580320314e-03,-4.613142915936387090e-02,0.000000000000000000e+00,1.148826837539672852e+00,7.102630138397216797e-01,6.757614612579345703e-01,6.273930668830871582e-01,6.031758189201354980e-01,5.442333817481994629e-01
1.600000000000001144e-01,5.990565717272567925e-01,-6.273307783314918673e-03,1.630236206961394596e-01,0.000000000000000000e+00,-6.290049698542356585e-03,-3.439711468363410712e-02,0.000000000000000000e+00,1.151370882987976074e+00,7.104056477546691895e-01,6.800504922866821289e-01,6.268769502639770508e-01,6.073368787765502930e-01,5.449061989784240723e-01
1.800000000000001321e-01,5.989187398884616709e-01,-5.291525725686418991e-03,1.685647644299327064e-01,0.000000000000000000e+00,-6.457277494697596237e-03,-2.474788466404100051e-02,0.000000000000000000e+00,1.155245780944824219e+00,7.118995785713195801e-01,6.813540458679199219e-01,6.266012191772460938e-01,6.115195751190185547e-01,5.474461913108825684e-01
2.000000000000001499e-01,5.987520625893590909e-01,-4.086660759623550465e-03,1.724571107146979643e-01,0.000000000000000000e+00,-6.673213533935390580e-03,-1.526085886087989382e-02,0.000000000000000000e+00,1.157354593276977539e+00,7.125834822654724121e-01,6.830753087997436523e-01,6.268260478973388672e-01,6.086720824241638184e-01,5.414517521858215332e-01
