time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,5.999769847864806493e-01,-1.962976056568810357e-03,2.302418641687370426e-02,0.000000000000000000e+00,-4.082683446951809042e-03,-1.748497882897173672e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.378138065338134766e-01,6.701764464378356934e-01,7.384428381919860840e-01,6.299234628677368164e-01,6.869081854820251465e-01
4.000000000000002859e-02,5.997835758974443543e-01,-6.049033383072000003e-03,7.495186114569014901e-02,0.000000000000000000e+00,-9.605224512865009889e-03,-1.931294323254911793e-01,0.000000000000000000e+00,1.143420577049255371e+00,6.292293667793273926e-01,7.152017951011657715e-01,6.147797703742980957e-01,6.041303873062133789e-01,6.799222826957702637e-01
6.000000000000004635e-02,5.994292725772359942e-01,-9.732297563682990038e-03,1.299961520762290546e-01,0.000000000000000000e+00,-1.251020333519787392e-02,-1.774266813090633887e-01,0.000000000000000000e+00,1.153556346893310547e+00,6.447526216506958008e-01,7.116808295249938965e-01,6.026139855384826660e-01,5.778812766075134277e-01,6.958669424057006836e-01
8.000000000000005718e-02,5.991143372687113278e-01,-1.168824820016017840e-02,1.714780958786346066e-01,0.000000000000000000e+00,-1.245107121329434678e-02,-1.454639427490181658e-01,0.000000000000000000e+00,1.076589226722717285e+00,6.663761734962463379e-01,6.997610330581665039e-01,6.468368768692016602e-01,5.446472167968750000e-01,7.312708497047424316e-01
1.000000000000000749e-01,5.989454092166990318e-01,-1.186761980598172173e-02,1.957352176255306164e-01,0.000000000000000000e+00,-1.095952106862273061e-02,-1.113396958293296074e-01,0.000000000000000000e+00,1.000000000000000000e+00,6.854381561279296875e-01,6.744496822357177734e-01,7.122535109519958496e-01,5.263945460319519043e-01,7.622526288032531738e-01
1.200000000000000927e-01,5.988875980264029009e-01,-1.097356987989434041e-02,2.083901512530014211e-01,0.000000000000000000e+00,-9.399487410498348627e-03,-8.324027505890520262e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.871706843376159668e-01,6.536414027214050293e-01,7.487561106681823730e-01,5.402483344078063965e-01,7.585860490798950195e-01
1.400000000000000966e-01,5.988504676854340403e-01,-9.797300178975010265e-03,2.175907898171539068e-01,0.000000000000000000e+00,-8.450681406541595345e-03,-6.323193308575202065e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.816794872283935547e-01,6.458114981651306152e-01,7.624258995056152344e-01,5.570358633995056152e-01,7.478418946266174316e-01
1.600000000000001144e-01,5.987582433222222722e-01,-8.759336620342006441e-03,2.286539569988567389e-01,0.000000000000000000e+00,-8.238004386264268994e-03,-4.940249108971984937e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.766054630279541016e-01,6.485518813133239746e-01,7.642623186111450195e-01,5.622293949127197266e-01,7.447458505630493164e-01
1.800000000000001321e-01,5.985761888865003266e-01,-7.828970396961842937e-03,2.422029336798619259e-01,0.000000000000000000e+00,-8.587087479636622278e-03,-3.854005389078012794e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.750792264938354492e-01,6.531960964202880859e-01,7.627089023590087891e-01,5.590593218803405762e-01,7.476203441619873047e-01
2.000000000000001499e-01,5.983121626030442064e-01,-6.703552042235216835e-03,2.553590380667666304e-01,0.000000000000000000e+00,-9.193424600816143752e-03,-2.797640518100933879e-02,0.000000000000000000e+00,1.000000000000000000e+00,6.766989827156066895e-01,6.533386707305908203e-01,7.654178142547607422e-01,5.553718805313110352e-01,7.515045404434204102e-01
