time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,2.399978886583025162e+00,-1.913081382251158313e-03,2.130595086466333110e-02,0.000000000000000000e+00,-3.647304019075416244e-03,-1.681190230449116918e-01,0.000000000000000000e+00,-1.000000000000000000e+00,7.020215988159179688e-01,6.429449915885925293e-01,7.465744614601135254e-01,6.414934396743774414e-01,6.730706691741943359e-01
4.000000000000002859e-02,2.399822513460796891e+00,-5.753152747838441439e-03,6.295620269180177142e-02,0.000000000000000000e+00,-7.418943259203262044e-03,-1.808903913858410928e-01,0.000000000000000000e+00,-1.000000000000000000e+00,7.301213145256042480e-01,5.778641104698181152e-01,7.394698858261108398e-01,5.886156558990478516e-01,6.905159950256347656e-01
6.000000000000004635e-02,2.399608919923920780e+00,-8.980326491243917353e-03,9.507214965042637411e-02,0.000000000000000000e+00,-7.604630883924702774e-03,-1.600313765774616648e-01,0.000000000000000000e+00,-1.000000000000000000e+00,7.395479083061218262e-01,5.694013237953186035e-01,7.357699275016784668e-01,5.859141349792480469e-01,6.846641898155212402e-01
8.000000000000005718e-02,2.399554634738949588e+00,-1.030866812216602035e-02,1.023808049273098320e-01,0.000000000000000000e+00,-5.098292625213150277e-03,-1.239623922809997419e-01,0.000000000000000000e+00,-1.000000000000000000e+00,7.603330612182617188e-01,5.659163594245910645e-01,7.345582842826843262e-01,5.928344130516052246e-01,6.687407493591308594e-01
1.000000000000000749e-01,2.399644945366196325e+00,-9.826236964123657991e-03,8.575277900280360577e-02,0.000000000000000000e+00,-3.225248162416738916e-03,-8.801127466502733920e-02,0.000000000000000000e+00,-1.000000000000000000e+00,7.915697693824768066e-01,5.768245458602905273e-01,7.329358458518981934e-01,6.220090389251708984e-01,6.424456238746643066e-01
1.200000000000000927e-01,2.399638152123873436e+00,-8.424147159702077836e-03,5.497297130363592438e-02,0.000000000000000000e+00,-3.772226049084524257e-03,-6.059106486280002590e-02,0.000000000000000000e+00,-1.023719429969787598e+00,7.981467843055725098e-01,5.991545319557189941e-01,7.244148850440979004e-01,6.562377810478210449e-01,6.226315498352050781e-01
1.400000000000000966e-01,2.399355406364136023e+00,-6.998155125658822584e-03,2.028436280729170246e-02,0.000000000000000000e+00,-6.342245142977182004e-03,-4.297754349027593096e-02,0.000000000000000000e+00,-1.051779508590698242e+00,8.000000119209289551e-01,6.029466986656188965e-01,7.206370234489440918e-01,6.647607684135437012e-01,6.172841191291809082e-01
1.600000000000001144e-01,2.398786212502993731e+00,-5.959251502198115169e-03,-1.282198756248153527e-02,0.000000000000000000e+00,-9.852414091682689529e-03,-3.234386311408896097e-02,0.000000000000000000e+00,-1.040034413337707520e+00,8.000000119209289551e-01,5.937235951423645020e-01,7.223774790763854980e-01,6.589983105659484863e-01,6.192286014556884766e-01
1.800000000000001321e-01,2.398008641380376282e+00,-5.225405925324277945e-03,-4.414898753070379406e-02,0.000000000000000000e+00,-1.349709790470197263e-02,-2.494047686574992970e-02,0.000000000000000000e+00,-1.021541237831115723e+00,8.000000119209289551e-01,5.893702507019042969e-01,7.256129980087280273e-01,6.538072228431701660e-01,6.226454973220825195e-01
2.000000000000001499e-01,2.397099604942847684e+00,-4.461853046854091787e-03,-7.657378872391386315e-02,0.000000000000000000e+00,-1.694362484819128545e-02,-1.795774018916021508e-02,0.000000000000000000e+00,-1.016682505607604980e+00,8.000000119209289551e-01,5.973017215728759766e-01,7.280492782592773438e-01,6.574588418006896973e-01,6.246734261512756348e-01
