time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,5.999869298175134480e-01,-1.474343991219151384e-03,1.731157544618955324e-02,0.000000000000000000e+00,-2.328885215298531330e-03,-1.314648158701781089e-01,0.000000000000000000e+00,1.093128800392150879e+00,6.477222442626953125e-01,6.368011236190795898e-01,6.619788408279418945e-01,6.558121442794799805e-01,6.191666722297668457e-01
4.000000000000002859e-02,5.998748208882735966e-01,-4.553919574622922184e-03,5.631110784261656593e-02,0.000000000000000000e+00,-5.601799187465562359e-03,-1.456472513845684102e-01,0.000000000000000000e+00,1.035286545753479004e+00,6.588359475135803223e-01,6.002520322799682617e-01,6.603056192398071289e-01,6.073282957077026367e-01,5.084162950515747070e-01
6.000000000000004635e-02,5.996633381891963710e-01,-7.354133658390327177e-03,9.721184035303311044e-02,0.000000000000000000e+00,-7.440928956561655705e-03,-1.344311821058682688e-01,0.000000000000000000e+00,1.027219295501708984e+00,6.526500582695007324e-01,5.823108553886413574e-01,6.721841692924499512e-01,6.103624105453491211e-01,5.000000000000000000e-01
8.000000000000005718e-02,5.994685523788234605e-01,-8.884255217294967366e-03,1.273594177348786327e-01,0.000000000000000000e+00,-7.530252792202591153e-03,-1.111056723151781223e-01,0.000000000000000000e+00,1.027831554412841797e+00,6.447142362594604492e-01,5.659430027008056641e-01,6.875807046890258789e-01,6.226131319999694824e-01,5.000000000000000000e-01
1.000000000000000749e-01,5.993555741664510217e-01,-9.114433927173481997e-03,1.442892160590684425e-01,0.000000000000000000e+00,-6.776557171886783346e-03,-8.621268256623684789e-02,0.000000000000000000e+00,1.041028976440429688e+00,6.371735930442810059e-01,5.634331107139587402e-01,6.973732709884643555e-01,6.430469751358032227e-01,5.130551457405090332e-01
1.200000000000000927e-01,5.993000837737874065e-01,-8.561012478907115142e-03,1.525651347431637439e-01,0.000000000000000000e+00,-6.030733996671791032e-03,-6.568193139364165989e-02,0.000000000000000000e+00,1.066206812858581543e+00,6.295393705368041992e-01,5.784395933151245117e-01,6.996522545814514160e-01,6.669768095016479492e-01,5.649237632751464844e-01
1.400000000000000966e-01,5.992448686532720892e-01,-7.791469514372761918e-03,1.583945520682930597e-01,0.000000000000000000e+00,-5.681000862010611614e-03,-5.093949648001826203e-02,0.000000000000000000e+00,1.082160949707031250e+00,6.269623041152954102e-01,5.924946069717407227e-01,6.980136036872863770e-01,6.767228841781616211e-01,5.962270498275756836e-01
1.600000000000001144e-01,5.991471880791295890e-01,-7.098586628505321183e-03,1.655834618037202999e-01,0.000000000000000000e+00,-5.757692999430420386e-03,-4.054864237118586956e-02,0.000000000000000000e+00,1.082710623741149902e+00,6.279590129852294922e-01,5.950699448585510254e-01,6.971024274826049805e-01,6.747720837593078613e-01,5.965648293495178223e-01
1.800000000000001321e-01,5.989933225050505516e-01,-6.447896305876166245e-03,1.742985551276632905e-01,0.000000000000000000e+00,-6.114667354034736269e-03,-3.216196084410896661e-02,0.000000000000000000e+00,1.078418731689453125e+00,6.282323002815246582e-01,5.918623208999633789e-01,6.981353163719177246e-01,6.718077063560485840e-01,5.884746909141540527e-01
2.000000000000001499e-01,5.987968774615322065e-01,-5.610764837234216706e-03,1.821175715703717557e-01,0.000000000000000000e+00,-6.541272253060277479e-03,-2.385230831700570556e-02,0.000000000000000000e+00,1.079799532890319824e+00,6.257728338241577148e-01,5.912261009216308594e-01,7.001445293426513672e-01,6.751980781555175781e-01,5.928562283515930176e-01
2.200000000000001676e-01,5.985910736234234530e-01,-4.338409758409489392e-03,1.859002105520809189e-01,0.000000000000000000e+00,-6.843551686743712913e-03,-1.463413009812982064e-02,0.000000000000000000e+00,1.091031074523925781e+00,6.210538744926452637e-01,5.982346534729003906e-01,7.012319564819335938e-01,6.857326030731201172e-01,6.173062324523925781e-01
2.400000000000001854e-01,5.984144624152430980e-01,-2.480426395065737921e-03,1.832385522427522895e-01,0.000000000000000000e+00,-6.901830963339226389e-03,-4.386071567889886225e-03,0.000000000000000000e+00,1.109857082366943359e+00,6.166941523551940918e-01,6.134787201881408691e-01,6.992844343185424805e-01,6.984112262725830078e-01,6.557973623275756836e-01
2.600000000000001754e-01,5.982975051221333107e-01,-1.872294530874674123e-05,1.729985011363077696e-01,0.000000000000000000e+00,-6.678406691649958239e-03,6.490925496802562450e-03,0.000000000000000000e+00,1.129840135574340820e+00,6.156103014945983887e-01,6.331207156181335449e-01,6.935678124427795410e-01,7.072701454162597656e-01,6.949084997177124023e-01
2.800000000000001932e-01,5.982592237512232014e-01,2.959346324122147376e-03,1.551296013914911232e-01,0.000000000000000000e+00,-6.182434070843700370e-03,1.742311547030945401e-02,0.000000000000000000e+00,1.146473884582519531e+00,6.182516813278198242e-01,6.530449986457824707e-01,6.849119067192077637e-01,7.107248306274414062e-01,7.271077632904052734e-01
