time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,2.399978887456811982e+00,-1.913073013588839633e-03,2.130568846519478518e-02,0.000000000000000000e+00,-3.647107280642668085e-03,-1.681178330774262819e-01,0.000000000000000000e+00,-1.000000000000000000e+00,6.886718869209289551e-01,6.540289521217346191e-01,6.786533594131469727e-01,6.800544857978820801e-01,5.923457145690917969e-01
4.000000000000002859e-02,2.399822887815736383e+00,-5.746421281180580376e-03,6.278278283408879334e-02,0.000000000000000000e+00,-7.390173405096711265e-03,-1.804030059892877402e-01,0.000000000000000000e+00,-1.149893760681152344e+00,6.369811296463012695e-01,6.814622879028320312e-01,6.623637676239013672e-01,7.015071511268615723e-01,5.864025354385375977e-01
6.000000000000004635e-02,2.399611479071475539e+00,-8.928388474237325401e-03,9.379457818543232572e-02,0.000000000000000000e+00,-7.540121065114191272e-03,-1.584117221626782923e-01,0.000000000000000000e+00,-1.171356201171875000e+00,6.399557590484619141e-01,6.754902601242065430e-01,6.582705378532409668e-01,6.968706846237182617e-01,5.910259485244750977e-01
8.000000000000005718e-02,2.399555904259500050e+00,-1.014228719824045166e-02,9.857131962319730378e-02,0.000000000000000000e+00,-5.176491102988347096e-03,-1.208960744757946737e-01,0.000000000000000000e+00,-1.086887598037719727e+00,6.681920289993286133e-01,6.557895541191101074e-01,6.629837751388549805e-01,6.880236268043518066e-01,5.921288132667541504e-01
1.000000000000000749e-01,2.399617680496965555e+00,-9.497628711995109718e-03,7.850676976735476709e-02,0.000000000000000000e+00,-3.778712095897709955e-03,-8.393107481533648717e-02,0.000000000000000000e+00,-1.000000000000000000e+00,7.282599806785583496e-01,6.190692186355590820e-01,6.622516512870788574e-01,6.611875891685485840e-01,6.062899231910705566e-01
1.200000000000000927e-01,2.399545357535125323e+00,-7.955439753745074949e-03,4.460798558230239658e-02,0.000000000000000000e+00,-4.870550418976903918e-03,-5.628080239741831831e-02,0.000000000000000000e+00,-1.000000000000000000e+00,7.494083642959594727e-01,6.049175262451171875e-01,6.652455925941467285e-01,6.502415537834167480e-01,6.140266656875610352e-01
1.400000000000000966e-01,2.399188575585910144e+00,-6.462194725585179711e-03,8.110080849906073017e-03,0.000000000000000000e+00,-7.749876958559385673e-03,-3.912202610011580178e-02,0.000000000000000000e+00,-1.000000000000000000e+00,7.532208561897277832e-01,6.028893589973449707e-01,6.667443513870239258e-01,6.500589251518249512e-01,6.151649355888366699e-01
1.600000000000001144e-01,2.398571374691912617e+00,-5.441367679470232588e-03,-2.515432275092727502e-02,0.000000000000000000e+00,-1.126593430598299590e-02,-2.930246750877341447e-02,0.000000000000000000e+00,-1.000000000000000000e+00,7.547945976257324219e-01,6.037506461143493652e-01,6.651577949523925781e-01,6.528280973434448242e-01,6.139626502990722656e-01
1.800000000000001321e-01,2.397782365939960858e+00,-4.778874916312236820e-03,-5.549409096752633275e-02,0.000000000000000000e+00,-1.473156756433411166e-02,-2.268039538871675920e-02,0.000000000000000000e+00,-1.000000000000000000e+00,7.530720233917236328e-01,6.061303019523620605e-01,6.645242571830749512e-01,6.554370522499084473e-01,6.119735836982727051e-01
2.000000000000001499e-01,2.396887135386848833e+00,-4.086665952685863967e-03,-8.668867125152752984e-02,0.000000000000000000e+00,-1.795007539141064284e-02,-1.620626745027585816e-02,0.000000000000000000e+00,-1.000000000000000000e+00,7.505274415016174316e-01,6.080899238586425781e-01,6.662849187850952148e-01,6.561651825904846191e-01,6.104771494865417480e-01
