frame_index,time_s,detected,x_px,y_px,x_smooth_px,y_smooth_px,red_area_px,component_count
0,0.0,True,204.5656108597285,194.4343891402715,205.58048780487806,195.94146341463414,221,7
1,0.03333333333333333,True,205.58048780487806,195.94146341463414,205.81230272596844,196.8383787661406,205,7
2,0.06666666666666667,True,206.0441176470588,197.73529411764707,206.0441176470588,196.43127962085308,204,7
3,0.1,True,206.5242718446602,197.99514563106797,206.5242718446602,197.73529411764707,206,7
4,0.13333333333333333,True,206.96682464454977,196.43127962085308,206.5242718446602,197.99514563106797,211,7
5,0.16666666666666666,True,206.7952380952381,199.84761904761905,206.5242718446602,199.79908675799086,210,7
6,0.2,True,206.3835616438356,199.79908675799086,206.3835616438356,199.84761904761905,219,7
7,0.23333333333333334,True,205.55092592592592,205.30092592592592,205.55092592592592,205.30092592592592,216,7
8,0.26666666666666666,True,205.20491803278688,208.13114754098362,205.20491803278688,207.95081967213116,244,7
9,0.3,True,204.05327868852459,207.95081967213116,204.05327868852459,207.95081967213116,244,7
10,0.3333333333333333,True,204.0418410041841,208.69456066945608,204.0418410041841,207.95081967213116,239,7
11,0.36666666666666664,True,201.76150627615064,207.60251046025104,201.76150627615064,207.89615384615385,239,7
12,0.4,True,198.9301310043668,206.68558951965065,199.03076923076924,207.89615384615385,229,7
13,0.43333333333333335,True,199.03076923076924,207.89615384615385,198.9301310043668,207.89615384615385,260,7
14,0.4666666666666667,True,196.800796812749,209.16334661354583,196.800796812749,209.16334661354583,251,7
15,0.5,True,195.85772357723576,211.0691056910569,196.12790697674419,211.0691056910569,246,7
16,0.5333333333333333,True,196.12790697674419,211.18217054263565,195.85772357723576,211.18217054263565,258,7
17,0.5666666666666667,True,195.05243445692884,211.68913857677902,195.05243445692884,211.68913857677902,267,7
18,0.6,True,193.34980988593156,213.22433460076044,193.34980988593156,213.22433460076044,263,7
19,0.6333333333333333,True,193.07581227436822,214.22021660649818,193.07581227436822,214.22021660649818,277,7
20,0.6666666666666666,True,191.32183908045977,214.42528735632183,191.32183908045977,214.42528735632183,261,7
21,0.7,True,190.88721804511277,216.19172932330827,190.88721804511277,216.19172932330827,266,7
22,0.7333333333333333,True,189.95744680851064,216.9063829787234,190.88721804511277,216.9063829787234,235,7
23,0.7666666666666667,True,190.488,220.196,190.488,220.196,250,7
24,0.8,True,191.3305439330544,223.66108786610877,190.488,222.12345679012347,239,7
25,0.8333333333333334,True,189.9917695473251,222.12345679012347,191.3305439330544,223.66108786610877,243,7
26,0.8666666666666667,True,193.0727969348659,226.632183908046,193.0727969348659,226.632183908046,261,7
27,0.9,True,194.1057268722467,227.6079295154185,194.1057268722467,227.6079295154185,227,7
28,0.9333333333333333,True,195.67672413793105,229.99137931034483,194.1057268722467,227.6079295154185,232,7
29,0.9666666666666667,True,194.9497487437186,228.5929648241206,194.9497487437186,227.6079295154185,199,7
30,1.0,True,192.47395833333334,223.30208333333334,195.38947368421051,228.5929648241206,192,7
31,1.0333333333333334,True,195.38947368421051,226.7842105263158,195.38947368421051,228.5929648241206,190,7
32,1.0666666666666667,True,203.79565217391306,239.11739130434782,203.79565217391306,238.76497695852535,230,7
33,1.1,True,206.65765765765767,242.8153153153153,205.4516129032258,238.76497695852535,222,7
34,1.1333333333333333,True,205.4516129032258,238.76497695852535,205.75581395348837,238.76497695852535,217,7
35,1.1666666666666667,True,205.85128205128206,238.5948717948718,205.75581395348837,238.5948717948718,195,7
36,1.2,True,205.75581395348837,237.7674418604651,205.6766169154229,237.7674418604651,172,7
37,1.2333333333333334,True,205.6766169154229,236.2636815920398,205.75581395348837,237.7674418604651,201,7
38,1.2666666666666666,True,204.28901734104045,232.16184971098266,205.75581395348837,237.7674418604651,173,7
39,1.3,True,209.5857142857143,244.14285714285714,209.5857142857143,244.14285714285714,210,7
40,1.3333333333333333,True,210.38277511961724,245.16746411483254,210.38277511961724,245.16746411483254,209,7
41,1.3666666666666667,True,210.51121076233184,245.17040358744396,210.38277511961724,245.17040358744396,223,7
42,1.4,True,211.36614173228347,248.11417322834646,210.38277511961724,246.91869918699186,254,7
43,1.4333333333333333,True,209.7826086956522,248.63478260869564,210.23107569721117,248.11417322834646,230,7
44,1.4666666666666666,True,208.8780487804878,246.91869918699186,210.23107569721117,248.63478260869564,246,7
45,1.5,True,210.23107569721117,252.14741035856574,209.7826086956522,252.14741035856574,251,7
46,1.5333333333333334,True,211.04453441295547,254.29554655870444,208.8780487804878,252.14741035856574,247,7
47,1.5666666666666667,True,208.02941176470588,252.52941176470588,208.02941176470588,252.52941176470588,238,7
48,1.6,True,203.14084507042253,249.44600938967136,205.8706896551724,253.29741379310346,213,7
49,1.6333333333333333,True,205.8706896551724,253.29741379310346,205.28215767634856,253.29741379310346,232,7
50,1.6666666666666667,True,205.28215767634856,255.70954356846474,203.14084507042253,254.0810810810811,241,7
51,1.7,True,201.53153153153153,254.0810810810811,205.28215767634856,255.092,222,7
52,1.7333333333333334,True,202.228,255.092,202.228,255.70954356846474,250,7
53,1.7666666666666666,True,216.07894736842104,263.00584795321635,202.228,257.4470588235294,342,7
54,1.8,True,200.9607843137255,257.4470588235294,204.5551330798479,259.4638783269962,255,7
55,1.8333333333333333,True,204.5551330798479,259.4638783269962,205.52569169960475,262.63396226415097,263,7
56,1.8666666666666667,True,208.16603773584905,262.63396226415097,205.52569169960475,262.63396226415097,265,7
57,1.9,True,205.52569169960475,262.901185770751,206.40833333333333,262.901185770751,253,7
58,1.9333333333333333,True,206.43805309734512,264.49557522123894,206.43805309734512,264.49557522123894,226,7
59,1.9666666666666666,True,206.40833333333333,265.3541666666667,206.43805309734512,265.3541666666667,240,7
60,2.0,True,210.91967871485943,268.2690763052209,210.91967871485943,268.2690763052209,249,7
61,2.033333333333333,True,213.6516393442623,270.33196721311475,213.6516393442623,270.33196721311475,244,7
62,2.066666666666667,True,213.944,270.48,213.944,270.48,250,7
63,2.1,True,215.10084033613447,271.327731092437,215.10084033613447,271.327731092437,238,7
64,2.1333333333333333,True,215.3674418604651,271.33488372093024,215.3674418604651,271.33488372093024,215,7
65,2.1666666666666665,True,217.37556561085972,272.3574660633484,216.54424778761063,271.6371681415929,221,7
66,2.2,True,216.54424778761063,271.6371681415929,217.37556561085972,272.15,226,7
67,2.2333333333333334,True,218.28181818181818,272.15,218.28181818181818,272.3574660633484,220,7
68,2.2666666666666666,True,220.23636363636365,273.18636363636364,220.03608247422682,272.4329896907216,220,7
69,2.3,True,220.03608247422682,272.4329896907216,220.23636363636365,272.8164251207729,194,7
70,2.3333333333333335,True,220.96618357487924,272.8164251207729,220.96618357487924,273.18636363636364,207,7
71,2.3666666666666667,True,222.89719626168224,274.6682242990654,222.89719626168224,274.6682242990654,214,7
72,2.4,True,224.34677419354838,276.0483870967742,223.42194092827003,276.0483870967742,248,7
73,2.433333333333333,True,223.42194092827003,276.5822784810127,223.42194092827003,276.5822784810127,237,7
74,2.466666666666667,True,226.66260162601625,278.9674796747967,223.42194092827003,276.8407960199005,246,7
75,2.5,True,223.1492537313433,276.8407960199005,223.42194092827003,277.61467889908255,201,6
76,2.533333333333333,True,222.71100917431193,277.61467889908255,226.66260162601625,278.9674796747967,218,6
77,2.566666666666667,True,227.08713692946057,280.81742738589213,225.22535211267606,280.81742738589213,241,6
78,2.6,True,228.559670781893,282.79423868312756,225.22535211267606,282.79423868312756,243,6
79,2.6333333333333333,True,225.22535211267606,282.86384976525824,226.79674796747966,282.86384976525824,213,6
80,2.6666666666666665,True,224.43290043290042,285.42857142857144,225.63302752293578,285.42857142857144,231,7
81,2.7,True,226.79674796747966,287.4186991869919,225.63302752293578,287.4186991869919,246,7
82,2.7333333333333334,True,225.63302752293578,288.92660550458714,226.79674796747966,288.92660550458714,218,7
83,2.7666666666666666,True,230.6260162601626,291.6626016260163,229.96280991735537,291.6626016260163,246,7
84,2.8,True,229.96280991735537,292.2603305785124,229.96280991735537,292.2603305785124,242,7
85,2.8333333333333335,True,231.13725490196077,293.9372549019608,229.96280991735537,293.75634517766497,255,7
86,2.8666666666666667,True,224.77073170731708,294.29756097560977,224.77073170731708,293.9372549019608,205,6
87,2.9,True,221.32994923857868,293.75634517766497,223.36979166666666,294.29756097560977,197,6
88,2.933333333333333,True,223.36979166666666,296.0572916666667,223.36979166666666,296.0572916666667,192,6
89,2.966666666666667,True,222.76255707762556,296.91324200913243,223.36979166666666,296.91324200913243,219,6
90,3.0,True,228.3977900552486,298.5303867403315,227.74019607843138,298.5303867403315,181,6
91,3.033333333333333,True,227.74019607843138,299.9852941176471,228.3977900552486,299.8019801980198,204,6
92,3.066666666666667,True,230.1881188118812,299.8019801980198,230.1881188118812,299.9852941176471,202,6
93,3.1,True,233.53636363636363,301.35,233.53636363636363,301.3098591549296,220,6
94,3.1333333333333333,True,236.08212560386474,301.3961352657005,236.08212560386474,301.3098591549296,207,7
95,3.1666666666666665,True,242.59154929577466,301.3098591549296,242.59154929577466,301.3098591549296,213,7
96,3.2,True,246.07142857142858,300.97767857142856,246.07142857142858,300.97767857142856,224,7
97,3.2333333333333334,True,246.74537037037038,300.7175925925926,246.07142857142858,300.7175925925926,216,7
98,3.2666666666666666,True,249.825,300.4166666666667,246.74537037037038,300.7175925925926,240,7
99,3.3,True,241.79227053140096,298.72463768115944,249.825,300.4166666666667,207,7
100,3.3333333333333335,True,263.14957264957263,301.1111111111111,253.98994974874373,299.2613065326633,234,7
101,3.3666666666666667,True,253.98994974874373,299.2613065326633,254.19806763285024,298.95652173913044,199,7
102,3.4,True,254.19806763285024,298.95652173913044,256.35175879396985,298.95652173913044,207,7
103,3.433333333333333,True,256.35175879396985,298.8241206030151,254.19806763285024,298.8241206030151,199,7
104,3.466666666666667,True,257.47115384615387,298.7644230769231,256.33181818181816,298.7644230769231,208,7
105,3.5,True,250.3169398907104,296.879781420765,256.35175879396985,298.7644230769231,183,7
106,3.533333333333333,True,256.33181818181816,298.2772727272727,257.47115384615387,298.7644230769231,220,7
107,3.566666666666667,True,257.62393162393164,299.21367521367523,257.62393162393164,299.21367521367523,234,7
108,3.6,True,258.9953488372093,299.5906976744186,258.8042553191489,299.21367521367523,215,7
109,3.6333333333333333,True,258.8042553191489,300.4212765957447,258.9953488372093,299.5906976744186,235,7
110,3.6666666666666665,True,275.11842105263156,294.00877192982455,261.7330316742081,300.4212765957447,228,8
111,3.7,True,261.7330316742081,302.12669683257917,261.7330316742081,302.12669683257917,221,7
112,3.7333333333333334,True,263.50612244897957,304.1551020408163,261.7330316742081,304.1551020408163,245,7
113,3.7666666666666666,True,257.36842105263156,305.9122807017544,260.54424778761063,305.9122807017544,228,7
114,3.8,True,260.54424778761063,307.0265486725664,260.54424778761063,307.0265486725664,226,7
115,3.8333333333333335,True,259.51502145922746,308.3776824034335,260.54424778761063,308.3776824034335,233,7
116,3.8666666666666667,True,262.71729957805906,309.8270042194093,262.71729957805906,309.1927710843373,237,7
117,3.9,True,264.5903614457831,309.1927710843373,263.6296296296296,309.8270042194093,249,7
118,3.933333333333333,True,266.219696969697,310.3484848484849,263.6296296296296,310.3484848484849,264,7
119,3.966666666666667,True,263.6296296296296,311.4156378600823,264.5903614457831,311.4156378600823,243,7
120,4.0,True,263.3400809716599,311.7975708502024,264.9914163090129,311.7975708502024,247,7
121,4.033333333333333,True,264.9914163090129,313.1931330472103,264.9914163090129,313.1931330472103,233,7
122,4.066666666666666,True,268.39325842696627,313.4082397003745,265.47410358565736,313.4082397003745,267,7
123,4.1,True,265.47410358565736,315.3027888446215,267.6835443037975,314.48706896551727,251,7
124,4.133333333333334,True,267.6835443037975,315.1898734177215,268.39325842696627,314.48706896551727,237,7
125,4.166666666666667,True,272.36206896551727,314.48706896551727,272.36206896551727,314.7174887892377,232,7
126,4.2,True,275.5265306122449,313.9551020408163,275.2690582959641,314.48706896551727,245,7
127,4.233333333333333,True,275.2690582959641,314.7174887892377,275.5265306122449,313.9551020408163,223,7
128,4.266666666666667,True,278.02830188679246,313.4811320754717,278.02830188679246,313.4811320754717,212,7
129,4.3,True,279.22222222222223,312.93518518518516,279.22222222222223,312.93518518518516,216,7
130,4.333333333333333,True,279.8269230769231,312.3317307692308,279.8269230769231,312.3317307692308,208,7
131,4.366666666666666,True,284.81481481481484,310.0138888888889,284.81481481481484,310.0138888888889,216,7
132,4.4,True,286.67525773195877,309.0412371134021,286.67525773195877,309.0412371134021,194,7
133,4.433333333333334,True,288.3440366972477,307.89449541284404,288.3440366972477,307.89449541284404,218,7
134,4.466666666666667,True,291.9310344827586,306.3103448275862,290.60287081339715,306.3103448275862,203,7
135,4.5,True,290.60287081339715,306.1866028708134,291.9310344827586,306.1866028708134,209,7
136,4.533333333333333,True,292.19383259911893,305.2599118942731,291.9310344827586,305.9720930232558,227,7
137,4.566666666666666,True,292.8047619047619,304.9904761904762,291.0892018779343,305.9720930232558,210,7
138,4.6,True,289.353488372093,305.9720930232558,292.19383259911893,305.7236842105263,215,7
139,4.633333333333334,True,291.0892018779343,306.0281690140845,292.8047619047619,305.7236842105263,213,7
140,4.666666666666667,True,294.9736842105263,305.7236842105263,294.8705357142857,305.9720930232558,228,7
141,4.7,True,297.8,305.50212765957446,294.9736842105263,306.0281690140845,235,7
142,4.733333333333333,True,294.8705357142857,306.63839285714283,295.25471698113205,306.63839285714283,224,7
143,4.766666666666667,True,295.94117647058823,308.09313725490193,295.94117647058823,308.09313725490193,204,7
144,4.8,True,295.25471698113205,308.91037735849056,295.94117647058823,308.1294642857143,212,7
145,4.833333333333333,True,300.45089285714283,308.1294642857143,299.8468899521531,308.91037735849056,224,7
146,4.866666666666666,True,299.8468899521531,311.4736842105263,300.45089285714283,311.4736842105263,209,7
147,4.9,True,300.82608695652175,311.7086956521739,300.82608695652175,311.7086956521739,230,7
148,4.933333333333334,True,301.4341463414634,314.0439024390244,301.4341463414634,313.1421319796954,205,7
149,4.966666666666667,True,306.55299539170505,313.40552995391704,306.55299539170505,313.40552995391704,217,7
150,5.0,True,308.3299492385787,313.1421319796954,306.55299539170505,313.40552995391704,197,7
151,5.033333333333333,True,308.1560975609756,313.77560975609754,308.1560975609756,313.40552995391704,205,7
152,5.066666666666666,True,304.9297520661157,305.900826446281,308.3299492385787,313.77560975609754,242,8
153,5.1,True,310.5450643776824,314.8755364806867,310.5450643776824,314.8755364806867,233,7
154,5.133333333333334,True,311.1559633027523,315.6926605504587,311.1559633027523,315.2699115044248,218,7
155,5.166666666666667,True,311.7510917030568,316.8646288209607,311.7510917030568,315.2699115044248,229,7
156,5.2,True,314.29646017699116,315.2699115044248,314.29646017699116,315.6926605504587,226,7
157,5.233333333333333,True,318.561320754717,312.5660377358491,315.8177777777778,315.2699115044248,212,7
158,5.266666666666667,True,315.8177777777778,315.93333333333334,318.561320754717,312.5660377358491,225,7
159,5.3,True,319.58490566037733,312.10377358490564,319.58490566037733,312.10377358490564,212,7
160,5.333333333333333,True,321.9017857142857,309.84375,321.9017857142857,309.84375,224,7
161,5.366666666666666,True,323.221198156682,308.02764976958525,323.221198156682,308.02764976958525,217,7
162,5.4,True,324.5532994923858,306.4568527918782,324.5532994923858,306.4568527918782,197,7
163,5.433333333333334,True,326.6523605150215,303.0128755364807,324.5532994923858,306.0243902439024,233,7
164,5.466666666666667,True,325.84375,302.703125,324.5532994923858,303.1587301587302,192,7
165,5.5,True,322.4146341463415,306.0243902439024,325.84375,303.0128755364807,164,7
166,5.533333333333333,True,323.85714285714283,303.1587301587302,325.84375,302.703125,189,7
167,5.566666666666666,True,327.5838150289017,298.1849710982659,327.5838150289017,298.1849710982659,173,7
168,5.6,True,328.7386934673367,296.4572864321608,328.7386934673367,296.4572864321608,199,7
169,5.633333333333334,True,355.32367149758454,280.231884057971,330.1151832460733,293.5,207,8
170,5.666666666666667,True,330.53125,293.5,330.1151832460733,293.4764397905759,192,7
171,5.7,True,330.1151832460733,293.4764397905759,330.4406779661017,293.31088082901556,191,7
172,5.733333333333333,True,330.03108808290153,293.31088082901556,330.4406779661017,293.31088082901556,193,7
173,5.766666666666667,True,330.4406779661017,293.28248587570624,330.4406779661017,293.28248587570624,177,7
174,5.8,True,331.67894736842106,293.2526315789474,331.67894736842106,293.2526315789474,190,7
175,5.833333333333333,True,337.7803738317757,287.33644859813086,334.110599078341,290.93087557603684,214,7
176,5.866666666666666,True,334.110599078341,290.93087557603684,337.52153110047846,288.512077294686,217,7
177,5.9,True,337.52153110047846,288.2488038277512,337.7803738317757,288.2488038277512,209,7
178,5.933333333333334,True,338.2028985507246,288.512077294686,338.2028985507246,288.2488038277512,207,7
179,5.966666666666667,True,340.95979899497485,286.6884422110553,340.95979899497485,288.2488038277512,199,7
180,6.0,True,343.06854838709677,286.5483870967742,342.06632653061223,287.01769911504425,248,7
181,6.033333333333333,True,342.06632653061223,290.4591836734694,343.06854838709677,287.01769911504425,196,7
182,6.066666666666666,True,345.146017699115,287.01769911504425,344.55223880597015,290.4591836734694,226,7
183,6.1,True,344.55223880597015,291.0199004975124,345.146017699115,290.4591836734694,201,7
184,6.133333333333334,True,345.7464114832536,290.49282296650716,345.7464114832536,290.49282296650716,209,7
185,6.166666666666667,True,348.5541666666667,287.8375,348.5541666666667,290.49282296650716,240,7
186,6.2,True,349.131221719457,291.2352941176471,349.131221719457,289.91379310344826,221,7
187,6.233333333333333,True,349.80172413793105,289.91379310344826,349.80172413793105,287.8375,232,7
188,6.266666666666667,True,352.41754385964913,280.3157894736842,352.20175438596493,287.42512077294685,285,7
189,6.3,True,352.20175438596493,283.79824561403507,352.41754385964913,283.79824561403507,228,7
