frame_index,time_s,detected,x_px,y_px,x_smooth_px,y_smooth_px,red_area_px,component_count
0,0.0,True,418.0316205533597,269.1620553359684,427.27755102040817,269.1620553359684,253,8
1,0.03333333333333333,True,436.5843137254902,265.1411764705882,422.6545857868839,267.1516159032783,255,8
2,0.06666666666666667,True,427.27755102040817,269.6857142857143,427.27755102040817,265.1411764705882,245,7
3,0.1,True,406.35483870967744,256.133064516129,427.27755102040817,265.1411764705882,248,9
4,0.13333333333333333,True,432.5593220338983,262.5508474576271,425.0083682008368,262.5508474576271,236,8
5,0.16666666666666666,True,425.0083682008368,265.93723849372384,422.5443548387097,262.5508474576271,239,7
6,0.2,True,408.5275590551181,254.01181102362204,422.5443548387097,262.5508474576271,254,9
7,0.23333333333333334,True,422.5443548387097,264.26209677419354,420.7148288973384,261.5361216730038,248,7
8,0.26666666666666666,True,420.7148288973384,261.5361216730038,420.7148288973384,261.25912408759126,263,7
9,0.3,True,419.8029197080292,261.25912408759126,420.7148288973384,261.25912408759126,274,7
10,0.3333333333333333,True,427.6173285198556,255.08303249097472,419.8689138576779,255.08303249097472,277,8
11,0.36666666666666664,True,408.8683274021352,253.15658362989325,419.8029197080292,255.08303249097472,281,8
12,0.4,True,419.8689138576779,253.34082397003746,413.5,253.34082397003746,267,8
13,0.43333333333333335,True,412.94007490636704,256.4644194756554,412.94007490636704,253.17985611510792,267,7
14,0.4666666666666667,True,413.5,251.81543624161074,412.94007490636704,253.34082397003746,298,7
15,0.5,True,411.51079136690646,253.17985611510792,411.51079136690646,253.17985611510792,278,7
16,0.5333333333333333,True,410.1633466135458,255.4980079681275,410.1633466135458,252.1733870967742,251,7
17,0.5666666666666667,True,404.53818181818184,249.39272727272729,409.1209677419355,252.1733870967742,275,8
18,0.6,True,409.1209677419355,252.1733870967742,408.524,251.388,248,7
19,0.6333333333333333,True,408.524,251.388,408.10820895522386,249.39272727272729,250,7
20,0.6666666666666666,True,406.84285714285716,236.52857142857144,408.524,250.12363636363636,280,10
21,0.7,True,408.10820895522386,249.29850746268656,408.524,249.29850746268656,268,7
22,0.7333333333333333,True,418.43636363636364,250.12363636363636,411.0753424657534,246.81978798586573,275,8
23,0.7666666666666667,True,418.9116607773852,246.81978798586573,411.95714285714286,246.81978798586573,283,8
24,0.8,True,411.0753424657534,237.61301369863014,411.95714285714286,237.61301369863014,292,7
25,0.8333333333333334,True,411.95714285714286,233.32857142857142,411.95714285714286,235.52296819787986,280,7
26,0.8666666666666667,True,411.03533568904595,235.52296819787986,411.95714285714286,233.32857142857142,283,7
27,0.9,True,412.38545454545454,232.1890909090909,411.95714285714286,232.1890909090909,275,7
28,0.9333333333333333,True,413.80514705882354,228.15808823529412,412.38545454545454,228.15808823529412,272,7
29,0.9666666666666667,True,400.5,216.15286624203821,413.80514705882354,226.73234200743494,314,8
30,1.0,True,414.6542750929368,226.73234200743494,414.6542750929368,225.7992277992278,269,7
31,1.0333333333333334,True,415.27027027027026,225.7992277992278,415.27027027027026,224.74193548387098,259,7
32,1.0666666666666667,True,415.5846774193548,224.74193548387098,415.5846774193548,224.74193548387098,248,7
33,1.1,True,416.43333333333334,221.38333333333333,416.43333333333334,221.91902834008098,240,7
34,1.1333333333333333,True,416.5956678700361,220.72924187725633,416.5956678700361,221.38333333333333,277,7
35,1.1666666666666667,True,416.6518218623482,221.91902834008098,416.6518218623482,220.72924187725633,247,7
36,1.2,True,438.56140350877195,207.92631578947368,416.77647058823527,219.2546816479401,285,8
37,1.2333333333333334,True,416.8801498127341,219.2546816479401,416.77647058823527,216.9921568627451,267,7
38,1.2666666666666666,True,416.77647058823527,216.9921568627451,416.77647058823527,214.46946564885496,255,7
39,1.3,True,416.4618320610687,214.46946564885496,416.4618320610687,214.46946564885496,262,7
