time,x,y,yaw,reward,yaw_rate,turn_radius,steady_state,action_0,action_1,action_2,action_3,action_4,action_5
2.000000000000001082e-02,5.997711853755099964e-01,2.227759262689310571e-03,-4.407099550775299412e-02,0.000000000000000000e+00,-4.081010413197433628e+00,inf,0.000000000000000000e+00,-1.950578838586807251e-01,-1.940773874521255493e-01,-1.838402599096298218e-01,-1.212414279580116272e-01,-8.133421838283538818e-02,-7.838252186775207520e-02
4.000000000000002859e-02,5.984212667139271469e-01,3.837928009580937605e-03,-1.134031044879737077e-01,0.000000000000000000e+00,-3.325324914054120562e+00,inf,0.000000000000000000e+00,-1.159726679325103760e-01,-1.329421699047088623e-01,-6.941945105791091919e-02,-8.575455844402313232e-02,-5.502847954630851746e-02,1.011159177869558334e-02
6.000000000000004635e-02,5.968551267963488893e-01,2.685090401085166167e-03,-1.548057326369710607e-01,0.000000000000000000e+00,-2.698715877872186919e+00,inf,0.000000000000000000e+00,-1.386090070009231567e-01,-1.745328754186630249e-01,-1.042761281132698059e-01,-1.142752319574356079e-01,-7.070256769657135010e-02,-9.929221123456954956e-03
8.000000000000005718e-02,5.955884505245181426e-01,8.525561966531980396e-04,-1.815512653726613357e-01,0.000000000000000000e+00,-2.303305119082258656e+00,inf,0.000000000000000000e+00,-1.727245897054672241e-01,-2.017954587936401367e-01,-1.402443498373031616e-01,-1.276778727769851685e-01,-7.604200392961502075e-02,-3.675679117441177368e-02
1.000000000000000749e-01,5.947325588442670119e-01,-6.965479579190136938e-04,-2.018154828622339414e-01,0.000000000000000000e+00,-2.006019745653705222e+00,inf,0.000000000000000000e+00,-1.963880956172943115e-01,-2.001219689846038818e-01,-1.700554341077804565e-01,-1.136581823229789734e-01,-7.558232545852661133e-02,-5.520458146929740906e-02
1.200000000000000927e-01,5.942752404951042733e-01,-2.946359343598770053e-03,-2.008764814626655404e-01,0.000000000000000000e+00,-1.533938120522645443e+00,inf,0.000000000000000000e+00,-1.689461916685104370e-01,-1.552523374557495117e-01,-1.773258596658706665e-01,-7.563758641481399536e-02,-6.988821178674697876e-02,-6.781712174415588379e-02
1.400000000000000966e-01,5.938357951091089992e-01,-7.170445478254405813e-03,-1.572636561772421393e-01,0.000000000000000000e+00,-8.559764937631550996e-01,inf,0.000000000000000000e+00,-1.140585094690322876e-01,-1.014504060149192810e-01,-1.736295521259307861e-01,-4.390052706003189087e-02,-6.543590128421783447e-02,-9.481879323720932007e-02
1.600000000000001144e-01,5.928211999425355705e-01,-1.253265399439579264e-02,-7.626994696642809546e-02,0.000000000000000000e+00,-1.928411763279711533e-01,inf,0.000000000000000000e+00,-8.112975209951400757e-02,-7.080617547035217285e-02,-1.651879698038101196e-01,-3.079432621598243713e-02,-5.732790380716323853e-02,-1.049259975552558899e-01
1.800000000000001321e-01,5.912629571668159834e-01,-1.653827466649865352e-02,6.185686479178548539e-03,0.000000000000000000e+00,2.189600003998470601e-01,inf,0.000000000000000000e+00,-7.858387380838394165e-02,-6.944265961647033691e-02,-1.621063202619552612e-01,-3.609463945031166077e-02,-5.836809054017066956e-02,-1.090840622782707214e-01
2.000000000000001499e-01,5.899805462091488595e-01,-1.705924471761177674e-02,4.947577205246483228e-02,0.000000000000000000e+00,2.837883476505705937e-01,inf,0.000000000000000000e+00,-1.049281582236289978e-01,-9.567336738109588623e-02,-1.675591319799423218e-01,-5.245027318596839905e-02,-5.825721472501754761e-02,-1.066929847002029419e-01
2.200000000000001676e-01,5.894647602993994262e-01,-1.347338431190026053e-02,3.364072682140921422e-02,0.000000000000000000e+00,5.372247802042426357e-02,inf,0.000000000000000000e+00,-2.051171362400054932e-01,-1.920693367719650269e-01,-1.845699548721313477e-01,-9.529332071542739868e-02,-5.969965085387229919e-02,-6.516522914171218872e-02
2.400000000000001854e-01,5.890563687072997157e-01,-6.970423689870552941e-03,-3.172541851883723535e-02,0.000000000000000000e+00,-2.957467540967200770e-01,inf,0.000000000000000000e+00,-2.285533994436264038e-01,-2.249905616044998169e-01,-1.524521261453628540e-01,-1.230477839708328247e-01,-5.946790426969528198e-02,-3.977312147617340088e-02
2.600000000000001754e-01,5.880783294486310320e-01,6.674707748421937481e-04,-1.209506392010034348e-01,0.000000000000000000e+00,-6.181213271043236590e-01,inf,0.000000000000000000e+00,-2.143599838018417358e-01,-2.179542928934097290e-01,-1.326684504747390747e-01,-1.189466863870620728e-01,-5.312836542725563049e-02,-2.742398343980312347e-02
2.800000000000001932e-01,5.867146221265154837e-01,7.183833362606695250e-03,-2.002887210798320328e-01,0.000000000000000000e+00,-8.082785260983494924e-01,inf,0.000000000000000000e+00,-2.111193984746932983e-01,-2.181641012430191040e-01,-1.427289545536041260e-01,-1.131836026906967163e-01,-5.873345956206321716e-02,-2.994034625589847565e-02
3.000000000000002109e-01,5.854907424780451120e-01,1.137799752618307014e-02,-2.538698839553392150e-01,0.000000000000000000e+00,-8.940337036622073574e-01,inf,0.000000000000000000e+00,-2.166990339756011963e-01,-2.204156965017318726e-01,-1.672996580600738525e-01,-1.172906607389450073e-01,-6.982883065938949585e-02,-4.238976538181304932e-02
3.200000000000002287e-01,5.845845750969205223e-01,1.371808518280720479e-02,-2.888440606429524826e-01,0.000000000000000000e+00,-9.321726576051793112e-01,inf,0.000000000000000000e+00,-2.168890237808227539e-01,-2.131859809160232544e-01,-1.896447837352752686e-01,-1.254230886697769165e-01,-8.106584846973419189e-02,-6.271485239267349243e-02
3.400000000000002465e-01,5.838395419672709474e-01,1.538215981817386835e-02,-3.199857842327757940e-01,0.000000000000000000e+00,-9.769976058799353380e-01,inf,0.000000000000000000e+00,-2.190576493740081787e-01,-2.113035023212432861e-01,-1.977724432945251465e-01,-1.392838805913925171e-01,-8.699535578489303589e-02,-8.205863833427429199e-02
3.600000000000002642e-01,5.828586975995233566e-01,1.797628883690366441e-02,-3.664518839501349490e-01,0.000000000000000000e+00,-1.083855486223406217e+00,inf,0.000000000000000000e+00,-2.439270168542861938e-01,-2.359444648027420044e-01,-1.977181583642959595e-01,-1.557020843029022217e-01,-8.479166030883789062e-02,-7.804000377655029297e-02
3.800000000000002820e-01,5.813663716721023667e-01,2.213337793622527361e-02,-4.356593491578035215e-01,0.000000000000000000e+00,-1.231339833884701473e+00,inf,0.000000000000000000e+00,-2.587116956710815430e-01,-2.540447711944580078e-01,-1.802730113267898560e-01,-1.586769819259643555e-01,-7.608070969581604004e-02,-5.856241285800933838e-02
4.000000000000002998e-01,5.796034460885506334e-01,2.672367507289835631e-02,-5.134748301118730041e-01,0.000000000000000000e+00,-1.360293838146365841e+00,inf,0.000000000000000000e+00,-2.510656714439392090e-01,-2.517747879028320312e-01,-1.653907746076583862e-01,-1.522651314735412598e-01,-6.890621781349182129e-02,-4.868957772850990295e-02
4.200000000000003175e-01,5.779957271740358005e-01,3.053724184639267092e-02,-5.863902086831480620e-01,0.000000000000000000e+00,-1.460213784801145387e+00,inf,0.000000000000000000e+00,-2.498460859060287476e-01,-2.533013224601745605e-01,-1.672218739986419678e-01,-1.553078293800354004e-01,-7.111168652772903442e-02,-5.200871080160140991e-02
4.400000000000003353e-01,5.767002746172307237e-01,3.322939450429518438e-02,-6.534136731202596637e-01,0.000000000000000000e+00,-1.541681756147295967e+00,inf,0.000000000000000000e+00,-2.510299980640411377e-01,-2.545072734355926514e-01,-1.718437671661376953e-01,-1.678105741739273071e-01,-7.806912064552307129e-02,-5.930281803011894226e-02
4.600000000000003531e-01,5.757062689455192395e-01,3.471070540049597808e-02,-7.155103809004859095e-01,0.000000000000000000e+00,-1.605010455611464826e+00,inf,0.000000000000000000e+00,-2.424511909484863281e-01,-2.489117532968521118e-01,-1.661974638700485229e-01,-1.797789782285690308e-01,-8.346750587224960327e-02,-6.324368715286254883e-02
4.800000000000003708e-01,5.749274016367252882e-01,3.501975057520934076e-02,-7.728418346269786410e-01,0.000000000000000000e+00,-1.654360443609443898e+00,inf,0.000000000000000000e+00,-2.329629361629486084e-01,-2.450166046619415283e-01,-1.603405922651290894e-01,-1.840434521436691284e-01,-8.646295219659805298e-02,-6.659194082021713257e-02
5.000000000000003331e-01,5.741456326374304586e-01,3.452992059633908095e-02,-8.285124565950030551e-01,0.000000000000000000e+00,-1.700659070094749037e+00,inf,0.000000000000000000e+00,-2.294832617044448853e-01,-2.450444251298904419e-01,-1.604586392641067505e-01,-1.858535259962081909e-01,-8.890809863805770874e-02,-6.947690248489379883e-02
5.200000000000003508e-01,5.731921272319560057e-01,3.360017727766534401e-02,-8.856202559192880575e-01,0.000000000000000000e+00,-1.746931066967296831e+00,inf,0.000000000000000000e+00,-2.277428209781646729e-01,-2.444177120923995972e-01,-1.593011319637298584e-01,-1.858593076467514038e-01,-8.976902812719345093e-02,-6.946868449449539185e-02
5.400000000000003686e-01,5.720700077875063849e-01,3.226318851795018094e-02,-9.437747755661866078e-01,0.000000000000000000e+00,-1.789576475061218863e+00,inf,0.000000000000000000e+00,-2.257095575332641602e-01,-2.431835383176803589e-01,-1.579632610082626343e-01,-1.852068006992340088e-01,-9.048907458782196045e-02,-6.879191845655441284e-02
5.600000000000003864e-01,5.708797075154633527e-01,3.026809196835089644e-02,-9.999383427417471992e-01,0.000000000000000000e+00,-1.822302020863437955e+00,inf,0.000000000000000000e+00,-2.215415388345718384e-01,-2.410951107740402222e-01,-1.576101332902908325e-01,-1.843610703945159912e-01,-9.218882769346237183e-02,-6.962607800960540771e-02
5.800000000000004041e-01,5.697408188094488235e-01,2.728072131373349141e-02,-1.050292928137797066e+00,0.000000000000000000e+00,-1.839956151784882810e+00,inf,0.000000000000000000e+00,-2.144651412963867188e-01,-2.377257347106933594e-01,-1.589919924736022949e-01,-1.834350377321243286e-01,-9.535901993513107300e-02,-7.321645319461822510e-02
