time,x,y,yaw,reward,velocity_x,velocity_y,steady_state,frequency,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5
2.000000000000001082e-02,5.999868898386370164e-01,-1.475172760394993787e-03,1.734669670362148225e-02,0.000000000000000000e+00,-2.338410291192555279e-03,-1.315605883330386860e-01,0.000000000000000000e+00,1.153775572776794434e+00,6.692683696746826172e-01,6.665795445442199707e-01,6.682048439979553223e-01,6.982109546661376953e-01,6.418438553810119629e-01
4.000000000000002859e-02,5.998737017114259551e-01,-4.556780279848571258e-03,5.655879196996027591e-02,0.000000000000000000e+00,-5.673466712190915889e-03,-1.457134216801604931e-01,0.000000000000000000e+00,1.161820173263549805e+00,6.406416296958923340e-01,5.353578329086303711e-01,5.944952964782714844e-01,6.889286637306213379e-01,6.717724204063415527e-01
6.000000000000004635e-02,5.996560105583436107e-01,-7.351860348426719760e-03,9.793940729805866718e-02,0.000000000000000000e+00,-7.667512733125675210e-03,-1.342326101119877269e-01,0.000000000000000000e+00,1.170059323310852051e+00,6.481241583824157715e-01,5.457229614257812500e-01,5.991841554641723633e-01,6.990736722946166992e-01,6.738654375076293945e-01
8.000000000000005718e-02,5.994448246651087331e-01,-8.848009098604725509e-03,1.286725390304424010e-01,0.000000000000000000e+00,-7.974933583250888580e-03,-1.102186583033875900e-01,0.000000000000000000e+00,1.185070157051086426e+00,6.647987365722656250e-01,5.893313884735107422e-01,6.199333667755126953e-01,7.181653380393981934e-01,6.706823706626892090e-01
1.000000000000000749e-01,5.993059022594432461e-01,-8.984031564184813412e-03,1.459150804065893203e-01,0.000000000000000000e+00,-7.416865079727448518e-03,-8.417102954176036711e-02,0.000000000000000000e+00,1.187208294868469238e+00,6.865184903144836426e-01,6.716508865356445312e-01,6.620421409606933594e-01,7.285549044609069824e-01,6.545011401176452637e-01
1.200000000000000927e-01,5.992231152694101892e-01,-8.254586526901863675e-03,1.537778546096824350e-01,0.000000000000000000e+00,-6.766613531313993117e-03,-6.215903836426289741e-02,0.000000000000000000e+00,1.176162838935852051e+00,7.033926844596862793e-01,7.448799610137939453e-01,7.060166597366333008e-01,7.285910844802856445e-01,6.353989243507385254e-01
1.400000000000000966e-01,5.991498632760827725e-01,-7.227213757942829719e-03,1.581518467172179643e-01,0.000000000000000000e+00,-6.387312914767564673e-03,-4.581704478843708073e-02,0.000000000000000000e+00,1.171342015266418457e+00,7.071678042411804199e-01,7.655147314071655273e-01,7.200760245323181152e-01,7.271829247474670410e-01,6.288997530937194824e-01
1.600000000000001144e-01,5.990506667934472063e-01,-6.208120714781328875e-03,1.627638730752284657e-01,0.000000000000000000e+00,-6.325936833440801502e-03,-3.384281024869494059e-02,0.000000000000000000e+00,1.171849131584167480e+00,7.063558101654052734e-01,7.629088163375854492e-01,7.196671962738037109e-01,7.269037961959838867e-01,6.285613775253295898e-01
1.800000000000001321e-01,5.989144287317895721e-01,-5.175206933851428381e-03,1.678464483687868436e-01,0.000000000000000000e+00,-6.469492919121979345e-03,-2.393878771987436455e-02,0.000000000000000000e+00,1.173295378684997559e+00,7.057523727416992188e-01,7.587415575981140137e-01,7.181921601295471191e-01,7.274870276451110840e-01,6.290638446807861328e-01
2.000000000000001499e-01,5.987533980698820368e-01,-3.909305802830109755e-03,1.710713622341585027e-01,0.000000000000000000e+00,-6.644708905014900732e-03,-1.421230862070125764e-02,0.000000000000000000e+00,1.172270894050598145e+00,7.076901197433471680e-01,7.662179470062255859e-01,7.238454818725585938e-01,7.278699874877929688e-01,6.269855499267578125e-01
2.200000000000001676e-01,5.985966944651514021e-01,-2.178205142562450458e-03,1.694258730717607686e-01,0.000000000000000000e+00,-6.691089073746206081e-03,-3.761045576838987787e-03,0.000000000000000000e+00,1.168145895004272461e+00,7.110114693641662598e-01,7.830595970153808594e-01,7.354944944381713867e-01,7.270828485488891602e-01,6.224679350852966309e-01
2.400000000000001854e-01,5.984779505971592473e-01,1.337225230111926955e-04,1.607494253276180174e-01,0.000000000000000000e+00,-6.507325239826500241e-03,7.391762099261372197e-03,0.000000000000000000e+00,1.162988066673278809e+00,7.129998803138732910e-01,7.981632947921752930e-01,7.463063001632690430e-01,7.250928878784179688e-01,6.180133819580078125e-01
2.600000000000001754e-01,5.984245969161957612e-01,2.991231004882410893e-03,1.443147610157614336e-01,0.000000000000000000e+00,-6.061269552564237627e-03,1.870053746256605115e-02,0.000000000000000000e+00,1.158391237258911133e+00,7.126564979553222656e-01,8.000000119209289551e-01,7.526646256446838379e-01,7.221751809120178223e-01,6.149125099182128906e-01
2.800000000000001932e-01,5.984540709822003812e-01,6.253486678117314845e-03,1.205762139183364778e-01,0.000000000000000000e+00,-5.360390304294950815e-03,2.952751336000473611e-02,0.000000000000000000e+00,1.154300808906555176e+00,7.103620171546936035e-01,8.000000119209289551e-01,7.549735903739929199e-01,7.182942628860473633e-01,6.129367351531982422e-01
3.000000000000002109e-01,5.985774702803556835e-01,9.744400569245859067e-03,9.059267616136441881e-02,0.000000000000000000e+00,-4.425876075602594960e-03,3.938525039643724773e-02,0.000000000000000000e+00,1.150176286697387695e+00,7.065490484237670898e-01,8.000000119209289551e-01,7.544187903404235840e-01,7.132867574691772461e-01,6.115859150886535645e-01
3.200000000000002287e-01,5.988024308655957029e-01,1.329989905715989185e-02,5.554066962268870700e-02,0.000000000000000000e+00,-3.282025048945044245e-03,4.798606601805508604e-02,0.000000000000000000e+00,1.145585536956787109e+00,7.014205455780029297e-01,7.956352829933166504e-01,7.517613768577575684e-01,7.070322632789611816e-01,6.105091571807861328e-01
3.400000000000002465e-01,5.991330131725733921e-01,1.678457248616938013e-02,1.648726672661571593e-02,0.000000000000000000e+00,-1.960986370658646637e-03,5.519214837659679879e-02,0.000000000000000000e+00,1.140290975570678711e+00,6.951496601104736328e-01,7.838640809059143066e-01,7.474116086959838867e-01,6.995825767517089844e-01,6.094921827316284180e-01
3.600000000000002642e-01,5.995682306704437359e-01,2.008218575724213251e-02,-2.560746870470345660e-02,0.000000000000000000e+00,-5.013122457360000847e-04,6.091847279285320105e-02,0.000000000000000000e+00,1.134320020675659180e+00,6.880863904953002930e-01,7.689717411994934082e-01,7.417165040969848633e-01,6.913254261016845703e-01,6.084554195404052734e-01
3.800000000000002820e-01,6.001028858175347924e-01,2.307640828377460762e-02,-6.980105286502885642e-02,0.000000000000000000e+00,1.053904305178244042e-03,6.508562240192743154e-02,0.000000000000000000e+00,1.128031969070434570e+00,6.807883381843566895e-01,7.520632743835449219e-01,7.350558638572692871e-01,6.830259561538696289e-01,6.075386404991149902e-01
4.000000000000002998e-01,6.007255869195839981e-01,2.564522584623224466e-02,-1.150875498528998037e-01,0.000000000000000000e+00,2.656724933853557482e-03,6.761941916411007281e-02,0.000000000000000000e+00,1.122084379196166992e+00,6.737785339355468750e-01,7.341235280036926270e-01,7.276551723480224609e-01,6.755703091621398926e-01,6.071217060089111328e-01
4.200000000000003175e-01,6.014223417997219823e-01,2.766945585527402773e-02,-1.603806536366839675e-01,0.000000000000000000e+00,4.265636976235461127e-03,6.848372175280557916e-02,0.000000000000000000e+00,1.117332100868225098e+00,6.673391461372375488e-01,7.154661417007446289e-01,7.194610238075256348e-01,6.696753501892089844e-01,6.076859831809997559e-01
4.400000000000003353e-01,6.021785936782245718e-01,2.904584433759060946e-02,-2.045610601534848527e-01,0.000000000000000000e+00,5.848539237436142617e-03,6.769857375421185763e-02,0.000000000000000000e+00,1.114547848701477051e+00,6.614218950271606445e-01,6.956446766853332520e-01,7.101082801818847656e-01,6.656781435012817383e-01,6.096376776695251465e-01
4.600000000000003531e-01,6.029834763205784709e-01,2.969752598920416542e-02,-2.465367443709266249e-01,0.000000000000000000e+00,7.392521128132036219e-03,6.534490164060625939e-02,0.000000000000000000e+00,1.114161372184753418e+00,6.556105017662048340e-01,6.735351681709289551e-01,6.988494396209716797e-01,6.634922027587890625e-01,6.132684946060180664e-01
4.800000000000003708e-01,6.038302304891297601e-01,2.957750124609193065e-02,-2.852889140113434863e-01,0.000000000000000000e+00,8.888288694604187801e-03,6.155047077641765535e-02,0.000000000000000000e+00,1.116305112838745117e+00,6.492841243743896484e-01,6.477469205856323242e-01,6.846934556961059570e-01,6.628009676933288574e-01,6.187795996665954590e-01
5.000000000000003331e-01,6.047156823088980504e-01,2.866692348844929183e-02,-3.198863983286220347e-01,0.000000000000000000e+00,1.034531591098881466e-02,5.647778825814969011e-02,0.000000000000000000e+00,1.120803594589233398e+00,6.421561837196350098e-01,6.180033087730407715e-01,6.672636866569519043e-01,6.632184386253356934e-01,6.260819435119628906e-01
5.200000000000003508e-01,6.056464395091644137e-01,2.697356882867030237e-02,-3.494759557743393197e-01,0.000000000000000000e+00,1.179013010811924382e-02,5.031273556117860785e-02,0.000000000000000000e+00,1.126822710037231445e+00,6.350015401840209961e-01,5.870586037635803223e-01,6.482178568840026855e-01,6.642493605613708496e-01,6.343833804130554199e-01
5.400000000000003686e-01,6.066403233154445962e-01,2.452908945991050249e-02,-3.732620135124585237e-01,0.000000000000000000e+00,1.327421244813368519e-02,4.326100082771982408e-02,0.000000000000000000e+00,1.133085846900939941e+00,6.291539669036865234e-01,5.593250393867492676e-01,6.305381059646606445e-01,6.654283404350280762e-01,6.424348354339599609e-01
5.600000000000003864e-01,6.077242138123660764e-01,2.139096346037588914e-02,-3.904920749405277891e-01,0.000000000000000000e+00,1.482272629687348027e-02,3.553485672594340616e-02,0.000000000000000000e+00,1.138785362243652344e+00,6.252883672714233398e-01,5.374054312705993652e-01,6.161851882934570312e-01,6.666778326034545898e-01,6.493472456932067871e-01
5.800000000000004041e-01,6.089137842186977956e-01,1.763569844229628814e-02,-4.005008685654080636e-01,0.000000000000000000e+00,1.646942108102389044e-02,2.735905483375870167e-02,0.000000000000000000e+00,1.143835663795471191e+00,6.234422922134399414e-01,5.217674970626831055e-01,6.057216525077819824e-01,6.682676672935485840e-01,6.548239588737487793e-01
6.000000000000004219e-01,6.102359566339965458e-01,1.336394224914888573e-02,-4.027514684290861013e-01,0.000000000000000000e+00,1.824717921789871175e-02,1.896129567080822101e-02,0.000000000000000000e+00,1.148503303527832031e+00,6.233717203140258789e-01,5.118289589881896973e-01,5.989047884941101074e-01,6.705123186111450195e-01,6.589472889900207520e-01
6.200000000000004396e-01,6.117123214618152005e-01,8.692724539795027017e-03,-3.968590777410704318e-01,0.000000000000000000e+00,2.017443666523580439e-02,1.056024500835658735e-02,0.000000000000000000e+00,1.153099536895751953e+00,6.247459053993225098e-01,5.066550970077514648e-01,5.951333642005920410e-01,6.736535429954528809e-01,6.619750261306762695e-01
6.400000000000004574e-01,6.133613131924294803e-01,3.745407722727023270e-03,-3.826386071173393244e-01,0.000000000000000000e+00,2.226392484318354473e-02,2.349333966515250102e-03,0.000000000000000000e+00,1.157844305038452148e+00,6.272873878479003906e-01,5.054023861885070801e-01,5.937834382057189941e-01,6.778529286384582520e-01,6.641977429389953613e-01
6.600000000000004752e-01,6.151990244504506045e-01,-1.355709708744157194e-03,-3.601308898183614993e-01,0.000000000000000000e+00,2.452436855286300663e-02,-5.505936627720467089e-03,0.000000000000000000e+00,1.162909746170043945e+00,6.308813691139221191e-01,5.075652599334716797e-01,5.944044589996337891e-01,6.832671165466308594e-01,6.658648252487182617e-01
