frame_index,time_s,detected,x_px,y_px,x_smooth_px,y_smooth_px,red_area_px,component_count
0,0.0,True,363.6194029850746,186.36194029850745,362.0387323943662,183.40845070422534,268,7
1,0.03333333333333333,True,362.0387323943662,183.40845070422534,362.08017700799394,183.12990102778835,284,7
2,0.06666666666666667,True,361.51360544217687,182.30272108843536,362.1216216216216,182.85135135135135,294,7
3,0.1,True,362.1216216216216,182.85135135135135,362.0387323943662,182.30272108843536,296,7
4,0.13333333333333333,True,362.415873015873,182.27936507936508,362.1216216216216,182.27936507936508,315,7
5,0.16666666666666666,True,361.22151898734177,178.2879746835443,362.415873015873,178.5,316,7
6,0.2,True,365.2083333333333,176.2147435897436,364.54355400696863,178.2879746835443,312,8
7,0.23333333333333334,True,366.8423076923077,178.5,365.2083333333333,176.2147435897436,260,7
8,0.26666666666666666,True,364.54355400696863,173.21254355400697,366.8423076923077,175.1510067114094,287,7
9,0.3,True,367.4127516778523,175.1510067114094,367.4127516778523,173.95149253731344,298,7
10,0.3333333333333333,True,368.6231343283582,173.95149253731344,368.6231343283582,173.21254355400697,268,7
11,0.36666666666666664,True,370.3269230769231,171.9346153846154,370.3269230769231,171.9346153846154,260,7
12,0.4,True,375.4483870967742,154.18709677419355,371.3706563706564,168.81853281853282,310,9
13,0.43333333333333335,True,382.7261904761905,166.48809523809524,371.3706563706564,166.48809523809524,252,8
14,0.4666666666666667,True,371.3706563706564,168.81853281853282,371.3706563706564,166.29277566539923,259,7
15,0.5,True,370.9125475285171,166.29277566539923,370.9125475285171,166.29277566539923,263,7
16,0.5333333333333333,True,368.74721189591077,164.45353159851302,370.9125475285171,165.15073529411765,269,7
17,0.5666666666666667,True,370.81985294117646,165.15073529411765,370.9125475285171,164.8030303030303,272,7
18,0.6,True,376.2689393939394,164.8030303030303,371.6,164.45353159851302,264,7
19,0.6333333333333333,True,373.26591760299624,163.55805243445693,371.6,163.55805243445693,267,7
20,0.6666666666666666,True,371.6,161.32830188679245,373.26591760299624,161.32830188679245,265,7
21,0.7,True,369.5751879699248,159.25187969924812,373.26591760299624,159.25187969924812,266,7
22,0.7333333333333333,True,376.71153846153845,157.35,371.6,157.35,260,8
23,0.7666666666666667,True,377.79636363636365,154.6509090909091,369.5751879699248,156.0888888888889,275,8
24,0.8,True,365.45185185185187,156.0888888888889,365.45185185185187,154.6509090909091,270,7
25,0.8333333333333334,True,362.36013986013984,154.17832167832168,362.80204778156997,154.5529010238908,286,7
26,0.8666666666666667,True,362.80204778156997,154.5529010238908,362.36013986013984,154.17832167832168,293,7
27,0.9,True,359.4152249134948,153.1833910034602,359.4152249134948,153.1833910034602,289,7
28,0.9333333333333333,True,356.13698630136986,151.89383561643837,356.13698630136986,151.89383561643837,292,7
29,0.9666666666666667,True,355.09154929577466,151.42253521126761,355.09154929577466,151.42253521126761,284,7
30,1.0,True,352.34191176470586,150.15441176470588,352.34191176470586,150.32857142857142,272,7
31,1.0333333333333334,True,351.2244897959184,150.00340136054422,351.57142857142856,150.15441176470588,294,7
32,1.0666666666666667,True,351.57142857142856,150.32857142857142,351.57142857142856,150.00340136054422,280,7
33,1.1,True,347.96949152542373,148.2135593220339,351.2244897959184,148.2135593220339,295,7
34,1.1333333333333333,True,368.7231833910035,138.80968858131487,347.96949152542373,146.62056737588654,289,9
35,1.1666666666666667,True,346.36524822695037,146.62056737588654,346.36524822695037,143.45573770491802,282,7
36,1.2,True,337.5445205479452,141.68150684931507,345.07042253521126,143.29225352112675,292,8
37,1.2333333333333334,True,344.0262295081967,143.45573770491802,344.0262295081967,143.29225352112675,305,7
38,1.2666666666666666,True,345.07042253521126,143.29225352112675,343.6480263157895,141.68150684931507,284,7
39,1.3,True,343.6480263157895,140.75986842105263,344.0262295081967,140.75986842105263,304,7
40,1.3333333333333333,True,342.6932907348243,139.7635782747604,345.07042253521126,140.53214285714284,313,7
41,1.3666666666666667,True,349.7107142857143,140.53214285714284,347.553264604811,139.8930817610063,280,7
42,1.4,True,347.553264604811,137.34364261168386,347.553264604811,139.7635782747604,291,7
43,1.4333333333333333,True,353.60377358490564,139.8930817610063,347.553264604811,137.34364261168386,318,8
44,1.4666666666666666,True,346.7138364779874,133.30188679245282,347.20454545454544,133.30188679245282,318,7
45,1.5,True,345.58702064896755,132.24188790560473,346.814332247557,132.24188790560473,339,7
46,1.5333333333333334,True,347.20454545454544,130.14285714285714,346.814332247557,130.14285714285714,308,7
47,1.5666666666666667,True,346.814332247557,128.30618892508144,347.20454545454544,128.30618892508144,307,7
48,1.6,True,350.0425531914894,127.22695035460993,347.20454545454544,127.2523076923077,282,7
49,1.6333333333333333,True,347.6369230769231,127.2523076923077,347.6369230769231,127.22695035460993,325,7
50,1.6666666666666667,True,344.82094594594594,124.98986486486487,347.6369230769231,124.98986486486487,296,7
51,1.7,True,358.1126279863481,121.12627986348123,346.87931034482756,122.1655172413793,293,8
52,1.7333333333333334,True,343.2409240924092,121.17161716171617,346.87931034482756,121.17161716171617,303,8
53,1.7666666666666666,True,346.87931034482756,122.1655172413793,346.87931034482756,121.12627986348123,290,7
54,1.8,True,352.6679245283019,119.73207547169811,343.2409240924092,120.65972222222223,265,8
55,1.8333333333333333,True,342.90277777777777,120.65972222222223,342.90277777777777,119.97594501718213,288,7
56,1.8666666666666667,True,340.3024054982818,119.97594501718213,340.3024054982818,119.8284789644013,291,7
57,1.9,True,332.66246056782336,117.73186119873817,338.6504854368932,119.97594501718213,317,8
58,1.9333333333333333,True,338.6504854368932,119.8284789644013,332.66246056782336,119.8284789644013,309,7
59,1.9666666666666666,True,331.97,120.0,331.97,119.8284789644013,300,7
60,2.0,True,329.9251700680272,119.79251700680273,329.9251700680272,120.0,294,7
61,2.033333333333333,True,327.7763157894737,120.01315789473684,327.7763157894737,120.01315789473684,304,7
62,2.066666666666667,True,325.60983606557375,120.45901639344262,325.60983606557375,120.01315789473684,305,7
63,2.1,True,325.38305084745764,120.60338983050848,325.38305084745764,120.45901639344262,295,7
64,2.1333333333333333,True,312.1623376623377,116.01948051948052,320.4039215686274,120.45901639344262,308,8
65,2.1666666666666665,True,320.39115646258506,120.6360544217687,320.39115646258506,120.45490196078431,294,7
66,2.2,True,320.4039215686274,120.45490196078431,312.1623376623377,117.33333333333333,255,7
67,2.2333333333333334,True,309.03367003367003,117.33333333333333,315.7083333333333,119.04513888888889,297,8
68,2.2666666666666666,True,307.44590163934424,116.5967213114754,311.455737704918,118.0622950819672,305,8
69,2.3,True,315.7083333333333,119.04513888888889,310.69745222929936,117.33333333333333,288,7
70,2.3333333333333335,True,311.455737704918,118.0622950819672,311.455737704918,116.72292993630573,305,7
71,2.3666666666666667,True,310.69745222929936,116.72292993630573,311.74149659863946,116.72292993630573,314,7
72,2.4,True,328.3333333333333,112.625,311.455737704918,114.50680272108843,312,8
73,2.433333333333333,True,311.74149659863946,114.50680272108843,311.1672354948806,113.06711409395973,294,7
74,2.466666666666667,True,311.1442953020134,113.06711409395973,311.74149659863946,112.625,298,7
75,2.5,True,311.1672354948806,111.160409556314,311.1672354948806,111.160409556314,293,7
76,2.533333333333333,True,318.58204334365325,108.23219814241486,311.1442953020134,108.375,323,8
77,2.566666666666667,True,308.68092105263156,108.375,308.68092105263156,108.23219814241486,304,7
78,2.6,True,307.3059936908517,106.1955835962145,308.68092105263156,106.1955835962145,317,7
79,2.6333333333333333,True,307.9483870967742,104.2483870967742,308.68092105263156,104.2483870967742,310,7
80,2.6666666666666665,True,310.1160409556314,95.89419795221843,308.6028880866426,100.36861313868613,293,9
81,2.7,True,310.64233576642334,100.36861313868613,308.6028880866426,99.8158844765343,274,7
82,2.7333333333333334,True,308.6028880866426,99.8158844765343,310.1160409556314,98.71323529411765,277,7
83,2.7666666666666666,True,308.2352941176471,98.71323529411765,308.6028880866426,98.71323529411765,272,7
84,2.8,True,323.61209964412814,94.01423487544484,308.2352941176471,94.01423487544484,281,8
85,2.8333333333333335,True,304.9421768707483,93.88775510204081,308.2352941176471,93.88775510204081,294,8
86,2.8666666666666667,True,283.84814814814814,86.78518518518518,304.9421768707483,93.88775510204081,270,9
87,2.9,True,309.26141078838174,93.48132780082987,304.9421768707483,93.65492957746478,241,7
88,2.933333333333333,True,300.2904411764706,93.97426470588235,300.2904411764706,93.65492957746478,272,8
89,2.966666666666667,True,318.2535211267606,93.65492957746478,300.2904411764706,93.97426470588235,284,8
90,3.0,True,290.6842105263158,97.16491228070176,295.1026490066225,97.16491228070176,285,8
91,3.033333333333333,True,293.70877192982454,100.75438596491227,293.70877192982454,99.51655629139073,285,7
92,3.066666666666667,True,295.1026490066225,99.51655629139073,290.6842105263158,100.75438596491227,302,7
93,3.1,True,288.1191335740072,103.45126353790614,288.1191335740072,103.45126353790614,277,7
94,3.1333333333333333,True,284.4597701149425,105.34482758620689,286.4149659863946,104.9625850340136,261,7
95,3.1666666666666665,True,286.4149659863946,104.9625850340136,284.4597701149425,105.34482758620689,294,7
96,3.2,True,281.7885304659498,107.64516129032258,284.16014234875445,107.55160142348754,279,7
97,3.2333333333333334,True,280.36802973977694,108.09293680297398,283.8897637795276,107.55160142348754,269,7
98,3.2666666666666666,True,284.16014234875445,107.55160142348754,281.7885304659498,107.64516129032258,281,8
99,3.3,True,283.8897637795276,106.68897637795276,280.36802973977694,108.09293680297398,254,7
