video_name,direction,command_type,command_value,command_unit,fps,frame_count,analyzed_frame_count,duration_s,analyzed_duration_s,max_seconds,px_per_m,detected_frame_count,detection_rate,representative_start_s,representative_end_s,fit_kind,turn_metric_method,complete_lap_count,measured_radius_m,measured_radius_std_m,measured_yaw_rate_rad_s,measured_yaw_rate_abs_rad_s,measured_yaw_rate_std_rad_s,global_measured_radius_m,global_measured_yaw_rate_abs_rad_s,commanded_metric,commanded_value,measured_value,error,abs_error,percent_error,circle_rmse_m,arc_angle_deg,path_length_px,path_length_m,net_displacement_px,net_displacement_m,straight_speed_m_s,straight_speed_source,straight_tracked_net_speed_m_s,straight_tracked_path_speed_m_s,straight_fit_x_slope_px_s,straight_fit_y_slope_px_s,straight_measurement_start_s,straight_measurement_requested_start_s,straight_measurement_seconds,straight_measurement_end_s,straight_measurement_frame_count,straight_trim_last_seconds,metric_start_s,metric_end_s,turn_trim_last_seconds,turn_start_seconds
clean_v_20260703_153405_paper80_ppo_turn_left_a20_r03_run09.mp4,left,turn_radius,0.3,m,30.0,959,959,31.966666666666665,31.933333333333334,,269.2105609870623,959,1.0,2.0,28.966666666666665,circle,complete_lap_mean,1,0.34124101284760394,0.0,-0.4356770495530047,0.4356770495530047,0.0,0.35629371658025794,0.4245962459457776,R_m,0.3,0.34124101284760394,0.04124101284760395,0.04124101284760395,13.747004282534652,0.02628279080564847,658.467260397323,1834.381056711627,6.813926801332967,91.90105324889934,0.34137239234576655,,,,,,,,,,,,,2.0,28.966666666666665,3.0,2.0
clean_v_20260703_153604_paper_ppo_turn_left_a20_r05_run01.mp4,left,turn_radius,0.5,m,30.0,1032,1032,34.4,34.36666666666667,,269.2105609870623,1032,1.0,2.0,31.4,circle,complete_lap_mean,1,0.4875725490640158,0.0,-0.3513376195936759,0.3513376195936759,0.0,0.5049801263945627,0.3419284378542447,R_m,0.5,0.4875725490640158,-0.012427450935984186,0.012427450935984186,-2.485490187196837,0.02125233333521162,570.7791489239281,2124.2996260042096,7.890848034398989,148.4880476288175,0.5515684343303067,,,,,,,,,,,,,2.0,31.4,3.0,2.0
clean_v_20260703_153758_paper_ppo_turn_left_a20_y05_run08.mp4,left,yaw_rate,0.5,rad/s,30.0,1015,1015,33.833333333333336,33.8,,269.2105609870623,1015,1.0,2.0,30.833333333333336,circle,complete_lap_mean,1,0.4040338569800408,0.0,-0.362111644021808,0.362111644021808,0.0,0.44680703745753714,0.31744905612513435,yaw_rate_abs_rad_s,0.5,0.362111644021808,-0.137888355978192,0.137888355978192,-27.5776711956384,0.036736360884792686,553.0317026109041,3738.048839032241,13.885223615769977,101.31650881165326,0.37634670957994965,,,,,,,,,,,,,2.0,30.833333333333336,3.0,2.0
clean_v_20260703_154009_paper_ppo_turn_left_a20_y05_run08.mp4,left,yaw_rate,0.5,rad/s,30.0,959,959,31.966666666666665,31.933333333333334,,269.2105609870623,959,1.0,2.0,28.966666666666665,circle,complete_lap_mean,1,0.4181780446563424,0.0,-0.3813190166118597,0.3813190166118597,0.0,0.4067941994842004,0.380753183171666,yaw_rate_abs_rad_s,0.5,0.3813190166118597,-0.11868098338814032,0.11868098338814032,-23.73619667762806,0.025276186929999393,611.4619105181242,3239.417610169994,12.033025741236331,54.679215171282166,0.20310947301175875,,,,,,,,,,,,,2.0,28.966666666666665,3.0,2.0
clean_v_20260703_154315_paper80_ppo_turn_left_a20_y07_run02.mp4,left,yaw_rate,0.7,rad/s,30.0,1064,1064,35.46666666666667,35.43333333333333,,269.2105609870623,1064,1.0,2.0,32.46666666666667,circle,complete_lap_mean,2,0.25671534750393027,0.007373534640478838,-0.5424225435655023,0.5424225435655023,0.012644091067312846,0.26597229571931896,0.5323130640221629,yaw_rate_abs_rad_s,0.7,0.5424225435655023,-0.1575774564344976,0.1575774564344976,-22.511065204928233,0.022243439261957088,938.1066397087004,2027.776046169815,7.532304968775967,52.47742421601785,0.19493077843457934,,,,,,,,,,,,,2.0,32.46666666666667,3.0,2.0
