frame_index,time_s,detected,x_px,y_px,x_smooth_px,y_smooth_px,red_area_px,component_count
0,0.0,True,186.9915611814346,293.0126582278481,186.9915611814346,293.0126582278481,237,7
1,0.03333333333333333,True,186.41333333333333,292.32,187.15561665629107,293.0186241958912,225,7
2,0.06666666666666667,True,187.31967213114754,293.0245901639344,187.31967213114754,293.0245901639344,244,7
3,0.1,True,187.94140625,293.375,187.31967213114754,293.0245901639344,256,7
4,0.13333333333333333,True,188.0546875,293.296875,187.94140625,293.0245901639344,256,7
5,0.16666666666666666,True,185.07720588235293,287.73161764705884,188.0546875,287.92193308550185,272,8
6,0.2,True,195.7732342007435,287.92193308550185,188.44097222222223,287.92193308550185,269,8
7,0.23333333333333334,True,205.28040540540542,285.2094594594595,188.74377224199287,287.92193308550185,296,8
8,0.26666666666666666,True,188.44097222222223,292.8958333333333,188.74377224199287,292.8958333333333,288,7
9,0.3,True,188.74377224199287,293.16370106761565,188.74377224199287,293.07954545454544,281,7
10,0.3333333333333333,True,188.57575757575756,293.07954545454544,188.74377224199287,293.07954545454544,264,7
11,0.36666666666666664,True,189.87109375,294.3203125,188.74377224199287,293.07954545454544,256,7
12,0.4,True,203.0411522633745,284.2633744855967,189.87109375,287.3811475409836,243,8
13,0.43333333333333335,True,182.81012658227849,284.0590717299578,189.87109375,287.3811475409836,237,8
14,0.4666666666666667,True,195.20081967213116,287.3811475409836,188.95473251028807,287.3811475409836,244,8
15,0.5,True,188.95473251028807,292.38683127572017,187.95180722891567,290.83534136546183,243,7
16,0.5333333333333333,True,187.75,290.94262295081967,188.67729083665338,290.94262295081967,244,7
17,0.5666666666666667,True,187.95180722891567,290.83534136546183,188.67729083665338,290.94262295081967,249,7
18,0.6,True,188.67729083665338,291.2549800796813,187.9816176470588,290.83534136546183,251,7
19,0.6333333333333333,True,215.39923954372622,275.3079847908745,188.67729083665338,290.83534136546183,263,8
20,0.6666666666666666,True,187.9816176470588,290.27941176470586,189.1158301158301,291.2549800796813,272,7
21,0.7,True,189.1158301158301,291.5096525096525,189.1158301158301,290.2828685258964,259,7
22,0.7333333333333333,True,189.3125,291.74609375,189.1158301158301,291.5096525096525,256,7
23,0.7666666666666667,True,187.85258964143426,290.2828685258964,189.29323308270676,291.53007518796994,251,7
24,0.8,True,190.1102661596958,292.361216730038,189.3125,291.74609375,263,7
25,0.8333333333333334,True,189.29323308270676,291.53007518796994,189.29323308270676,291.53007518796994,266,7
26,0.8666666666666667,True,189.9438202247191,292.1498127340824,189.29323308270676,291.53007518796994,267,7
27,0.9,True,188.47286821705427,290.86046511627904,189.29323308270676,291.53007518796994,258,7
28,0.9333333333333333,True,187.98863636363637,290.54545454545456,189.088122605364,291.2337164750958,264,7
29,0.9666666666666667,True,189.8709677419355,292.0766129032258,189.088122605364,290.86046511627904,248,7
30,1.0,True,189.088122605364,291.2337164750958,189.088122605364,290.576,261,7
31,1.0333333333333334,True,199.6225680933852,287.19844357976655,189.8709677419355,291.2337164750958,257,8
32,1.0666666666666667,True,188.452,290.576,189.088122605364,290.576,250,7
33,1.1,True,190.390625,291.92578125,190.390625,287.5924369747899,256,7
34,1.1333333333333333,True,186.07563025210084,287.5924369747899,188.452,288.201646090535,238,7
35,1.1666666666666667,True,194.3976833976834,270.1003861003861,187.34156378600824,287.5924369747899,259,9
36,1.2,True,187.34156378600824,288.201646090535,187.34156378600824,287.258064516129,243,7
37,1.2333333333333334,True,186.5,287.258064516129,187.34156378600824,281.3167938931298,248,7
