frame,time_s,point,x,y,area
71,2.3666666666666667,6,547.1111111111111,231.0,27
72,2.4,0,653.7543859649123,220.03508771929825,57
72,2.4,1,640.3191489361702,203.82978723404256,47
72,2.4,2,619.3023255813954,198.13953488372093,43
72,2.4,3,599.45,202.35,40
72,2.4,4,581.3023255813954,210.13953488372093,43
72,2.4,5,564.5,220.5,16
72,2.4,6,545.3409090909091,231.3409090909091,44
73,2.433333333333333,0,655.2173913043479,218.63768115942028,69
73,2.433333333333333,1,641.0555555555555,203.72222222222223,36
73,2.433333333333333,2,618.6739130434783,199.97826086956522,46
73,2.433333333333333,3,598.5882352941177,204.6078431372549,51
73,2.433333333333333,4,581.0212765957447,212.17021276595744,47
73,2.433333333333333,5,563.4,222.24,25
73,2.433333333333333,6,544.2083333333334,229.85416666666666,48
74,2.466666666666667,0,656.3283582089553,217.55223880597015,67
74,2.466666666666667,1,640.06,203.48,50
74,2.466666666666667,2,618.25,201.04166666666666,48
74,2.466666666666667,3,598.7567567567568,207.24324324324326,37
74,2.466666666666667,4,580.5,214.5,56
74,2.466666666666667,5,562.7083333333334,222.95833333333334,24
74,2.466666666666667,6,541.6428571428571,229.21428571428572,70
75,2.5,0,657.3207547169811,214.8490566037736,53
75,2.5,1,638.8076923076923,202.6153846153846,52
75,2.5,2,616.8139534883721,201.90697674418604,43
75,2.5,3,598.0769230769231,209.84615384615384,39
75,2.5,4,579.6,217.15,40
75,2.5,5,561.6086956521739,224.43478260869566,23
75,2.5,6,540.969696969697,227.54545454545453,33
76,2.533333333333333,0,657.1466666666666,213.62666666666667,75
76,2.533333333333333,1,638.14,202.62,50
76,2.533333333333333,2,616.1666666666666,204.62962962962962,54
76,2.533333333333333,3,597.3142857142857,212.97142857142856,35
76,2.533333333333333,4,579.0697674418604,219.8372093023256,43
76,2.533333333333333,5,560.3571428571429,225.71428571428572,14
76,2.533333333333333,6,539.5,226.92857142857142,28
77,2.566666666666667,0,657.7777777777778,212.0952380952381,63
77,2.566666666666667,1,636.5882352941177,203.15686274509804,51
77,2.566666666666667,2,614.3888888888889,206.62962962962962,54
77,2.566666666666667,3,597.3030303030303,215.3030303030303,33
77,2.566666666666667,4,578.3863636363636,221.25,44
77,2.566666666666667,5,558.5,226.5,16
77,2.566666666666667,6,537.9,225.5,40
78,2.6,0,656.8507462686567,210.49253731343285,67
78,2.6,1,635.2586206896551,204.20689655172413,58
78,2.6,2,614.2708333333334,209.85416666666666,48
78,2.6,3,596.5,217.8235294117647,34
78,2.6,4,577.0714285714286,223.42857142857142,42
78,2.6,5,557.6818181818181,226.36363636363637,22
78,2.6,6,536.6046511627907,224.09302325581396,43
79,2.6333333333333333,0,656.4561403508771,208.4561403508772,57
79,2.6333333333333333,1,634.1551724137931,204.93103448275863,58
79,2.6333333333333333,2,613.36,212.54,50
79,2.6333333333333333,3,595.6333333333333,219.93333333333334,30
79,2.6333333333333333,4,576.5769230769231,225.19230769230768,52
79,2.6333333333333333,5,556.5,226.5,16
79,2.6333333333333333,6,536.25,223.04166666666666,48
80,2.6666666666666665,0,656.051724137931,206.93103448275863,58
80,2.6666666666666665,1,633.0461538461539,206.7076923076923,65
80,2.6666666666666665,2,612.5,214.5,58
80,2.6666666666666665,3,595.2333333333333,223.06666666666666,30
80,2.6666666666666665,4,575.936170212766,227.17021276595744,47
80,2.6666666666666665,5,556.0,227.05555555555554,18
80,2.6666666666666665,6,535.6176470588235,221.64705882352942,34
81,2.7,0,655.1730769230769,205.90384615384616,52
81,2.7,1,632.140625,208.140625,64
81,2.7,2,612.2881355932203,217.72881355932202,59
81,2.7,3,595.0,225.23333333333332,30
81,2.7,4,574.8333333333334,228.37037037037038,54
81,2.7,5,554.9285714285714,227.85714285714286,14
81,2.7,6,535.3589743589744,219.97435897435898,39
82,2.7333333333333334,0,653.8823529411765,204.2941176470588,51
82,2.7333333333333334,1,631.1095890410959,209.56164383561645,73
82,2.7333333333333334,2,611.7666666666667,220.0,60
82,2.7333333333333334,3,594.8064516129032,227.4516129032258,31
82,2.7333333333333334,4,574.5,229.23076923076923,52
82,2.7333333333333334,5,555.875,226.875,8
82,2.7333333333333334,6,535.5,219.5,36
83,2.7666666666666666,0,651.927536231884,203.3768115942029,69
83,2.7666666666666666,1,630.6153846153846,211.01282051282053,78
83,2.7666666666666666,2,612.1896551724138,222.41379310344828,58
83,2.7666666666666666,3,594.8181818181819,229.27272727272728,33
83,2.7666666666666666,4,574.4074074074074,230.2962962962963,54
83,2.7666666666666666,5,554.8666666666667,227.06666666666666,15
83,2.7666666666666666,6,536.5,218.8181818181818,44
84,2.8,0,650.8,203.2,80
84,2.8,1,630.4677419354839,212.51612903225808,62
84,2.8,2,611.9629629629629,224.27777777777777,54
84,2.8,3,595.0434782608696,230.8695652173913,23
84,2.8,4,574.2264150943396,230.67924528301887,53
84,2.8,5,554.7692307692307,226.76923076923077,13
84,2.8,6,536.7727272727273,217.6818181818182,44
85,2.8333333333333335,0,650.2241379310345,203.17241379310346,58
85,2.8333333333333335,1,629.9277108433735,214.48192771084337,83
85,2.8333333333333335,2,612.0333333333333,225.36666666666667,60
85,2.8333333333333335,3,594.2941176470588,231.73529411764707,34
85,2.8333333333333335,4,573.9574468085107,231.91489361702128,47
85,2.8333333333333335,5,554.7692307692307,226.76923076923077,13
85,2.8333333333333335,6,537.3,217.175,40
86,2.8666666666666667,0,648.5,203.5,56
86,2.8666666666666667,1,630.2153846153847,215.44615384615383,65
86,2.8666666666666667,2,612.2456140350877,227.05263157894737,57
86,2.8666666666666667,3,594.6451612903226,233.5483870967742,31
86,2.8666666666666667,4,574.3333333333334,232.2280701754386,57
86,2.8666666666666667,5,555.8947368421053,226.57894736842104,19
86,2.8666666666666667,6,538.0,216.20454545454547,44
87,2.9,0,648.3666666666667,203.46666666666667,60
87,2.9,1,631.1643835616438,217.42465753424656,73
87,2.9,2,612.8032786885246,229.13114754098362,61
87,2.9,3,595.2285714285714,234.02857142857144,35
87,2.9,4,574.5576923076923,231.48076923076923,52
87,2.9,5,556.5,226.5,16
87,2.9,6,538.0851063829788,215.80851063829786,47
88,2.933333333333333,0,648.0714285714286,204.5,56
88,2.933333333333333,1,632.2352941176471,218.80392156862746,51
88,2.933333333333333,2,613.4477611940298,230.61194029850745,67
88,2.933333333333333,3,595.3103448275862,234.41379310344828,29
88,2.933333333333333,4,575.280701754386,230.56140350877192,57
88,2.933333333333333,5,556.6,224.4,15
88,2.933333333333333,6,538.2142857142857,215.42857142857142,42
89,2.966666666666667,0,648.4590163934427,205.85245901639345,61
89,2.966666666666667,1,632.2586206896551,220.17241379310346,58
89,2.966666666666667,2,613.6825396825396,230.5079365079365,63
89,2.966666666666667,3,595.1612903225806,233.5483870967742,31
89,2.966666666666667,4,574.75,228.85,60
89,2.966666666666667,5,556.5,223.0,12
89,2.966666666666667,6,536.8571428571429,215.21428571428572,42
90,3.0,0,650.0294117647059,207.2941176470588,68
90,3.0,1,633.1428571428571,220.42857142857142,56
90,3.0,2,613.1276595744681,229.4468085106383,47
90,3.0,3,594.2222222222222,231.44444444444446,27
90,3.0,4,574.3888888888889,226.8148148148148,54
90,3.0,5,555.8571428571429,221.07142857142858,14
90,3.0,6,536.2127659574468,214.9787234042553,47
91,3.033333333333333,0,652.1194029850747,209.77611940298507,67
91,3.033333333333333,1,633.265306122449,221.24489795918367,49
91,3.033333333333333,2,612.5370370370371,227.92592592592592,54
91,3.033333333333333,3,593.6969696969697,229.3030303030303,33
91,3.033333333333333,4,573.6296296296297,224.16666666666666,54
91,3.033333333333333,5,554.5294117647059,218.88235294117646,17
91,3.033333333333333,6,533.3,215.4857142857143,70
92,3.066666666666667,0,652.5,212.5,64
92,3.066666666666667,1,632.4137931034483,222.29310344827587,58
92,3.066666666666667,2,612.2142857142857,225.6904761904762,42
92,3.066666666666667,3,592.5,226.5,16
92,3.066666666666667,4,572.5,220.92857142857142,56
92,3.066666666666667,5,553.3333333333334,217.20833333333334,24
92,3.066666666666667,6,532.6170212765958,216.10638297872342,47
93,3.1,0,653.4125,215.375,80
93,3.1,1,631.955223880597,222.46268656716418,67
93,3.1,2,610.7321428571429,224.625,56
93,3.1,3,591.75,223.97222222222223,36
93,3.1,4,572.1228070175439,218.4561403508772,57
93,3.1,5,552.5294117647059,215.88235294117646,17
93,3.1,6,531.974358974359,216.94871794871796,39
94,3.1333333333333333,0,653.68,218.41333333333333,75
94,3.1333333333333333,1,631.4528301886793,222.24528301886792,53
94,3.1333333333333333,2,610.22,222.12,50
94,3.1333333333333333,3,590.3333333333334,220.44444444444446,27
94,3.1333333333333333,4,571.0925925925926,216.03703703703704,54
94,3.1333333333333333,5,551.5,214.5,24
94,3.1333333333333333,6,531.5,217.5,36
95,3.1666666666666665,0,652.7571428571429,221.32857142857142,70
95,3.1666666666666665,1,630.5,221.5,48
95,3.1666666666666665,2,608.8666666666667,219.6,45
95,3.1666666666666665,3,589.5,217.5,36
95,3.1666666666666665,4,570.1272727272727,212.56363636363636,55
95,3.1666666666666665,5,550.5,212.5,16
95,3.1666666666666665,6,530.3725490196078,218.62745098039215,51
96,3.2,0,651.5,223.5,80
96,3.2,1,629.3859649122807,220.49122807017545,57
96,3.2,2,608.2264150943396,216.67924528301887,53
96,3.2,3,589.5,213.5,36
96,3.2,4,569.4909090909091,210.36363636363637,55
96,3.2,5,550.2,211.4,15
96,3.2,6,530.2708333333334,219.95833333333334,48
97,3.2333333333333334,0,649.3181818181819,225.6818181818182,88
97,3.2333333333333334,1,628.3272727272728,219.98181818181817,55
97,3.2333333333333334,2,607.438596491228,214.140350877193,57
97,3.2333333333333334,3,589.0,210.6315789473684,38
97,3.2333333333333334,4,568.804347826087,207.52173913043478,46
97,3.2333333333333334,5,549.5,210.5,24
97,3.2333333333333334,6,531.025,220.0,40
98,3.2666666666666666,0,647.1428571428571,227.23376623376623,77
98,3.2666666666666666,1,627.6166666666667,218.75,60
98,3.2666666666666666,2,607.1458333333334,210.97916666666666,48
98,3.2666666666666666,3,588.4242424242424,207.75757575757575,33
98,3.2666666666666666,4,568.3018867924528,206.0188679245283,53
98,3.2666666666666666,5,549.3181818181819,210.36363636363637,22
98,3.2666666666666666,6,531.5227272727273,220.5,44
99,3.3,0,645.6470588235294,228.30882352941177,68
99,3.3,1,626.8767123287671,217.3013698630137,73
99,3.3,2,607.3913043478261,208.3695652173913,46
99,3.3,3,588.0,205.55172413793105,29
99,3.3,4,568.7111111111111,203.64444444444445,45
99,3.3,5,549.3,209.1,20
99,3.3,6,532.3695652173913,220.91304347826087,46
100,3.3333333333333335,0,644.4788732394367,228.77464788732394,71
100,3.3333333333333335,1,626.5,215.4516129032258,62
100,3.3333333333333335,2,607.2553191489362,206.14893617021278,47
100,3.3333333333333335,3,588.1875,202.9375,32
100,3.3333333333333335,4,568.4166666666666,202.75,48
100,3.3333333333333335,5,549.5714285714286,209.57142857142858,35
100,3.3333333333333335,6,532.7659574468086,221.72340425531914,47
101,3.3666666666666667,0,642.8169014084507,228.71830985915494,71
101,3.3666666666666667,1,626.5593220338983,213.84745762711864,59
101,3.3666666666666667,2,608.1960784313726,203.23529411764707,51
101,3.3666666666666667,3,589.3103448275862,200.41379310344828,29
101,3.3666666666666667,4,569.0714285714286,201.76190476190476,42
101,3.3666666666666667,5,550.5,209.91666666666666,24
101,3.3666666666666667,6,533.3829787234042,222.40425531914894,47
102,3.4,0,640.8333333333334,228.61111111111111,72
102,3.4,1,627.4561403508771,211.89473684210526,57
102,3.4,2,608.2352941176471,201.5686274509804,51
102,3.4,3,589.4285714285714,199.42857142857142,35
102,3.4,4,569.4473684210526,201.8421052631579,38
102,3.4,5,551.5,210.5,24
102,3.4,6,534.2666666666667,222.13333333333333,45
103,3.433333333333333,0,639.2658227848101,227.9493670886076,79
103,3.433333333333333,1,628.1111111111111,209.75925925925927,54
103,3.433333333333333,2,608.8139534883721,199.34883720930233,43
103,3.433333333333333,3,589.5384615384615,199.07692307692307,39
103,3.433333333333333,4,570.5510204081633,202.44897959183675,49
103,3.433333333333333,5,552.7692307692307,211.8846153846154,26
103,3.433333333333333,6,534.4772727272727,222.9318181818182,44
104,3.466666666666667,0,639.5,227.41860465116278,86
104,3.466666666666667,1,629.2982456140351,208.01754385964912,57
104,3.466666666666667,2,609.6,198.02857142857144,35
104,3.466666666666667,3,589.9411764705883,199.14705882352942,34
104,3.466666666666667,4,570.4516129032259,204.2741935483871,62
104,3.466666666666667,5,553.5,212.69230769230768,26
104,3.466666666666667,6,535.4193548387096,223.1290322580645,31
105,3.5,0,639.8526315789474,225.70526315789473,95
105,3.5,1,629.2972972972973,207.22972972972974,74
105,3.5,2,610.3023255813954,197.37209302325581,43
105,3.5,3,589.9333333333333,199.63333333333333,30
105,3.5,4,570.5625,205.45833333333334,48
105,3.5,5,553.3333333333334,214.16666666666666,24
105,3.5,6,534.46,223.24,50
106,3.533333333333333,0,641.6231884057971,224.7246376811594,69
106,3.533333333333333,1,630.1842105263158,205.89473684210526,38
106,3.533333333333333,2,609.469387755102,199.0612244897959,49
106,3.533333333333333,3,589.9333333333333,201.63333333333333,30
106,3.533333333333333,4,570.703125,207.453125,64
106,3.533333333333333,5,552.9285714285714,215.5,28
106,3.533333333333333,6,532.8888888888889,223.16666666666666,36
107,3.566666666666667,0,643.2352941176471,223.54117647058823,85
107,3.566666666666667,1,630.1346153846154,205.5,52
107,3.566666666666667,2,608.3636363636364,200.70909090909092,55
107,3.566666666666667,3,589.2894736842105,204.0,38
107,3.566666666666667,4,570.1034482758621,209.74137931034483,58
107,3.566666666666667,5,551.6,216.76,25
107,3.566666666666667,6,531.5675675675676,222.72972972972974,37
108,3.6,0,645.0895522388059,221.46268656716418,67
108,3.6,1,629.0877192982456,206.21052631578948,57
108,3.6,2,608.1666666666666,202.62962962962962,54
108,3.6,3,589.0588235294117,207.2058823529412,34
108,3.6,4,569.875,212.17857142857142,56
108,3.6,5,551.1,218.3,20
108,3.6,6,529.3934426229508,222.40983606557376,61
109,3.6333333333333333,0,646.2666666666667,220.03333333333333,60
109,3.6333333333333333,1,628.38,205.84,50
109,3.6333333333333333,2,606.7307692307693,204.26923076923077,52
109,3.6333333333333333,3,588.1,210.1,40
109,3.6333333333333333,4,568.875,214.875,56
109,3.6333333333333333,5,549.9333333333333,219.5,30
109,3.6333333333333333,6,529.0,221.44827586206895,29
110,3.6666666666666665,0,647.2352941176471,218.30882352941177,68
110,3.6666666666666665,1,628.24,205.76,50
110,3.6666666666666665,2,606.1086956521739,206.41304347826087,46
110,3.6666666666666665,3,587.25,213.25,32
110,3.6666666666666665,4,568.25,217.04166666666666,48
110,3.6666666666666665,5,548.7916666666666,220.41666666666666,24
110,3.6666666666666665,6,528.0263157894736,219.6315789473684,38
111,3.7,0,647.2405063291139,216.41772151898735,79
111,3.7,1,627.0,205.8372093023256,43
111,3.7,2,604.6315789473684,208.89473684210526,57
111,3.7,3,587.3030303030303,215.3030303030303,33
111,3.7,4,567.046511627907,219.53488372093022,43
111,3.7,5,548.1052631578947,220.57894736842104,19
111,3.7,6,526.7547169811321,218.79245283018867,53
112,3.7333333333333334,0,647.109756097561,214.29268292682926,82
112,3.7333333333333334,1,626.18,206.48,50
112,3.7333333333333334,2,604.2,211.78181818181818,55
112,3.7333333333333334,3,585.974358974359,218.15384615384616,39
112,3.7333333333333334,4,566.3191489361702,221.08510638297872,47
112,3.7333333333333334,5,546.7058823529412,221.7058823529412,17
112,3.7333333333333334,6,526.2558139534884,217.5581395348837,43
113,3.7666666666666666,0,646.4222222222222,213.22222222222223,90
113,3.7666666666666666,1,624.3157894736842,208.2280701754386,57
113,3.7666666666666666,2,603.4,214.34545454545454,55
113,3.7666666666666666,3,585.3823529411765,221.35294117647058,34
113,3.7666666666666666,4,564.8367346938776,222.91836734693877,49
113,3.7666666666666666,5,546.421052631579,222.10526315789474,19
113,3.7666666666666666,6,526.1333333333333,216.44444444444446,45
114,3.8,0,645.7397260273973,211.46575342465752,73
114,3.8,1,623.8947368421053,208.87719298245614,57
114,3.8,2,602.6935483870968,216.83870967741936,62
114,3.8,3,585.3823529411765,223.35294117647058,34
114,3.8,4,564.7058823529412,224.19607843137254,51
114,3.8,5,546.0625,222.1875,16
114,3.8,6,526.2121212121212,215.33333333333334,33
115,3.8333333333333335,0,645.8787878787879,210.34848484848484,66
115,3.8333333333333335,1,623.3015873015873,211.53968253968253,63
115,3.8333333333333335,2,602.65,219.05,60
115,3.8333333333333335,3,585.1,225.4,30
115,3.8333333333333335,4,564.433962264151,225.16981132075472,53
115,3.8333333333333335,5,546.1333333333333,221.93333333333334,15
115,3.8333333333333335,6,526.2931034482758,214.41379310344828,58
116,3.8666666666666667,0,644.728813559322,209.20338983050848,59
116,3.8666666666666667,1,622.6666666666666,212.65079365079364,63
116,3.8666666666666667,2,602.7321428571429,220.73214285714286,56
116,3.8666666666666667,3,585.3225806451613,227.16129032258064,31
116,3.8666666666666667,4,564.5818181818182,226.34545454545454,55
116,3.8666666666666667,5,546.2307692307693,220.76923076923077,13
116,3.8666666666666667,6,526.6444444444444,212.75555555555556,45
117,3.9,0,644.0806451612904,208.70967741935485,62
117,3.9,1,622.5151515151515,214.5,66
117,3.9,2,602.8333333333334,222.62962962962962,54
117,3.9,3,585.3333333333334,228.21212121212122,33
117,3.9,4,564.7,226.7,60
117,3.9,5,546.5,220.5,16
117,3.9,6,527.5,211.5,36
118,3.933333333333333,0,643.2686567164179,208.62686567164178,67
118,3.933333333333333,1,622.7534246575342,215.91780821917808,73
118,3.933333333333333,2,603.1016949152543,224.72881355932202,59
118,3.933333333333333,3,585.1142857142858,229.57142857142858,35
118,3.933333333333333,4,565.0769230769231,226.7076923076923,65
118,3.933333333333333,5,546.9473684210526,218.94736842105263,19
118,3.933333333333333,6,528.65,211.2,40
119,3.966666666666667,0,642.8039215686274,208.50980392156862,51
119,3.966666666666667,1,622.9885057471264,217.28735632183907,87
119,3.966666666666667,2,603.5714285714286,226.47619047619048,63
119,3.966666666666667,3,585.2285714285714,230.8,35
119,3.966666666666667,4,564.9310344827586,226.01724137931035,58
119,3.966666666666667,5,548.0526315789474,218.05263157894737,19
119,3.966666666666667,6,529.1666666666666,209.83333333333334,24
120,4.0,0,642.4489795918367,208.44897959183675,49
120,4.0,1,623.2658227848101,219.36708860759492,79
120,4.0,2,603.7794117647059,228.72058823529412,68
120,4.0,3,585.5,230.30769230769232,26
120,4.0,4,565.8039215686274,224.80392156862746,51
120,4.0,5,548.5,216.5,16
120,4.0,6,528.6304347826087,209.6086956521739,46
121,4.033333333333333,0,642.390625,209.859375,64
121,4.033333333333333,1,623.1518987341772,221.31645569620252,79
121,4.033333333333333,2,603.8550724637681,229.0144927536232,69
121,4.033333333333333,3,585.5,230.5,24
121,4.033333333333333,4,566.2272727272727,223.6818181818182,44
121,4.033333333333333,5,548.5,215.72727272727272,22
121,4.033333333333333,6,528.2926829268292,209.46341463414635,41
122,4.066666666666666,0,642.7,210.7,60
122,4.066666666666666,1,623.3636363636364,221.9090909090909,77
122,4.066666666666666,2,603.8032786885246,229.0983606557377,61
122,4.066666666666666,3,584.8064516129032,229.4516129032258,31
122,4.066666666666666,4,565.4166666666666,222.27083333333334,48
122,4.066666666666666,5,548.5,214.5,16
122,4.066666666666666,6,527.8636363636364,210.0909090909091,22
123,4.1,0,643.3939393939394,212.5909090909091,66
123,4.1,1,623.9615384615385,222.26923076923077,52
123,4.1,2,603.074074074074,228.46296296296296,54
123,4.1,3,583.78125,227.625,32
123,4.1,4,564.2931034482758,220.41379310344828,58
123,4.1,5,547.4285714285714,213.0,21
123,4.1,6,526.1851851851852,210.40740740740742,27
124,4.133333333333334,0,644.3333333333334,214.85507246376812,69
124,4.133333333333334,1,623.9183673469388,222.73469387755102,49
124,4.133333333333334,2,602.25,227.04166666666666,48
124,4.133333333333334,3,583.2333333333333,225.23333333333332,30
124,4.133333333333334,4,564.0983606557377,218.39344262295083,61
124,4.133333333333334,5,545.7272727272727,212.5,22
124,4.133333333333334,6,524.5370370370371,212.25925925925927,54
125,4.166666666666667,0,644.1666666666666,217.5,72
125,4.166666666666667,1,622.6,223.85454545454544,55
125,4.166666666666667,2,600.64,225.14,50
125,4.166666666666667,3,582.5,223.5,28
125,4.166666666666667,4,563.6607142857143,216.51785714285714,56
125,4.166666666666667,5,544.5,210.5,16
125,4.166666666666667,6,523.6969696969697,213.6969696969697,33
126,4.2,0,644.2820512820513,220.4102564102564,78
126,4.2,1,621.5230769230769,224.64615384615385,65
126,4.2,2,600.0188679245283,224.22641509433961,53
126,4.2,3,581.25,221.25,32
126,4.2,4,562.3888888888889,214.62962962962962,54
126,4.2,5,543.1904761904761,210.42857142857142,21
126,4.2,6,522.5,214.5,56
127,4.233333333333333,0,643.3777777777777,222.76666666666668,90
127,4.233333333333333,1,620.3650793650794,224.77777777777777,63
127,4.233333333333333,2,599.0384615384615,222.34615384615384,52
127,4.233333333333333,3,580.625,217.875,32
127,4.233333333333333,4,562.063829787234,212.31914893617022,47
127,4.233333333333333,5,541.5,210.5,24
127,4.233333333333333,6,522.2264150943396,216.67924528301887,53
128,4.266666666666667,0,642.0,224.71212121212122,66
128,4.266666666666667,1,619.2631578947369,223.71052631578948,76
128,4.266666666666667,2,598.5,219.62962962962962,54
128,4.266666666666667,3,579.6969696969697,215.6969696969697,33
128,4.266666666666667,4,560.6734693877551,211.28571428571428,49
128,4.266666666666667,5,541.1904761904761,210.33333333333334,21
128,4.266666666666667,6,521.5,217.5,36
129,4.3,0,640.8142857142857,226.45714285714286,70
129,4.3,1,617.9710144927536,223.31884057971016,69
129,4.3,2,597.8979591836735,217.46938775510205,49
129,4.3,3,579.5,213.5,36
129,4.3,4,560.1666666666666,209.33333333333334,48
129,4.3,5,539.5,210.5,24
129,4.3,6,521.6176470588235,219.64705882352942,34
130,4.333333333333333,0,639.078947368421,227.80263157894737,76
130,4.333333333333333,1,617.2702702702703,222.06756756756758,74
130,4.333333333333333,2,597.2105263157895,215.24561403508773,57
130,4.333333333333333,3,578.8888888888889,211.16666666666666,36
130,4.333333333333333,4,558.5686274509804,208.15686274509804,51
130,4.333333333333333,5,539.6086956521739,210.43478260869566,23
130,4.333333333333333,6,521.3529411764706,221.38235294117646,34
131,4.366666666666666,0,636.9859154929577,228.88732394366198,71
131,4.366666666666666,1,616.85,220.75,80
131,4.366666666666666,2,597.1739130434783,212.2826086956522,46
131,4.366666666666666,3,578.5483870967741,208.80645161290323,31
131,4.366666666666666,4,558.5510204081633,206.44897959183675,49
131,4.366666666666666,5,539.25,211.25,32
131,4.366666666666666,6,522.2571428571429,221.74285714285713,35
132,4.4,0,635.4025974025974,229.44155844155844,77
132,4.4,1,616.3108108108108,219.32432432432432,74
132,4.4,2,597.1739130434783,210.2826086956522,46
132,4.4,3,578.125,206.875,24
132,4.4,4,558.6842105263158,205.39473684210526,38
132,4.4,5,539.5,210.8,20
132,4.4,6,523.0588235294117,223.26470588235293,34
133,4.433333333333334,0,634.0882352941177,230.01470588235293,68
133,4.433333333333334,1,616.3285714285714,217.62857142857143,70
133,4.433333333333334,2,597.3913043478261,208.3695652173913,46
133,4.433333333333334,3,578.4242424242424,205.54545454545453,33
133,4.433333333333334,4,558.5813953488372,205.06976744186048,43
133,4.433333333333334,5,539.6086956521739,212.56521739130434,23
133,4.433333333333334,6,523.3,224.55,40
134,4.466666666666667,0,632.8059701492538,230.3134328358209,67
134,4.466666666666667,1,616.4032258064516,216.38709677419354,62
134,4.466666666666667,2,597.3555555555556,206.2888888888889,45
134,4.466666666666667,3,578.6451612903226,203.6451612903226,31
134,4.466666666666667,4,558.9545454545455,205.11363636363637,44
134,4.466666666666667,5,540.7777777777778,212.61111111111111,18
134,4.466666666666667,6,523.9756097560976,225.46341463414635,41
135,4.5,0,630.2555555555556,230.24444444444444,90
135,4.5,1,617.290909090909,214.21818181818182,55
135,4.5,2,598.5576923076923,203.48076923076923,52
135,4.5,3,579.25,203.25,32
135,4.5,4,558.9777777777778,205.84444444444443,45
135,4.5,5,541.5,214.5,24
135,4.5,6,524.7777777777778,226.16666666666666,36
136,4.533333333333333,0,630.2692307692307,228.73076923076923,52
136,4.533333333333333,1,618.2413793103449,212.18965517241378,58
136,4.533333333333333,2,598.6470588235294,202.2549019607843,51
136,4.533333333333333,3,579.3,201.9,40
136,4.533333333333333,4,559.9574468085107,206.40425531914894,47
136,4.533333333333333,5,542.1739130434783,216.0,23
136,4.533333333333333,6,524.5,227.5,48
137,4.566666666666666,0,629.1111111111111,228.41666666666666,72
137,4.566666666666666,1,618.0727272727273,210.3272727272727,55
137,4.566666666666666,2,598.728813559322,200.9322033898305,59
137,4.566666666666666,3,579.2894736842105,202.3421052631579,38
137,4.566666666666666,4,560.2093023255813,206.74418604651163,43
137,4.566666666666666,5,543.2727272727273,216.5909090909091,22
137,4.566666666666666,6,525.6190476190476,227.04761904761904,21
138,4.6,0,630.1228070175439,226.4561403508772,57
138,4.6,1,618.85,209.85,60
138,4.6,2,598.8823529411765,200.9607843137255,51
138,4.6,3,579.1666666666666,203.27777777777777,36
138,4.6,4,560.304347826087,208.2391304347826,46
138,4.6,5,543.5,218.30769230769232,26
138,4.6,6,524.5,227.71428571428572,42
139,4.633333333333334,0,630.3846153846154,225.83076923076922,65
139,4.633333333333334,1,618.6440677966102,208.64406779661016,59
139,4.633333333333334,2,598.0666666666667,201.53333333333333,45
139,4.633333333333334,3,578.5714285714286,204.26190476190476,42
139,4.633333333333334,4,560.0416666666666,210.41666666666666,48
139,4.633333333333334,5,542.0,219.40740740740742,27
139,4.633333333333334,6,522.78,228.12,50
140,4.666666666666667,0,631.2962962962963,224.3827160493827,81
140,4.666666666666667,1,618.3,208.3,60
140,4.666666666666667,2,596.7608695652174,202.58695652173913,46
140,4.666666666666667,3,578.3061224489796,206.6326530612245,49
140,4.666666666666667,4,559.0816326530612,212.69387755102042,49
140,4.666666666666667,5,541.5,220.5,24
140,4.666666666666667,6,521.9047619047619,227.11904761904762,42
141,4.7,0,632.8974358974359,223.0897435897436,78
141,4.7,1,617.2658227848101,208.08860759493672,79
141,4.7,2,595.88,204.02,50
141,4.7,3,577.6470588235294,209.61764705882354,34
141,4.7,4,558.3061224489796,215.08163265306123,49
141,4.7,5,539.6315789473684,222.1578947368421,19
141,4.7,6,519.9,226.225,40
142,4.733333333333333,0,633.4366197183099,220.6338028169014,71
142,4.733333333333333,1,616.4675324675325,207.5064935064935,77
142,4.733333333333333,2,594.952380952381,205.6904761904762,42
142,4.733333333333333,3,576.4651162790698,212.4418604651163,43
142,4.733333333333333,4,557.44,218.08,50
142,4.733333333333333,5,538.5,222.5,16
142,4.733333333333333,6,518.1666666666666,225.14285714285714,42
143,4.766666666666667,0,634.6315789473684,218.94736842105263,76
143,4.766666666666667,1,616.1923076923077,206.75,52
143,4.766666666666667,2,593.98,207.8,50
143,4.766666666666667,3,575.5,214.8,40
143,4.766666666666667,4,556.48,219.76,50
143,4.766666666666667,5,537.6818181818181,224.04545454545453,22
143,4.766666666666667,6,517.0243902439024,223.53658536585365,41
144,4.8,0,635.2333333333333,216.7,60
144,4.8,1,614.5555555555555,207.61111111111111,72
144,4.8,2,592.3559322033898,210.35593220338984,59
144,4.8,3,575.1764705882352,216.7058823529412,34
144,4.8,4,555.5957446808511,221.61702127659575,47
144,4.8,5,536.5,224.5,16
144,4.8,6,515.9,221.5,40
145,4.833333333333333,0,635.015873015873,214.4920634920635,63
145,4.833333333333333,1,613.1724137931035,207.72413793103448,58
145,4.833333333333333,2,592.1698113207547,211.9433962264151,53
145,4.833333333333333,3,573.8709677419355,219.58064516129033,31
145,4.833333333333333,4,554.695652173913,223.32608695652175,46
145,4.833333333333333,5,535.0909090909091,224.36363636363637,11
