frame_index,time_s,detected,x_px,y_px,x_smooth_px,y_smooth_px,red_area_px,component_count
0,0.0,True,212.46468401486987,174.24163568773236,212.33333333333334,172.68458781362008,269,7
1,0.03333333333333333,True,212.33333333333334,172.68458781362008,212.04680365296804,172.4261980163991,279,7
2,0.06666666666666667,True,211.76027397260273,172.16780821917808,212.33333333333334,172.3082191780822,292,7
3,0.1,True,210.48239436619718,171.15140845070422,212.33333333333334,172.3082191780822,284,7
4,0.13333333333333333,True,216.42465753424656,172.3082191780822,215.20446096654274,172.16780821917808,292,7
5,0.16666666666666666,True,217.0871080139373,172.72473867595818,216.42465753424656,172.3082191780822,287,7
6,0.2,True,215.20446096654274,169.2527881040892,217.0871080139373,172.3082191780822,269,8
7,0.23333333333333334,True,224.0857142857143,172.4326530612245,224.0857142857143,172.4326530612245,245,7
8,0.26666666666666666,True,234.32411067193675,163.8498023715415,224.0857142857143,169.2527881040892,253,8
9,0.3,True,227.17573221757323,172.44351464435147,227.17573221757323,172.4326530612245,239,6
10,0.3333333333333333,True,224.05752212389382,168.48230088495575,228.72935779816513,172.44351464435147,226,7
11,0.36666666666666664,True,228.72935779816513,173.13761467889907,228.72935779816513,173.13761467889907,218,6
12,0.4,True,231.8780487804878,174.05853658536586,228.72935779816513,173.41747572815535,205,6
13,0.43333333333333335,True,232.0601092896175,174.05464480874318,231.8780487804878,174.05464480874318,183,6
14,0.4666666666666667,True,228.5873786407767,173.41747572815535,232.0601092896175,174.05464480874318,206,6
15,0.5,True,237.97747747747746,175.06306306306305,234.81927710843374,174.05464480874318,222,6
16,0.5333333333333333,True,234.81927710843374,170.32128514056225,237.97747747747746,173.6877192982456,249,8
17,0.5666666666666667,True,243.24452554744525,174.37591240875912,243.1602787456446,173.6877192982456,274,7
18,0.6,True,245.7438596491228,173.6877192982456,243.24452554744525,172.86411149825784,285,7
19,0.6333333333333333,True,243.1602787456446,172.86411149825784,245.06185567010309,172.86411149825784,287,7
20,0.6666666666666666,True,247.47260273972603,172.03424657534248,245.7438596491228,172.03424657534248,292,7
21,0.7,True,245.06185567010309,170.99312714776633,246.1642857142857,170.99312714776633,291,7
22,0.7333333333333333,True,247.98534798534797,169.34798534798534,247.47260273972603,169.34798534798534,273,7
23,0.7666666666666667,True,246.1642857142857,168.48928571428573,246.1642857142857,168.48928571428573,280,7
24,0.8,True,248.0738255033557,167.53691275167785,247.43122676579927,167.53691275167785,298,7
25,0.8333333333333334,True,241.05723905723906,160.7979797979798,247.43122676579927,165.3774834437086,297,8
26,0.8666666666666667,True,247.43122676579927,162.28624535315984,248.0738255033557,163.64625850340136,269,8
27,0.9,True,253.3046357615894,165.3774834437086,250.75,162.28624535315984,302,7
28,0.9333333333333333,True,251.99319727891157,163.64625850340136,251.99319727891157,163.64625850340136,294,7
29,0.9666666666666667,True,250.75,160.0950704225352,253.3046357615894,163.64625850340136,284,8
30,1.0,True,258.4294670846395,165.92163009404388,254.75087719298244,163.05263157894737,319,7
31,1.0333333333333334,True,254.75087719298244,163.05263157894737,256.258064516129,162.4255319148936,285,7
32,1.0666666666666667,True,256.258064516129,160.89605734767025,256.7785714285714,162.4255319148936,279,7
33,1.1,True,258.5,162.4255319148936,256.7785714285714,160.89605734767025,282,7
34,1.1333333333333333,True,256.7785714285714,160.86785714285713,257.2681992337165,160.86785714285713,280,7
35,1.1666666666666667,True,257.2681992337165,160.53639846743295,258.5,160.84291187739464,261,7
36,1.2,True,259.4712643678161,160.84291187739464,259.4712643678161,160.84291187739464,261,7
37,1.2333333333333334,True,283.73776223776224,156.4825174825175,268.43865030674846,160.84291187739464,286,8
38,1.2666666666666666,True,268.43865030674846,168.0521472392638,269.6105610561056,167.97359735973598,326,7
39,1.3,True,269.6105610561056,167.97359735973598,273.2717770034843,168.0521472392638,303,7
40,1.3333333333333333,True,273.2717770034843,170.5574912891986,273.2717770034843,168.0521472392638,287,7
41,1.3666666666666667,True,273.3538461538462,170.25230769230768,273.3538461538462,167.97359735973598,325,7
42,1.4,True,286.09615384615387,166.4903846153846,275.39629629629627,170.25230769230768,312,8
43,1.4333333333333333,True,286.09615384615387,166.4903846153846,275.39629629629627,170.25230769230768,312,8
44,1.4666666666666666,True,275.39629629629627,172.1,279.54545454545456,172.1,270,7
45,1.5,True,275.2739726027397,172.1027397260274,278.7015503875969,172.1027397260274,292,7
46,1.5333333333333334,True,279.54545454545456,175.38636363636363,278.7015503875969,174.5503875968992,264,7
