seq,millis,channel,target_deg,actual_deg,error_deg
43601,3488638,CH1,125.055,113.760,11.295
43601,3488638,CH2,113.610,103.920,9.690
43601,3488638,CH3,108.723,100.800,7.923
43601,3488638,CH4,87.685,83.760,3.925
43601,3488638,CH5,84.281,85.680,-1.399
43601,3488638,CH6,96.820,106.080,-9.260
43602,3488718,CH1,129.734,122.880,6.854
43602,3488718,CH2,124.251,114.480,9.771
43602,3488718,CH3,121.079,110.400,10.679
43602,3488718,CH4,98.751,88.800,9.951
43602,3488718,CH5,89.417,83.040,6.377
43602,3488718,CH6,93.151,94.800,-1.649
43603,3488807,CH1,125.055,125.040,0.015
43603,3488807,CH2,128.181,123.360,4.821
43603,3488807,CH3,130.873,121.680,9.193
43603,3488807,CH4,112.027,100.080,11.947
43603,3488807,CH5,101.363,90.240,11.123
43603,3488807,CH6,98.817,93.840,4.977
43604,3488878,CH1,125.055,125.040,0.015
43604,3488878,CH2,128.181,123.360,4.821
43604,3488878,CH3,130.873,121.680,9.193
43604,3488878,CH4,112.027,100.080,11.947
43604,3488878,CH5,101.363,90.240,11.123
43604,3488878,CH6,98.817,93.840,4.977
43605,3488958,CH1,112.805,121.440,-8.635
43605,3488958,CH2,123.900,124.800,-0.900
43605,3488958,CH3,134.365,130.080,4.285
43605,3488958,CH4,122.442,112.560,9.882
43605,3488958,CH5,115.556,102.240,13.316
43605,3488958,CH6,111.655,100.320,11.335
43606,3489038,CH1,97.663,109.680,-12.017
43606,3489038,CH2,113.042,120.000,-6.958
43606,3489038,CH3,130.221,131.520,-1.299
43606,3489038,CH4,126.019,122.400,3.619
43606,3489038,CH5,126.574,116.400,10.174
43606,3489038,CH6,126.760,112.800,13.960
43607,3489118,CH1,85.413,95.760,-10.347
43607,3489118,CH2,99.756,108.960,-9.204
43607,3489118,CH3,120.023,127.200,-7.177
43607,3489118,CH4,121.390,124.800,-3.410
43607,3489118,CH5,130.210,128.400,1.810
43607,3489118,CH6,138.364,127.920,10.444
43608,3489207,CH1,85.413,95.760,-10.347
43608,3489207,CH2,99.756,108.960,-9.204
43608,3489207,CH3,120.023,127.200,-7.177
43608,3489207,CH4,121.390,124.800,-3.410
43608,3489207,CH5,130.210,128.400,1.810
43608,3489207,CH6,138.364,127.920,10.444
43609,3489278,CH1,80.734,86.880,-6.146
43609,3489278,CH2,89.115,97.440,-8.325
43609,3489278,CH3,107.667,117.120,-9.453
43609,3489278,CH4,110.324,118.800,-8.476
43609,3489278,CH5,125.074,129.600,-4.526
43609,3489278,CH6,142.033,139.440,2.593
43610,3489358,CH1,85.413,84.960,0.453
43610,3489358,CH2,85.185,89.040,-3.855
43610,3489358,CH3,97.872,105.360,-7.488
43610,3489358,CH4,97.048,107.040,-9.992
43610,3489358,CH5,113.128,122.160,-9.032
43610,3489358,CH6,136.366,140.400,-4.034
43611,3489438,CH1,85.413,84.960,0.453
43611,3489438,CH2,85.185,89.040,-3.855
43611,3489438,CH3,97.872,105.360,-7.488
43611,3489438,CH4,97.048,107.040,-9.992
43611,3489438,CH5,113.128,122.160,-9.032
43611,3489438,CH6,136.366,140.400,-4.034
43612,3489518,CH1,97.663,88.560,9.103
43612,3489518,CH2,89.466,87.600,1.866
43612,3489518,CH3,94.381,97.920,-3.539
43612,3489518,CH4,86.633,94.080,-7.447
43612,3489518,CH5,98.935,109.680,-10.745
43612,3489518,CH6,123.529,132.960,-9.431
43613,3489607,CH1,112.805,100.080,12.725
43613,3489607,CH2,100.324,93.120,7.204
43613,3489607,CH3,98.525,96.240,2.285
43613,3489607,CH4,83.056,85.920,-2.864
43613,3489607,CH5,87.916,96.720,-8.804
43613,3489607,CH6,108.423,120.240,-11.817
43614,3489678,CH1,125.055,113.280,11.775
43614,3489678,CH2,113.610,103.440,10.170
43614,3489678,CH3,108.723,101.040,7.683
43614,3489678,CH4,87.685,84.240,3.445
43614,3489678,CH5,84.281,85.680,-1.399
43614,3489678,CH6,96.820,105.840,-9.020
43615,3489758,CH1,125.055,113.280,11.775
43615,3489758,CH2,113.610,103.440,10.170
43615,3489758,CH3,108.723,101.040,7.683
43615,3489758,CH4,87.685,84.240,3.445
43615,3489758,CH5,84.281,85.680,-1.399
43615,3489758,CH6,96.820,105.840,-9.020
43616,3489838,CH1,129.734,122.400,7.334
43616,3489838,CH2,124.251,114.480,9.771
43616,3489838,CH3,121.079,110.160,10.919
43616,3489838,CH4,98.751,88.560,10.191
43616,3489838,CH5,89.417,84.240,5.177
43616,3489838,CH6,93.151,94.800,-1.649
43617,3489918,CH1,125.055,124.560,0.495
43617,3489918,CH2,128.181,123.120,5.061
43617,3489918,CH3,130.873,121.200,9.673
43617,3489918,CH4,112.027,99.840,12.187
43617,3489918,CH5,101.363,90.480,10.883
43617,3489918,CH6,98.817,93.840,4.977
43618,3490007,CH1,125.055,124.560,0.495
43618,3490007,CH2,128.181,123.120,5.061
43618,3490007,CH3,130.873,121.200,9.673
43618,3490007,CH4,112.027,99.840,12.187
43618,3490007,CH5,101.363,90.480,10.883
43618,3490007,CH6,98.817,93.840,4.977
43619,3490078,CH1,112.805,120.960,-8.155
43619,3490078,CH2,123.900,124.800,-0.900
43619,3490078,CH3,134.365,129.840,4.525
43619,3490078,CH4,122.442,112.560,9.882
43619,3490078,CH5,115.556,101.520,14.036
43619,3490078,CH6,111.655,100.560,11.095
43620,3490158,CH1,97.663,109.680,-12.017
43620,3490158,CH2,113.042,120.000,-6.958
43620,3490158,CH3,130.221,131.520,-1.299
43620,3490158,CH4,126.019,121.920,4.099
43620,3490158,CH5,126.574,116.160,10.414
43620,3490158,CH6,126.760,113.760,13.000
43621,3490238,CH1,85.413,96.000,-10.587
43621,3490238,CH2,99.756,108.960,-9.204
43621,3490238,CH3,120.023,127.200,-7.177
43621,3490238,CH4,121.390,124.320,-2.930
43621,3490238,CH5,130.210,127.680,2.530
43621,3490238,CH6,138.364,128.160,10.204
43622,3490318,CH1,85.413,96.000,-10.587
43622,3490318,CH2,99.756,108.960,-9.204
43622,3490318,CH3,120.023,127.200,-7.177
43622,3490318,CH4,121.390,124.320,-2.930
43622,3490318,CH5,130.210,127.680,2.530
43622,3490318,CH6,138.364,128.160,10.204
43623,3490407,CH1,80.734,86.640,-5.906
43623,3490407,CH2,89.115,96.720,-7.605
43623,3490407,CH3,107.667,117.120,-9.453
43623,3490407,CH4,110.324,118.800,-8.476
43623,3490407,CH5,125.074,129.360,-4.286
43623,3490407,CH6,142.033,139.440,2.593
43624,3490478,CH1,85.413,84.720,0.693
43624,3490478,CH2,85.185,88.800,-3.615
43624,3490478,CH3,97.872,105.120,-7.248
43624,3490478,CH4,97.048,106.800,-9.752
43624,3490478,CH5,113.128,122.160,-9.032
43624,3490478,CH6,136.366,140.400,-4.034
43625,3490558,CH1,85.413,84.720,0.693
43625,3490558,CH2,85.185,88.800,-3.615
43625,3490558,CH3,97.872,105.120,-7.248
43625,3490558,CH4,97.048,106.800,-9.752
43625,3490558,CH5,113.128,122.160,-9.032
43625,3490558,CH6,136.366,140.400,-4.034
43626,3490638,CH1,97.663,88.320,9.343
43626,3490638,CH2,89.466,87.120,2.346
43626,3490638,CH3,94.381,97.680,-3.299
43626,3490638,CH4,86.633,94.320,-7.687
43626,3490638,CH5,98.935,109.680,-10.745
43626,3490638,CH6,123.529,132.720,-9.191
43627,3490718,CH1,112.805,100.080,12.725
43627,3490718,CH2,100.324,93.120,7.204
43627,3490718,CH3,98.525,96.240,2.285
43627,3490718,CH4,83.056,85.680,-2.624
43627,3490718,CH5,87.916,96.720,-8.804
43627,3490718,CH6,108.423,120.480,-12.057
43628,3490807,CH1,125.055,114.240,10.815
43628,3490807,CH2,113.610,103.440,10.170
43628,3490807,CH3,108.723,101.040,7.683
43628,3490807,CH4,87.685,84.000,3.685
43628,3490807,CH5,84.281,85.680,-1.399
43628,3490807,CH6,96.820,106.320,-9.500
43629,3490878,CH1,125.055,114.240,10.815
43629,3490878,CH2,113.610,103.440,10.170
43629,3490878,CH3,108.723,101.040,7.683
43629,3490878,CH4,87.685,84.000,3.685
43629,3490878,CH5,84.281,85.680,-1.399
43629,3490878,CH6,96.820,106.320,-9.500
43630,3490958,CH1,129.734,122.880,6.854
43630,3490958,CH2,124.251,114.720,9.531
43630,3490958,CH3,121.079,110.400,10.679
43630,3490958,CH4,98.751,88.560,10.191
43630,3490958,CH5,89.417,83.760,5.657
43630,3490958,CH6,93.151,95.520,-2.369
43631,3491038,CH1,125.055,124.800,0.255
43631,3491038,CH2,128.181,123.120,5.061
43631,3491038,CH3,130.873,120.960,9.913
43631,3491038,CH4,112.027,99.840,12.187
43631,3491038,CH5,101.363,90.960,10.403
43631,3491038,CH6,98.817,94.320,4.497
43632,3491118,CH1,112.805,121.200,-8.395
43632,3491118,CH2,123.900,125.040,-1.140
43632,3491118,CH3,134.365,130.080,4.285
43632,3491118,CH4,122.442,112.800,9.642
43632,3491118,CH5,115.556,102.240,13.316
43632,3491118,CH6,111.655,101.040,10.615
43633,3491207,CH1,112.805,121.200,-8.395
43633,3491207,CH2,123.900,125.040,-1.140
43633,3491207,CH3,134.365,130.080,4.285
43633,3491207,CH4,122.442,112.800,9.642
43633,3491207,CH5,115.556,102.240,13.316
43633,3491207,CH6,111.655,101.040,10.615
43634,3491278,CH1,97.663,109.680,-12.017
43634,3491278,CH2,113.042,120.000,-6.958
43634,3491278,CH3,130.221,131.520,-1.299
43634,3491278,CH4,126.019,122.400,3.619
43634,3491278,CH5,126.574,115.920,10.654
43634,3491278,CH6,126.760,114.000,12.760
43635,3491358,CH1,85.413,96.000,-10.587
43635,3491358,CH2,99.756,109.200,-9.444
43635,3491358,CH3,120.023,127.440,-7.417
43635,3491358,CH4,121.390,124.800,-3.410
43635,3491358,CH5,130.210,128.160,2.050
43635,3491358,CH6,138.364,128.160,10.204
43636,3491438,CH1,85.413,96.000,-10.587
43636,3491438,CH2,99.756,109.200,-9.444
43636,3491438,CH3,120.023,127.440,-7.417
43636,3491438,CH4,121.390,124.800,-3.410
43636,3491438,CH5,130.210,128.160,2.050
43636,3491438,CH6,138.364,128.160,10.204
43637,3491518,CH1,80.734,86.640,-5.906
43637,3491518,CH2,89.115,97.440,-8.325
