seq,millis,channel,target_deg,actual_deg,error_deg
10778,862827,CH1,144.500,139.200,5.300
10778,862827,CH2,139.302,131.760,7.542
10778,862827,CH3,127.441,118.800,8.641
10778,862827,CH4,104.505,98.400,6.105
10778,862827,CH5,98.684,97.200,1.484
10778,862827,CH6,90.869,96.480,-5.611
10779,862898,CH1,139.821,141.120,-1.299
10779,862898,CH2,144.428,140.400,4.028
10779,862898,CH3,138.643,130.080,8.563
10779,862898,CH4,117.176,107.040,10.136
10779,862898,CH5,107.833,100.560,7.273
10779,862898,CH6,92.987,92.160,0.827
10780,862978,CH1,127.571,135.840,-8.269
10780,862978,CH2,141.370,142.560,-1.190
10780,862978,CH3,144.633,139.440,5.193
10780,862978,CH4,129.779,119.280,10.499
10780,862978,CH5,121.629,110.400,11.229
10780,862978,CH6,103.514,94.560,8.954
10781,863059,CH1,112.429,122.880,-10.451
10781,863059,CH2,131.295,138.240,-6.945
10781,863059,CH3,143.124,143.040,0.084
10781,863059,CH4,137.501,130.080,7.421
10781,863059,CH5,134.803,123.360,11.443
10781,863059,CH6,118.427,106.080,12.347
10782,863138,CH1,112.429,122.880,-10.451
10782,863138,CH2,131.295,138.240,-6.945
10782,863138,CH3,143.124,143.040,0.084
10782,863138,CH4,137.501,130.080,7.421
10782,863138,CH5,134.803,123.360,11.443
10782,863138,CH6,118.427,106.080,12.347
10783,863227,CH1,100.179,109.680,-9.501
10783,863227,CH2,118.051,126.240,-8.188
10783,863227,CH3,134.693,139.920,-5.227
10783,863227,CH4,137.393,137.040,0.353
10783,863227,CH5,142.323,137.040,5.283
10783,863227,CH6,132.032,120.480,11.552
10784,863298,CH1,95.500,100.800,-5.300
10784,863298,CH2,106.698,114.000,-7.302
10784,863298,CH3,122.558,130.560,-8.002
10784,863298,CH4,129.495,135.360,-5.865
10784,863298,CH5,141.316,142.320,-1.004
10784,863298,CH6,139.131,133.440,5.691
10785,863378,CH1,95.500,100.800,-5.300
10785,863378,CH2,106.698,114.000,-7.302
10785,863378,CH3,122.558,130.560,-8.002
10785,863378,CH4,129.495,135.360,-5.865
10785,863378,CH5,141.316,142.320,-1.004
10785,863378,CH6,139.131,133.440,5.691
10786,863458,CH1,100.179,98.880,1.299
10786,863458,CH2,101.572,105.120,-3.548
10786,863458,CH3,111.357,119.760,-8.403
10786,863458,CH4,116.824,126.000,-9.176
10786,863458,CH5,132.167,138.720,-6.553
10786,863458,CH6,137.013,138.000,-0.987
10787,863538,CH1,112.429,103.680,8.749
10787,863538,CH2,104.630,103.200,1.430
10787,863538,CH3,105.367,110.400,-5.033
10787,863538,CH4,104.221,114.000,-9.779
10787,863538,CH5,118.371,128.640,-10.269
10787,863538,CH6,126.486,134.640,-8.154
10788,863627,CH1,127.571,115.920,11.651
10788,863627,CH2,114.705,107.760,6.945
10788,863627,CH3,106.876,106.800,0.076
10788,863627,CH4,96.499,102.960,-6.461
10788,863627,CH5,105.197,114.960,-9.763
10788,863627,CH6,111.573,123.360,-11.787
10789,863698,CH1,127.571,115.920,11.651
10789,863698,CH2,114.705,107.760,6.945
10789,863698,CH3,106.876,106.800,0.076
10789,863698,CH4,96.499,102.960,-6.461
10789,863698,CH5,105.197,114.960,-9.763
10789,863698,CH6,111.573,123.360,-11.787
10790,863778,CH1,139.821,129.840,9.981
10790,863778,CH2,127.949,119.280,8.669
10790,863778,CH3,115.307,109.680,5.627
10790,863778,CH4,96.607,96.240,0.367
10790,863778,CH5,97.677,102.240,-4.563
10790,863778,CH6,97.968,108.960,-10.992
10791,863858,CH1,144.500,139.920,4.580
10791,863858,CH2,139.302,132.000,7.302
10791,863858,CH3,127.442,118.560,8.882
10791,863858,CH4,104.505,98.880,5.625
10791,863858,CH5,98.684,96.960,1.724
10791,863858,CH6,90.869,96.240,-5.371
10792,863938,CH1,144.500,139.920,4.580
10792,863938,CH2,139.302,132.000,7.302
10792,863938,CH3,127.442,118.560,8.882
10792,863938,CH4,104.505,98.880,5.625
10792,863938,CH5,98.684,96.960,1.724
10792,863938,CH6,90.869,96.240,-5.371
10793,864027,CH1,139.821,141.120,-1.299
10793,864027,CH2,144.428,140.400,4.028
10793,864027,CH3,138.643,130.080,8.563
10793,864027,CH4,117.176,107.760,9.416
10793,864027,CH5,107.833,100.560,7.273
10793,864027,CH6,92.987,92.400,0.587
10794,864098,CH1,127.571,135.600,-8.029
10794,864098,CH2,141.370,142.320,-0.950
10794,864098,CH3,144.633,139.440,5.193
10794,864098,CH4,129.779,120.000,9.779
10794,864098,CH5,121.629,110.640,10.989
10794,864098,CH6,103.514,95.280,8.234
10795,864179,CH1,112.429,122.880,-10.451
10795,864179,CH2,131.295,138.000,-6.705
10795,864179,CH3,143.124,142.560,0.564
10795,864179,CH4,137.501,131.040,6.461
10795,864179,CH5,134.803,124.080,10.723
10795,864179,CH6,118.427,106.320,12.107
10796,864258,CH1,112.429,122.880,-10.451
10796,864258,CH2,131.295,138.000,-6.705
10796,864258,CH3,143.124,142.560,0.564
10796,864258,CH4,137.501,131.040,6.461
10796,864258,CH5,134.803,124.080,10.723
10796,864258,CH6,118.427,106.320,12.107
10797,864338,CH1,100.179,109.680,-9.501
10797,864338,CH2,118.051,126.240,-8.189
10797,864338,CH3,134.693,139.920,-5.227
10797,864338,CH4,137.393,137.520,-0.127
10797,864338,CH5,142.323,137.280,5.043
10797,864338,CH6,132.032,120.960,11.072
10798,864427,CH1,95.500,100.320,-4.820
10798,864427,CH2,106.698,113.520,-6.822
10798,864427,CH3,122.558,130.800,-8.242
10798,864427,CH4,129.495,135.360,-5.865
10798,864427,CH5,141.316,142.560,-1.244
10798,864427,CH6,139.131,133.200,5.931
10799,864498,CH1,100.179,98.640,1.539
10799,864498,CH2,101.572,105.360,-3.788
10799,864498,CH3,111.357,119.040,-7.683
10799,864498,CH4,116.824,125.760,-8.936
10799,864498,CH5,132.167,139.200,-7.033
10799,864498,CH6,137.013,137.760,-0.747
10800,864578,CH1,100.179,98.640,1.539
10800,864578,CH2,101.572,105.360,-3.788
10800,864578,CH3,111.357,119.040,-7.683
10800,864578,CH4,116.824,125.760,-8.936
10800,864578,CH5,132.167,139.200,-7.033
10800,864578,CH6,137.013,137.760,-0.747
10801,864658,CH1,112.429,103.680,8.749
10801,864658,CH2,104.630,103.200,1.430
10801,864658,CH3,105.367,109.920,-4.553
10801,864658,CH4,104.221,114.000,-9.779
10801,864658,CH5,118.371,127.920,-9.549
10801,864658,CH6,126.486,134.400,-7.914
10802,864738,CH1,127.571,116.400,11.171
10802,864738,CH2,114.705,108.240,6.465
10802,864738,CH3,106.876,106.800,0.076
10802,864738,CH4,96.499,102.480,-5.981
10802,864738,CH5,105.197,114.720,-9.523
10802,864738,CH6,111.573,122.640,-11.067
10803,864827,CH1,127.571,116.400,11.171
10803,864827,CH2,114.705,108.240,6.465
10803,864827,CH3,106.876,106.800,0.076
10803,864827,CH4,96.499,102.480,-5.981
10803,864827,CH5,105.197,114.720,-9.523
10803,864827,CH6,111.573,122.640,-11.067
10804,864898,CH1,139.821,130.080,9.741
10804,864898,CH2,127.949,119.040,8.909
10804,864898,CH3,115.308,109.920,5.388
10804,864898,CH4,96.607,96.480,0.127
10804,864898,CH5,97.677,101.760,-4.083
10804,864898,CH6,97.968,108.480,-10.512
10805,864978,CH1,144.500,139.440,5.060
10805,864978,CH2,139.302,132.000,7.302
10805,864978,CH3,127.442,118.800,8.642
10805,864978,CH4,104.505,98.640,5.865
10805,864978,CH5,98.684,97.200,1.484
10805,864978,CH6,90.869,96.000,-5.131
10806,865058,CH1,139.821,140.880,-1.059
10806,865058,CH2,144.428,140.160,4.268
10806,865058,CH3,138.643,130.080,8.563
10806,865058,CH4,117.176,107.520,9.656
10806,865058,CH5,107.833,100.800,7.033
10806,865058,CH6,92.987,92.160,0.827
10807,865138,CH1,139.821,140.880,-1.059
10807,865138,CH2,144.428,140.160,4.268
10807,865138,CH3,138.643,130.080,8.563
10807,865138,CH4,117.176,107.520,9.656
10807,865138,CH5,107.833,100.800,7.033
10807,865138,CH6,92.987,92.160,0.827
10808,865227,CH1,127.571,135.600,-8.029
10808,865227,CH2,141.370,141.840,-0.470
10808,865227,CH3,144.633,139.680,4.953
10808,865227,CH4,129.779,119.760,10.019
10808,865227,CH5,121.629,110.640,10.989
10808,865227,CH6,103.514,95.280,8.234
10809,865298,CH1,112.429,123.120,-10.691
10809,865298,CH2,131.295,138.240,-6.945
10809,865298,CH3,143.124,143.280,-0.156
10809,865298,CH4,137.501,131.520,5.981
10809,865298,CH5,134.803,124.080,10.723
10809,865298,CH6,118.427,106.560,11.867
10810,865378,CH1,112.429,123.120,-10.691
10810,865378,CH2,131.295,138.240,-6.945
10810,865378,CH3,143.124,143.280,-0.156
10810,865378,CH4,137.501,131.520,5.981
10810,865378,CH5,134.803,124.080,10.723
10810,865378,CH6,118.427,106.560,11.867
10811,865458,CH1,100.179,109.680,-9.501
10811,865458,CH2,118.051,126.480,-8.429
10811,865458,CH3,134.693,139.920,-5.227
