seq,millis,channel,target_deg,actual_deg,error_deg
27751,2220488,CH1,80.126,89.280,-9.154
27751,2220488,CH2,93.019,101.280,-8.261
27751,2220488,CH3,110.596,117.600,-7.004
27751,2220488,CH4,131.100,134.400,-3.300
27751,2220488,CH5,136.257,135.600,0.657
27751,2220488,CH6,121.518,113.520,7.998
27752,2220568,CH1,75.446,81.120,-5.674
27752,2220568,CH2,82.379,89.520,-7.141
27752,2220568,CH3,98.241,107.280,-9.039
27752,2220568,CH4,120.034,127.920,-7.886
27752,2220568,CH5,131.121,135.600,-4.479
27752,2220568,CH6,125.188,123.600,1.588
27753,2220648,CH1,75.446,81.120,-5.674
27753,2220648,CH2,82.379,89.520,-7.141
27753,2220648,CH3,98.241,107.280,-9.039
27753,2220648,CH4,120.034,127.920,-7.886
27753,2220648,CH5,131.121,135.600,-4.479
27753,2220648,CH6,125.188,123.600,1.588
27754,2220728,CH1,80.126,78.960,1.166
27754,2220728,CH2,78.449,81.840,-3.391
27754,2220728,CH3,88.446,95.760,-7.314
27754,2220728,CH4,106.758,115.920,-9.162
27754,2220728,CH5,119.175,127.440,-8.265
27754,2220728,CH6,119.521,123.840,-4.319
27755,2220816,CH1,92.376,83.280,9.096
27755,2220816,CH2,82.730,80.160,2.570
27755,2220816,CH3,84.954,88.080,-3.126
27755,2220816,CH4,96.342,103.920,-7.578
27755,2220816,CH5,104.982,114.720,-9.738
27755,2220816,CH6,106.683,115.680,-8.997
27756,2220888,CH1,107.517,96.240,11.277
27756,2220888,CH2,93.587,86.160,7.427
27756,2220888,CH3,89.099,86.880,2.219
27756,2220888,CH4,92.766,95.040,-2.274
27756,2220888,CH5,93.963,100.560,-6.597
27756,2220888,CH6,91.578,102.720,-11.142
27757,2220968,CH1,107.517,96.240,11.277
27757,2220968,CH2,93.587,86.160,7.427
27757,2220968,CH3,89.099,86.880,2.219
27757,2220968,CH4,92.766,95.040,-2.274
27757,2220968,CH5,93.963,100.560,-6.597
27757,2220968,CH6,91.578,102.720,-11.142
27758,2221048,CH1,119.767,109.680,10.087
27758,2221048,CH2,106.874,97.680,9.194
27758,2221048,CH3,99.297,91.680,7.617
27758,2221048,CH4,97.395,93.600,3.795
27758,2221048,CH5,90.328,90.720,-0.392
27758,2221048,CH6,79.975,87.840,-7.865
27759,2221128,CH1,124.446,118.560,5.886
27759,2221128,CH2,117.514,109.440,8.074
27759,2221128,CH3,111.652,100.800,10.852
27759,2221128,CH4,108.460,99.120,9.340
27759,2221128,CH5,95.464,90.240,5.224
27759,2221128,CH6,76.305,78.000,-1.695
27760,2221216,CH1,124.446,118.560,5.886
27760,2221216,CH2,117.514,109.440,8.074
27760,2221216,CH3,111.652,100.800,10.852
27760,2221216,CH4,108.460,99.120,9.340
27760,2221216,CH5,95.464,90.240,5.224
27760,2221216,CH6,76.305,78.000,-1.695
27761,2221288,CH1,119.767,120.240,-0.473
27761,2221288,CH2,121.444,116.880,4.564
27761,2221288,CH3,121.447,113.040,8.407
27761,2221288,CH4,121.737,110.640,11.097
27761,2221288,CH5,107.410,97.920,9.490
27761,2221288,CH6,81.972,77.760,4.212
27762,2221368,CH1,107.517,115.680,-8.163
27762,2221368,CH2,117.163,118.800,-1.637
27762,2221368,CH3,124.939,120.960,3.979
27762,2221368,CH4,132.152,123.600,8.552
27762,2221368,CH5,121.603,110.400,11.203
27762,2221368,CH6,94.810,84.720,10.090
27763,2221448,CH1,92.375,102.720,-10.345
27763,2221448,CH2,106.306,112.800,-6.494
27763,2221448,CH3,120.794,122.400,-1.606
27763,2221448,CH4,135.729,132.240,3.489
27763,2221448,CH5,132.621,124.080,8.541
27763,2221448,CH6,109.915,97.920,11.995
27764,2221528,CH1,92.375,102.720,-10.345
27764,2221528,CH2,106.306,112.800,-6.494
27764,2221528,CH3,120.794,122.400,-1.606
27764,2221528,CH4,135.729,132.240,3.489
27764,2221528,CH5,132.621,124.080,8.541
27764,2221528,CH6,109.915,97.920,11.995
27765,2221617,CH1,80.126,89.280,-9.154
27765,2221617,CH2,93.019,100.800,-7.781
27765,2221617,CH3,110.596,117.360,-6.764
27765,2221617,CH4,131.100,134.400,-3.300
27765,2221617,CH5,136.257,135.360,0.897
27765,2221617,CH6,121.518,113.040,8.478
27766,2221688,CH1,75.446,80.880,-5.434
27766,2221688,CH2,82.379,89.280,-6.901
27766,2221688,CH3,98.241,107.040,-8.799
27766,2221688,CH4,120.034,128.160,-8.126
27766,2221688,CH5,131.121,135.600,-4.479
27766,2221688,CH6,125.188,123.360,1.827
27767,2221768,CH1,75.446,80.880,-5.434
27767,2221768,CH2,82.379,89.280,-6.901
27767,2221768,CH3,98.241,107.040,-8.799
27767,2221768,CH4,120.034,128.160,-8.126
27767,2221768,CH5,131.121,135.600,-4.479
27767,2221768,CH6,125.188,123.360,1.827
27768,2221848,CH1,80.126,78.960,1.166
27768,2221848,CH2,78.449,82.320,-3.871
27768,2221848,CH3,88.446,95.280,-6.834
27768,2221848,CH4,106.758,115.920,-9.162
27768,2221848,CH5,119.175,126.960,-7.785
27768,2221848,CH6,119.521,123.360,-3.839
27769,2221928,CH1,92.376,83.280,9.096
27769,2221928,CH2,82.730,80.640,2.090
27769,2221928,CH3,84.954,88.080,-3.126
27769,2221928,CH4,96.342,103.920,-7.578
27769,2221928,CH5,104.982,114.720,-9.738
27769,2221928,CH6,106.683,115.440,-8.757
27770,2222016,CH1,107.517,96.240,11.277
27770,2222016,CH2,93.587,85.680,7.907
27770,2222016,CH3,89.099,86.400,2.699
27770,2222016,CH4,92.766,95.280,-2.514
27770,2222016,CH5,93.963,101.280,-7.317
27770,2222016,CH6,91.578,102.480,-10.902
27771,2222088,CH1,107.517,96.240,11.277
27771,2222088,CH2,93.587,85.680,7.907
27771,2222088,CH3,89.099,86.400,2.699
27771,2222088,CH4,92.766,95.280,-2.514
27771,2222088,CH5,93.963,101.280,-7.317
27771,2222088,CH6,91.578,102.480,-10.902
27772,2222168,CH1,119.767,109.680,10.087
27772,2222168,CH2,106.874,97.920,8.954
27772,2222168,CH3,99.297,91.680,7.617
27772,2222168,CH4,97.395,93.360,4.035
27772,2222168,CH5,90.328,90.960,-0.632
27772,2222168,CH6,79.975,88.080,-8.105
27773,2222248,CH1,124.446,118.080,6.366
27773,2222248,CH2,117.514,108.960,8.554
27773,2222248,CH3,111.652,101.280,10.372
27773,2222248,CH4,108.460,99.120,9.340
27773,2222248,CH5,95.464,89.280,6.184
27773,2222248,CH6,76.305,77.520,-1.215
27774,2222328,CH1,119.767,120.240,-0.473
27774,2222328,CH2,121.444,116.880,4.564
27774,2222328,CH3,121.447,113.280,8.167
27774,2222328,CH4,121.737,110.640,11.097
27774,2222328,CH5,107.410,97.680,9.730
27774,2222328,CH6,81.972,77.040,4.932
27775,2222416,CH1,119.767,120.240,-0.473
27775,2222416,CH2,121.444,116.880,4.564
27775,2222416,CH3,121.447,113.280,8.167
27775,2222416,CH4,121.737,110.640,11.097
27775,2222416,CH5,107.410,97.680,9.730
27775,2222416,CH6,81.972,77.040,4.932
27776,2222488,CH1,107.517,115.680,-8.163
27776,2222488,CH2,117.163,118.560,-1.397
27776,2222488,CH3,124.939,120.720,4.219
27776,2222488,CH4,132.152,123.600,8.552
27776,2222488,CH5,121.603,109.440,12.163
27776,2222488,CH6,94.810,84.480,10.330
27777,2222568,CH1,92.375,103.200,-10.825
27777,2222568,CH2,106.306,112.800,-6.494
27777,2222568,CH3,120.794,122.400,-1.606
27777,2222568,CH4,135.729,132.240,3.489
27777,2222568,CH5,132.621,123.120,9.501
27777,2222568,CH6,109.915,98.160,11.755
27778,2222648,CH1,92.375,103.200,-10.825
27778,2222648,CH2,106.306,112.800,-6.494
27778,2222648,CH3,120.794,122.400,-1.606
27778,2222648,CH4,135.729,132.240,3.489
27778,2222648,CH5,132.621,123.120,9.501
27778,2222648,CH6,109.915,98.160,11.755
27779,2222728,CH1,80.126,89.760,-9.634
27779,2222728,CH2,93.019,100.800,-7.781
27779,2222728,CH3,110.596,117.360,-6.764
27779,2222728,CH4,131.100,134.640,-3.540
27779,2222728,CH5,136.257,135.360,0.897
27779,2222728,CH6,121.518,113.280,8.238
27780,2222816,CH1,75.446,80.640,-5.194
27780,2222816,CH2,82.379,89.520,-7.141
27780,2222816,CH3,98.241,106.800,-8.559
27780,2222816,CH4,120.034,127.920,-7.886
27780,2222816,CH5,131.121,135.360,-4.239
27780,2222816,CH6,125.188,123.600,1.588
27781,2222888,CH1,80.126,79.200,0.926
27781,2222888,CH2,78.449,82.320,-3.871
27781,2222888,CH3,88.446,95.520,-7.074
27781,2222888,CH4,106.758,115.920,-9.162
27781,2222888,CH5,119.175,127.440,-8.265
27781,2222888,CH6,119.521,123.360,-3.839
27782,2222968,CH1,80.126,79.200,0.926
27782,2222968,CH2,78.449,82.320,-3.871
27782,2222968,CH3,88.446,95.520,-7.074
27782,2222968,CH4,106.758,115.920,-9.162
27782,2222968,CH5,119.175,127.440,-8.265
27782,2222968,CH6,119.521,123.360,-3.839
27783,2223048,CH1,92.376,83.280,9.096
27783,2223048,CH2,82.730,80.640,2.090
27783,2223048,CH3,84.954,88.320,-3.366
27783,2223048,CH4,96.342,103.680,-7.338
27783,2223048,CH5,104.982,115.200,-10.218
27783,2223048,CH6,106.683,115.440,-8.757
27784,2223128,CH1,107.517,96.000,11.517
27784,2223128,CH2,93.587,86.160,7.427
27784,2223128,CH3,89.099,86.640,2.459
27784,2223128,CH4,92.766,94.800,-2.034
27784,2223128,CH5,93.963,101.760,-7.797
27784,2223128,CH6,91.578,102.480,-10.902
27785,2223216,CH1,107.517,96.000,11.517
27785,2223216,CH2,93.587,86.160,7.427
27785,2223216,CH3,89.099,86.640,2.459
27785,2223216,CH4,92.766,94.800,-2.034
27785,2223216,CH5,93.963,101.760,-7.797
27785,2223216,CH6,91.578,102.480,-10.902
27786,2223288,CH1,119.767,109.680,10.087
27786,2223288,CH2,106.874,97.440,9.434
27786,2223288,CH3,99.297,92.160,7.137
27786,2223288,CH4,97.395,93.600,3.795
27786,2223288,CH5,90.328,90.720,-0.392
27786,2223288,CH6,79.975,88.080,-8.105
27787,2223368,CH1,124.446,118.800,5.646
27787,2223368,CH2,117.514,109.680,7.834
27787,2223368,CH3,111.652,101.520,10.132
27787,2223368,CH4,108.460,99.120,9.340
27787,2223368,CH5,95.464,90.480,4.984
27787,2223368,CH6,76.305,77.520,-1.215
27788,2223448,CH1,119.767,120.240,-0.473
27788,2223448,CH2,121.444,117.120,4.324
27788,2223448,CH3,121.447,113.280,8.167
27788,2223448,CH4,121.737,110.640,11.097
27788,2223448,CH5,107.410,98.160,9.250
27788,2223448,CH6,81.972,77.280,4.692
27789,2223528,CH1,119.767,120.240,-0.473
27789,2223528,CH2,121.444,117.120,4.324
27789,2223528,CH3,121.447,113.280,8.167
27789,2223528,CH4,121.737,110.640,11.097
27789,2223528,CH5,107.410,98.160,9.250
27789,2223528,CH6,81.972,77.280,4.692
27790,2223616,CH1,107.517,115.440,-7.923
27790,2223616,CH2,117.163,119.040,-1.877
27790,2223616,CH3,124.939,120.960,3.979
27790,2223616,CH4,132.152,124.080,8.072
27790,2223616,CH5,121.603,109.920,11.683
27790,2223616,CH6,94.810,84.480,10.330
27791,2223688,CH1,92.375,102.480,-10.105
27791,2223688,CH2,106.306,113.040,-6.734
27791,2223688,CH3,120.794,122.400,-1.606
27791,2223688,CH4,135.729,132.480,3.249
27791,2223688,CH5,132.621,123.840,8.781
27791,2223688,CH6,109.915,97.920,11.995
27792,2223768,CH1,92.375,102.480,-10.105
27792,2223768,CH2,106.306,113.040,-6.734
27792,2223768,CH3,120.794,122.400,-1.606
27792,2223768,CH4,135.729,132.480,3.249
27792,2223768,CH5,132.621,123.840,8.781
27792,2223768,CH6,109.915,97.920,11.995
27793,2223848,CH1,80.126,89.040,-8.914
27793,2223848,CH2,93.019,101.280,-8.261
27793,2223848,CH3,110.596,117.360,-6.764
27793,2223848,CH4,131.100,134.400,-3.300
27793,2223848,CH5,136.257,135.120,1.137
27793,2223848,CH6,121.518,113.280,8.238
27794,2223928,CH1,75.446,80.640,-5.194
27794,2223928,CH2,82.379,89.760,-7.381
27794,2223928,CH3,98.241,107.040,-8.799
27794,2223928,CH4,120.034,127.920,-7.886
27794,2223928,CH5,131.121,135.360,-4.239
27794,2223928,CH6,125.188,124.080,1.108
27795,2224016,CH1,80.126,78.960,1.166
27795,2224016,CH2,78.449,82.080,-3.631
27795,2224016,CH3,88.446,95.520,-7.074
27795,2224016,CH4,106.758,116.160,-9.402
27795,2224016,CH5,119.175,127.200,-8.025
27795,2224016,CH6,119.521,123.840,-4.319
27796,2224088,CH1,80.126,78.960,1.166
27796,2224088,CH2,78.449,82.080,-3.631
27796,2224088,CH3,88.446,95.520,-7.074
27796,2224088,CH4,106.758,116.160,-9.402
27796,2224088,CH5,119.175,127.200,-8.025
27796,2224088,CH6,119.521,123.840,-4.319
27797,2224168,CH1,92.376,83.280,9.096
27797,2224168,CH2,82.730,80.640,2.090
27797,2224168,CH3,84.954,88.320,-3.366
27797,2224168,CH4,96.342,103.680,-7.338
27797,2224168,CH5,104.982,114.480,-9.498
27797,2224168,CH6,106.683,115.680,-8.997
27798,2224248,CH1,107.517,96.480,11.037
27798,2224248,CH2,93.587,86.160,7.427
27798,2224248,CH3,89.099,86.640,2.459
27798,2224248,CH4,92.766,94.800,-2.034
27798,2224248,CH5,93.963,101.520,-7.557
27798,2224248,CH6,91.578,102.720,-11.142
27799,2224328,CH1,119.767,109.680,10.087
27799,2224328,CH2,106.874,97.920,8.954
27799,2224328,CH3,99.297,92.400,6.897
27799,2224328,CH4,97.395,93.840,3.555
27799,2224328,CH5,90.328,90.720,-0.392
27799,2224328,CH6,79.975,88.080,-8.105
27800,2224416,CH1,119.767,109.680,10.087
27800,2224416,CH2,106.874,97.920,8.954
27800,2224416,CH3,99.297,92.400,6.897
27800,2224416,CH4,97.395,93.840,3.555
27800,2224416,CH5,90.328,90.720,-0.392
27800,2224416,CH6,79.975,88.080,-8.105
27801,2224488,CH1,124.446,118.560,5.886
27801,2224488,CH2,117.514,109.440,8.074
27801,2224488,CH3,111.652,101.520,10.132
27801,2224488,CH4,108.460,99.120,9.340
27801,2224488,CH5,95.464,89.520,5.944
27801,2224488,CH6,76.305,77.760,-1.455
27802,2224568,CH1,119.767,120.240,-0.473
27802,2224568,CH2,121.444,116.640,4.804
27802,2224568,CH3,121.447,113.040,8.407
27802,2224568,CH4,121.737,110.640,11.097
27802,2224568,CH5,107.410,97.680,9.730
27802,2224568,CH6,81.972,77.280,4.692
27803,2224648,CH1,119.767,120.240,-0.473
27803,2224648,CH2,121.444,116.640,4.804
27803,2224648,CH3,121.447,113.040,8.407
27803,2224648,CH4,121.737,110.640,11.097
27803,2224648,CH5,107.410,97.680,9.730
27803,2224648,CH6,81.972,77.280,4.692
27804,2224728,CH1,107.517,115.440,-7.923
27804,2224728,CH2,117.163,118.800,-1.637
27804,2224728,CH3,124.939,120.960,3.979
27804,2224728,CH4,132.152,123.360,8.792
27804,2224728,CH5,121.603,110.160,11.443
27804,2224728,CH6,94.810,84.960,9.850
27805,2224816,CH1,92.375,102.960,-10.585
27805,2224816,CH2,106.306,113.520,-7.214
27805,2224816,CH3,120.794,122.400,-1.606
27805,2224816,CH4,135.729,132.480,3.249
27805,2224816,CH5,132.621,123.840,8.781
27805,2224816,CH6,109.915,97.920,11.995
27806,2224888,CH1,80.126,89.040,-8.914
27806,2224888,CH2,93.019,101.280,-8.261
27806,2224888,CH3,110.596,117.360,-6.764
27806,2224888,CH4,131.100,134.400,-3.300
27806,2224888,CH5,136.257,135.600,0.657
27806,2224888,CH6,121.518,112.800,8.718
27807,2224968,CH1,80.126,89.040,-8.914
27807,2224968,CH2,93.019,101.280,-8.261
27807,2224968,CH3,110.596,117.360,-6.764
27807,2224968,CH4,131.100,134.400,-3.300
27807,2224968,CH5,136.257,135.600,0.657
27807,2224968,CH6,121.518,112.800,8.718
27808,2225048,CH1,75.446,80.640,-5.194
27808,2225048,CH2,82.379,89.520,-7.141
27808,2225048,CH3,98.241,107.040,-8.799
27808,2225048,CH4,120.034,128.160,-8.126
27808,2225048,CH5,131.121,135.360,-4.239
27808,2225048,CH6,125.188,124.080,1.108
27809,2225128,CH1,80.126,78.960,1.166
27809,2225128,CH2,78.449,82.080,-3.631
27809,2225128,CH3,88.446,95.760,-7.314
27809,2225128,CH4,106.758,116.640,-9.882
27809,2225128,CH5,119.175,127.680,-8.505
27809,2225128,CH6,119.521,123.600,-4.079
27810,2225216,CH1,80.126,78.960,1.166
27810,2225216,CH2,78.449,82.080,-3.631
27810,2225216,CH3,88.446,95.760,-7.314
27810,2225216,CH4,106.758,116.640,-9.882
27810,2225216,CH5,119.175,127.680,-8.505
27810,2225216,CH6,119.521,123.600,-4.079
27811,2225288,CH1,92.376,83.520,8.856
27811,2225288,CH2,82.730,80.640,2.090
27811,2225288,CH3,84.954,88.320,-3.366
27811,2225288,CH4,96.342,104.160,-7.818
27811,2225288,CH5,104.982,114.960,-9.978
27811,2225288,CH6,106.683,115.440,-8.757
27812,2225368,CH1,107.517,96.480,11.037
27812,2225368,CH2,93.587,86.160,7.427
27812,2225368,CH3,89.099,86.400,2.699
27812,2225368,CH4,92.766,94.800,-2.034
27812,2225368,CH5,93.963,101.040,-7.077
27812,2225368,CH6,91.578,102.240,-10.662
27813,2225448,CH1,119.767,109.680,10.087
27813,2225448,CH2,106.874,97.920,8.954
27813,2225448,CH3,99.297,92.160,7.137
27813,2225448,CH4,97.395,93.600,3.795
27813,2225448,CH5,90.328,90.960,-0.632
27813,2225448,CH6,79.975,88.080,-8.105
27814,2225528,CH1,119.767,109.680,10.087
27814,2225528,CH2,106.874,97.920,8.954
27814,2225528,CH3,99.297,92.160,7.137
27814,2225528,CH4,97.395,93.600,3.795
27814,2225528,CH5,90.328,90.960,-0.632
27814,2225528,CH6,79.975,88.080,-8.105
27815,2225616,CH1,124.446,118.320,6.126
27815,2225616,CH2,117.514,108.720,8.794
27815,2225616,CH3,111.652,101.040,10.612
27815,2225616,CH4,108.460,99.120,9.340
27815,2225616,CH5,95.464,89.760,5.704
27815,2225616,CH6,76.305,78.000,-1.695
27816,2225688,CH1,119.767,120.000,-0.233
27816,2225688,CH2,121.444,116.880,4.564
27816,2225688,CH3,121.447,112.320,9.127
27816,2225688,CH4,121.737,110.160,11.577
27816,2225688,CH5,107.410,96.960,10.450
27816,2225688,CH6,81.972,77.280,4.692
27817,2225768,CH1,119.767,120.000,-0.233
27817,2225768,CH2,121.444,116.880,4.564
27817,2225768,CH3,121.447,112.320,9.127
27817,2225768,CH4,121.737,110.160,11.577
27817,2225768,CH5,107.410,96.960,10.450
27817,2225768,CH6,81.972,77.280,4.692
27818,2225848,CH1,107.517,115.680,-8.163
27818,2225848,CH2,117.163,118.560,-1.397
27818,2225848,CH3,124.939,121.680,3.259
27818,2225848,CH4,132.152,122.880,9.272
27818,2225848,CH5,121.603,109.680,11.923
27818,2225848,CH6,94.810,84.960,9.850
27819,2225928,CH1,92.375,102.960,-10.585
27819,2225928,CH2,106.306,112.560,-6.254
27819,2225928,CH3,120.794,122.400,-1.606
27819,2225928,CH4,135.729,132.240,3.489
27819,2225928,CH5,132.621,123.600,9.021
27819,2225928,CH6,109.915,97.920,11.995
27820,2226016,CH1,80.126,89.040,-8.914
27820,2226016,CH2,93.019,101.280,-8.261
27820,2226016,CH3,110.596,117.120,-6.524
27820,2226016,CH4,131.100,134.400,-3.300
27820,2226016,CH5,136.257,135.360,0.897
27820,2226016,CH6,121.518,113.040,8.478
27821,2226088,CH1,80.126,89.040,-8.914
27821,2226088,CH2,93.019,101.280,-8.261
27821,2226088,CH3,110.596,117.120,-6.524
27821,2226088,CH4,131.100,134.400,-3.300
27821,2226088,CH5,136.257,135.360,0.897
27821,2226088,CH6,121.518,113.040,8.478
27822,2226168,CH1,75.446,80.640,-5.194
27822,2226168,CH2,82.379,89.520,-7.141
27822,2226168,CH3,98.240,107.040,-8.800
27822,2226168,CH4,120.034,127.920,-7.886
27822,2226168,CH5,131.121,135.840,-4.719
27822,2226168,CH6,125.188,124.080,1.108
27823,2226248,CH1,80.126,78.960,1.166
27823,2226248,CH2,78.449,82.080,-3.631
27823,2226248,CH3,88.446,95.520,-7.074
27823,2226248,CH4,106.758,116.400,-9.642
27823,2226248,CH5,119.175,127.680,-8.505
27823,2226248,CH6,119.521,123.360,-3.839
27824,2226328,CH1,92.376,83.280,9.096
27824,2226328,CH2,82.730,80.640,2.090
27824,2226328,CH3,84.954,88.320,-3.366
27824,2226328,CH4,96.342,103.680,-7.338
27824,2226328,CH5,104.982,114.960,-9.978
27824,2226328,CH6,106.683,115.680,-8.997
27825,2226416,CH1,92.376,83.280,9.096
27825,2226416,CH2,82.730,80.640,2.090
27825,2226416,CH3,84.954,88.320,-3.366
27825,2226416,CH4,96.342,103.680,-7.338
27825,2226416,CH5,104.982,114.960,-9.978
27825,2226416,CH6,106.683,115.680,-8.997
27826,2226488,CH1,107.517,96.240,11.277
27826,2226488,CH2,93.587,86.160,7.427
27826,2226488,CH3,89.099,86.640,2.459
27826,2226488,CH4,92.766,95.040,-2.274
27826,2226488,CH5,93.963,101.280,-7.317
27826,2226488,CH6,91.578,102.480,-10.902
27827,2226568,CH1,119.767,110.160,9.607
27827,2226568,CH2,106.874,97.680,9.194
27827,2226568,CH3,99.297,91.680,7.617
27827,2226568,CH4,97.395,93.600,3.795
27827,2226568,CH5,90.328,90.720,-0.392
27827,2226568,CH6,79.975,88.080,-8.105
27828,2226648,CH1,119.767,110.160,9.607
27828,2226648,CH2,106.874,97.680,9.194
27828,2226648,CH3,99.297,91.680,7.617
27828,2226648,CH4,97.395,93.600,3.795
27828,2226648,CH5,90.328,90.720,-0.392
27828,2226648,CH6,79.975,88.080,-8.105
27829,2226728,CH1,124.446,118.800,5.646
27829,2226728,CH2,117.514,109.440,8.074
27829,2226728,CH3,111.652,102.000,9.652
27829,2226728,CH4,108.460,99.120,9.340
27829,2226728,CH5,95.464,90.000,5.464
27829,2226728,CH6,76.305,77.520,-1.215
27830,2226816,CH1,119.767,120.480,-0.713
27830,2226816,CH2,121.444,117.120,4.324
27830,2226816,CH3,121.447,112.320,9.127
27830,2226816,CH4,121.737,110.400,11.337
27830,2226816,CH5,107.410,97.440,9.970
27830,2226816,CH6,81.972,77.040,4.932
27831,2226888,CH1,107.517,115.680,-8.163
27831,2226888,CH2,117.163,118.560,-1.397
27831,2226888,CH3,124.939,120.480,4.459
27831,2226888,CH4,132.152,123.360,8.792
27831,2226888,CH5,121.603,109.440,12.163
27831,2226888,CH6,94.810,84.480,10.330
27832,2226968,CH1,107.517,115.680,-8.163
27832,2226968,CH2,117.163,118.560,-1.397
27832,2226968,CH3,124.939,120.480,4.459
27832,2226968,CH4,132.152,123.360,8.792
27832,2226968,CH5,121.603,109.440,12.163
27832,2226968,CH6,94.810,84.480,10.330
27833,2227048,CH1,92.375,102.960,-10.585
27833,2227048,CH2,106.306,112.800,-6.494
27833,2227048,CH3,120.794,122.400,-1.606
27833,2227048,CH4,135.729,132.480,3.249
27833,2227048,CH5,132.621,123.360,9.261
27833,2227048,CH6,109.915,98.160,11.755
27834,2227128,CH1,80.126,89.280,-9.154
27834,2227128,CH2,93.019,101.520,-8.501
27834,2227128,CH3,110.596,117.360,-6.764
27834,2227128,CH4,131.100,134.160,-3.060
27834,2227128,CH5,136.257,135.360,0.897
27834,2227128,CH6,121.518,112.800,8.718
27835,2227216,CH1,80.126,89.280,-9.154
27835,2227216,CH2,93.019,101.520,-8.501
27835,2227216,CH3,110.596,117.360,-6.764
27835,2227216,CH4,131.100,134.160,-3.060
27835,2227216,CH5,136.257,135.360,0.897
27835,2227216,CH6,121.518,112.800,8.718
27836,2227288,CH1,75.446,80.640,-5.194
27836,2227288,CH2,82.379,89.760,-7.381
27836,2227288,CH3,98.240,106.800,-8.560
27836,2227288,CH4,120.034,127.920,-7.886
27836,2227288,CH5,131.121,135.360,-4.239
27836,2227288,CH6,125.188,123.360,1.827
27837,2227368,CH1,80.126,79.200,0.926
27837,2227368,CH2,78.449,82.320,-3.871
27837,2227368,CH3,88.446,95.280,-6.834
27837,2227368,CH4,106.758,115.920,-9.162
27837,2227368,CH5,119.175,126.960,-7.785
27837,2227368,CH6,119.521,123.360,-3.839
