seq,millis,channel,target_deg,actual_deg,error_deg
21485,1719220,CH5,138.316,139.440,-1.124
21485,1719220,CH6,144.931,140.640,4.291
21486,1719291,CH1,95.500,100.080,-4.580
21486,1719291,CH2,103.698,110.640,-6.942
21486,1719291,CH3,122.558,130.080,-7.522
21486,1719291,CH4,129.495,134.880,-5.385
21486,1719291,CH5,138.316,139.440,-1.124
21486,1719291,CH6,144.931,140.640,4.291
21487,1719371,CH1,100.179,98.640,1.539
21487,1719371,CH2,98.572,102.240,-3.668
21487,1719371,CH3,111.357,118.560,-7.203
21487,1719371,CH4,116.824,125.040,-8.216
21487,1719371,CH5,129.167,135.600,-6.433
21487,1719371,CH6,142.813,144.240,-1.427
21488,1719451,CH1,112.429,103.680,8.749
21488,1719451,CH2,101.630,100.320,1.310
21488,1719451,CH3,105.367,109.440,-4.073
21488,1719451,CH4,104.221,112.320,-8.099
21488,1719451,CH5,115.371,124.320,-8.949
21488,1719451,CH6,132.286,139.680,-7.394
21489,1719531,CH1,112.429,103.680,8.749
21489,1719531,CH2,101.630,100.320,1.310
21489,1719531,CH3,105.367,109.440,-4.073
21489,1719531,CH4,104.221,112.320,-8.099
21489,1719531,CH5,115.371,124.320,-8.949
21489,1719531,CH6,132.286,139.680,-7.394
21490,1719620,CH1,127.571,117.120,10.451
21490,1719620,CH2,111.705,105.120,6.585
21490,1719620,CH3,106.876,106.320,0.556
21490,1719620,CH4,96.499,101.520,-5.021
21490,1719620,CH5,102.197,110.160,-7.963
21490,1719620,CH6,117.373,127.680,-10.307
21491,1719691,CH1,139.821,131.040,8.781
21491,1719691,CH2,124.949,116.880,8.069
21491,1719691,CH3,115.308,109.680,5.628
21491,1719691,CH4,96.607,96.480,0.127
21491,1719691,CH5,94.677,97.920,-3.243
21491,1719691,CH6,103.768,112.320,-8.552
21492,1719771,CH1,144.500,139.920,4.580
21492,1719771,CH2,136.302,128.880,7.422
21492,1719771,CH3,127.442,119.040,8.402
21492,1719771,CH4,104.505,99.120,5.385
21492,1719771,CH5,95.684,94.080,1.604
21492,1719771,CH6,96.669,100.080,-3.411
21493,1719851,CH1,144.500,139.920,4.580
21493,1719851,CH2,136.302,128.880,7.422
21493,1719851,CH3,127.442,119.040,8.402
21493,1719851,CH4,104.505,99.120,5.385
21493,1719851,CH5,95.684,94.080,1.604
21493,1719851,CH6,96.669,100.080,-3.411
21494,1719931,CH1,139.821,141.120,-1.299
21494,1719931,CH2,141.428,137.280,4.148
21494,1719931,CH3,138.643,130.560,8.083
21494,1719931,CH4,117.176,108.480,8.696
21494,1719931,CH5,104.833,97.920,6.913
21494,1719931,CH6,98.787,96.720,2.067
21495,1720020,CH1,127.571,135.360,-7.789
21495,1720020,CH2,138.370,138.960,-0.590
21495,1720020,CH3,144.633,140.160,4.473
21495,1720020,CH4,129.779,121.200,8.579
21495,1720020,CH5,118.629,109.200,9.429
21495,1720020,CH6,109.314,102.000,7.314
21496,1720091,CH1,112.429,122.400,-9.971
21496,1720091,CH2,128.295,134.640,-6.345
21496,1720091,CH3,143.124,143.040,0.084
21496,1720091,CH4,137.501,132.000,5.501
21496,1720091,CH5,131.803,123.120,8.683
21496,1720091,CH6,124.227,114.480,9.747
21497,1720171,CH1,112.429,122.400,-9.971
21497,1720171,CH2,128.295,134.640,-6.345
21497,1720171,CH3,143.124,143.040,0.084
21497,1720171,CH4,137.501,132.000,5.501
21497,1720171,CH5,131.803,123.120,8.683
21497,1720171,CH6,124.227,114.480,9.747
21498,1720251,CH1,100.179,109.440,-9.261
21498,1720251,CH2,115.051,123.120,-8.069
21498,1720251,CH3,134.693,139.920,-5.227
21498,1720251,CH4,137.393,138.000,-0.607
21498,1720251,CH5,139.323,135.600,3.723
21498,1720251,CH6,137.832,127.680,10.152
21499,1720331,CH1,95.500,100.080,-4.580
21499,1720331,CH2,103.698,110.880,-7.182
21499,1720331,CH3,122.558,130.560,-8.002
21499,1720331,CH4,129.495,134.880,-5.385
21499,1720331,CH5,138.316,139.680,-1.364
21499,1720331,CH6,144.931,140.400,4.531
21500,1720420,CH1,95.500,100.080,-4.580
21500,1720420,CH2,103.698,110.880,-7.182
21500,1720420,CH3,122.558,130.560,-8.002
21500,1720420,CH4,129.495,134.880,-5.385
21500,1720420,CH5,138.316,139.680,-1.364
21500,1720420,CH6,144.931,140.400,4.531
21501,1720491,CH1,100.179,98.160,2.019
21501,1720491,CH2,98.572,102.000,-3.428
21501,1720491,CH3,111.357,119.280,-7.923
21501,1720491,CH4,116.824,125.280,-8.456
