seq,millis,channel,target_deg,actual_deg,error_deg
22435,1795220,CH1,144.485,132.000,12.485
22435,1795220,CH2,132.264,124.800,7.464
22435,1795220,CH3,123.376,121.920,1.456
22435,1795220,CH4,108.617,113.520,-4.903
22435,1795220,CH5,103.205,115.200,-11.995
22435,1795220,CH6,114.169,127.920,-13.751
22436,1795292,CH1,156.735,145.680,11.055
22436,1795292,CH2,145.550,135.600,9.950
22436,1795292,CH3,133.574,126.240,7.334
22436,1795292,CH4,113.245,110.160,3.085
22436,1795292,CH5,99.570,102.480,-2.910
22436,1795292,CH6,102.566,113.040,-10.474
22437,1795372,CH1,161.414,154.560,6.854
22437,1795372,CH2,156.191,146.880,9.311
22437,1795372,CH3,145.930,135.600,10.330
22437,1795372,CH4,124.311,115.200,9.111
22437,1795372,CH5,104.706,99.840,4.866
22437,1795372,CH6,98.897,101.760,-2.863
22438,1795452,CH1,161.414,154.560,6.854
22438,1795452,CH2,156.191,146.880,9.311
22438,1795452,CH3,145.930,135.600,10.330
22438,1795452,CH4,124.311,115.200,9.111
22438,1795452,CH5,104.706,99.840,4.866
22438,1795452,CH6,98.897,101.760,-2.863
22439,1795532,CH1,156.735,156.720,0.015
22439,1795532,CH2,160.121,155.040,5.081
22439,1795532,CH3,155.724,146.640,9.084
22439,1795532,CH4,137.587,126.240,11.347
22439,1795532,CH5,116.652,106.560,10.092
22439,1795532,CH6,104.563,100.080,4.483
22440,1795620,CH1,144.485,152.880,-8.395
22440,1795620,CH2,155.840,156.720,-0.880
22440,1795620,CH3,159.216,154.080,5.136
22440,1795620,CH4,148.003,138.720,9.283
22440,1795620,CH5,130.845,118.320,12.525
22440,1795620,CH6,117.401,107.040,10.361
22441,1795692,CH1,129.343,141.120,-11.777
22441,1795692,CH2,144.982,152.400,-7.418
22441,1795692,CH3,155.071,156.480,-1.409
22441,1795692,CH4,151.579,147.360,4.219
22441,1795692,CH5,141.863,131.280,10.583
22441,1795692,CH6,132.506,118.560,13.946
22442,1795772,CH1,129.343,141.120,-11.777
22442,1795772,CH2,144.982,152.400,-7.418
22442,1795772,CH3,155.071,156.480,-1.409
22442,1795772,CH4,151.579,147.360,4.219
22442,1795772,CH5,141.863,131.280,10.583
22442,1795772,CH6,132.506,118.560,13.946
22443,1795852,CH1,117.093,127.920,-10.827
22443,1795852,CH2,131.696,142.080,-10.384
22443,1795852,CH3,144.874,152.400,-7.526
22443,1795852,CH4,146.951,150.000,-3.049
22443,1795852,CH5,145.499,142.800,2.699
22443,1795852,CH6,144.110,132.960,11.150
22444,1795932,CH1,112.414,119.280,-6.866
22444,1795932,CH2,121.055,131.280,-10.225
22444,1795932,CH3,132.518,143.760,-11.242
22444,1795932,CH4,135.885,145.680,-9.795
22444,1795932,CH5,140.363,144.960,-4.597
22444,1795932,CH6,147.779,144.720,3.059
22445,1796020,CH1,112.414,119.280,-6.866
22445,1796020,CH2,121.055,131.280,-10.225
22445,1796020,CH3,132.518,143.760,-11.242
22445,1796020,CH4,135.885,145.680,-9.795
22445,1796020,CH5,140.363,144.960,-4.597
22445,1796020,CH6,147.779,144.720,3.059
22446,1796092,CH1,117.093,117.360,-0.267
22446,1796092,CH2,117.125,122.880,-5.755
22446,1796092,CH3,122.723,132.720,-9.997
22446,1796092,CH4,122.609,135.600,-12.991
22446,1796092,CH5,128.417,139.440,-11.023
22446,1796092,CH6,142.112,146.400,-4.288
22447,1796172,CH1,129.343,120.480,8.863
22447,1796172,CH2,121.406,120.960,0.446
22447,1796172,CH3,119.231,124.560,-5.329
22447,1796172,CH4,112.193,122.640,-10.447
22447,1796172,CH5,114.224,127.680,-13.456
22447,1796172,CH6,129.275,140.160,-10.885
22448,1796252,CH1,144.485,131.520,12.965
22448,1796252,CH2,132.264,125.040,7.224
22448,1796252,CH3,123.376,122.160,1.216
22448,1796252,CH4,108.617,113.280,-4.663
22448,1796252,CH5,103.205,114.240,-11.035
22448,1796252,CH6,114.169,127.920,-13.751
22449,1796332,CH1,144.485,131.520,12.965
22449,1796332,CH2,132.264,125.040,7.224
22449,1796332,CH3,123.376,122.160,1.216
22449,1796332,CH4,108.617,113.280,-4.663
22449,1796332,CH5,103.205,114.240,-11.035
22449,1796332,CH6,114.169,127.920,-13.751
22450,1796420,CH1,156.735,145.680,11.055
22450,1796420,CH2,145.550,135.600,9.950
22450,1796420,CH3,133.574,126.240,7.334
22450,1796420,CH4,113.245,110.400,2.845
22450,1796420,CH5,99.570,102.000,-2.430
22450,1796420,CH6,102.566,113.040,-10.474
22451,1796492,CH1,161.414,154.320,7.094
22451,1796492,CH2,156.191,146.160,10.031
