seq,millis,channel,target_deg,actual_deg,error_deg
13836,1107456,CH1,144.485,152.880,-8.395
13836,1107456,CH2,158.840,160.320,-1.480
13836,1107456,CH3,159.216,155.040,4.176
13836,1107456,CH4,148.003,139.440,8.563
13836,1107456,CH5,133.845,122.640,11.205
13836,1107456,CH6,113.601,103.680,9.921
13837,1107536,CH1,129.343,140.640,-11.297
13837,1107536,CH2,147.982,155.280,-7.298
13837,1107536,CH3,155.071,156.720,-1.649
13837,1107536,CH4,151.579,148.560,3.019
13837,1107536,CH5,144.863,136.560,8.303
13837,1107536,CH6,128.707,117.120,11.587
13838,1107625,CH1,129.343,140.640,-11.297
13838,1107625,CH2,147.982,155.280,-7.298
13838,1107625,CH3,155.071,156.720,-1.649
13838,1107625,CH4,151.579,148.560,3.019
13838,1107625,CH5,144.863,136.560,8.303
13838,1107625,CH6,128.707,117.120,11.587
13839,1107696,CH1,117.093,127.200,-10.107
13839,1107696,CH2,134.696,144.480,-9.784
13839,1107696,CH3,144.874,152.400,-7.526
13839,1107696,CH4,146.951,150.480,-3.529
13839,1107696,CH5,148.499,147.360,1.139
13839,1107696,CH6,140.310,131.520,8.790
13840,1107776,CH1,112.414,118.320,-5.906
13840,1107776,CH2,124.055,132.720,-8.665
13840,1107776,CH3,132.518,143.280,-10.762
13840,1107776,CH4,135.885,145.920,-10.035
13840,1107776,CH5,143.363,148.320,-4.957
13840,1107776,CH6,143.979,142.320,1.659
13841,1107856,CH1,117.093,116.640,0.453
13841,1107856,CH2,120.125,124.560,-4.435
13841,1107856,CH3,122.723,132.240,-9.517
13841,1107856,CH4,122.609,135.600,-12.991
13841,1107856,CH5,131.417,142.320,-10.903
13841,1107856,CH6,138.312,142.800,-4.488
13842,1107936,CH1,117.093,116.640,0.453
13842,1107936,CH2,120.125,124.560,-4.435
13842,1107936,CH3,122.723,132.240,-9.517
13842,1107936,CH4,122.609,135.600,-12.991
13842,1107936,CH5,131.417,142.320,-10.903
13842,1107936,CH6,138.312,142.800,-4.488
13843,1108025,CH1,129.343,120.480,8.863
13843,1108025,CH2,124.406,123.120,1.286
13843,1108025,CH3,119.231,123.840,-4.609
13843,1108025,CH4,112.193,122.400,-10.207
13843,1108025,CH5,117.224,130.080,-12.856
13843,1108025,CH6,125.475,136.320,-10.845
13844,1108096,CH1,144.485,132.960,11.525
13844,1108096,CH2,135.264,128.400,6.864
13844,1108096,CH3,123.376,122.160,1.216
13844,1108096,CH4,108.617,112.080,-3.463
13844,1108096,CH5,106.205,115.680,-9.475
13844,1108096,CH6,110.369,123.120,-12.751
13845,1108176,CH1,144.485,132.960,11.525
13845,1108176,CH2,135.264,128.400,6.864
13845,1108176,CH3,123.376,122.160,1.216
13845,1108176,CH4,108.617,112.080,-3.463
13845,1108176,CH5,106.205,115.680,-9.475
13845,1108176,CH6,110.369,123.120,-12.751
13846,1108256,CH1,156.735,146.640,10.095
13846,1108256,CH2,148.550,139.440,9.110
13846,1108256,CH3,133.574,126.720,6.854
13846,1108256,CH4,113.245,109.680,3.565
13846,1108256,CH5,102.570,103.920,-1.350
13846,1108256,CH6,98.766,108.000,-9.234
13847,1108337,CH1,161.414,155.520,5.894
13847,1108337,CH2,159.191,150.960,8.231
13847,1108337,CH3,145.930,136.560,9.370
13847,1108337,CH4,124.311,115.200,9.111
13847,1108337,CH5,107.706,102.960,4.746
13847,1108337,CH6,95.097,96.480,-1.383
13848,1108856,CH1,156.735,157.440,-0.705
13848,1108856,CH2,163.121,159.120,4.001
13848,1108856,CH3,155.724,147.120,8.604
13848,1108856,CH4,137.588,127.200,10.388
13848,1108856,CH5,119.652,110.640,9.012
13848,1108856,CH6,100.763,96.480,4.283
13849,1108860,CH1,156.735,157.440,-0.705
13849,1108860,CH2,163.121,159.120,4.001
13849,1108860,CH3,155.724,147.120,8.604
13849,1108860,CH4,137.588,127.200,10.388
13849,1108860,CH5,119.652,110.640,9.012
13849,1108860,CH6,100.763,96.480,4.283
13853,1108862,CH1,117.093,127.680,-10.587
13853,1108862,CH2,134.696,144.480,-9.784
13853,1108862,CH3,144.874,152.160,-7.286
13853,1108862,CH4,146.951,150.480,-3.529
13853,1108862,CH5,148.499,146.640,1.859
13853,1108862,CH6,140.310,131.280,9.030
13854,1108896,CH1,112.414,118.560,-6.146
13854,1108896,CH2,124.055,132.960,-8.905
13854,1108896,CH3,132.518,143.280,-10.762
13854,1108896,CH4,135.885,145.440,-9.555
13854,1108896,CH5,143.363,148.320,-4.957
13854,1108896,CH6,143.979,142.080,1.899
13855,1108976,CH1,117.093,116.400,0.693
13855,1108976,CH2,120.125,124.320,-4.195
13855,1108976,CH3,122.723,131.280,-8.557
13855,1108976,CH4,122.609,134.640,-12.031
13855,1108976,CH5,131.417,141.840,-10.423
13855,1108976,CH6,138.312,142.800,-4.488
13856,1109056,CH1,117.093,116.400,0.693
13856,1109056,CH2,120.125,124.320,-4.195
13856,1109056,CH3,122.723,131.280,-8.557
13856,1109056,CH4,122.609,134.640,-12.031
13856,1109056,CH5,131.417,141.840,-10.423
13856,1109056,CH6,138.312,142.800,-4.488
13857,1109136,CH1,129.343,120.240,9.103
13857,1109136,CH2,124.406,123.120,1.286
13857,1109136,CH3,119.231,122.640,-3.409
13857,1109136,CH4,112.193,121.680,-9.487
13857,1109136,CH5,117.224,129.600,-12.376
13857,1109136,CH6,125.475,136.320,-10.845
13858,1109225,CH1,144.485,132.720,11.765
13858,1109225,CH2,135.264,127.680,7.584
13858,1109225,CH3,123.376,121.200,2.176
13858,1109225,CH4,108.617,112.080,-3.463
13858,1109225,CH5,106.205,115.200,-8.995
13858,1109225,CH6,110.369,122.400,-12.031
13859,1109296,CH1,156.735,146.640,10.095
13859,1109296,CH2,148.550,139.440,9.110
13859,1109296,CH3,133.574,126.240,7.334
13859,1109296,CH4,113.245,109.920,3.325
