seq,millis,channel,target_deg,actual_deg,error_deg
11429,914898,CH1,144.500,138.720,5.780
11429,914898,CH2,139.302,131.520,7.782
11429,914898,CH3,127.441,118.800,8.641
11429,914898,CH4,104.505,98.880,5.625
11429,914898,CH5,98.684,97.200,1.484
11429,914898,CH6,92.869,98.160,-5.291
11430,914978,CH1,139.821,140.640,-0.819
11430,914978,CH2,144.428,140.400,4.028
11430,914978,CH3,138.643,130.080,8.563
11430,914978,CH4,117.176,107.760,9.416
11430,914978,CH5,107.833,100.560,7.273
11430,914978,CH6,94.987,93.840,1.147
11431,915058,CH1,127.571,135.600,-8.029
11431,915058,CH2,141.370,141.840,-0.470
11431,915058,CH3,144.633,139.200,5.433
11431,915058,CH4,129.779,119.760,10.019
11431,915058,CH5,121.629,110.880,10.749
11431,915058,CH6,105.514,97.440,8.074
11432,915138,CH1,127.571,135.600,-8.029
11432,915138,CH2,141.370,141.840,-0.470
11432,915138,CH3,144.633,139.200,5.433
11432,915138,CH4,129.779,119.760,10.019
11432,915138,CH5,121.629,110.880,10.749
11432,915138,CH6,105.514,97.440,8.074
11433,915227,CH1,112.429,123.600,-11.171
11433,915227,CH2,131.295,138.240,-6.945
11433,915227,CH3,143.124,142.560,0.564
11433,915227,CH4,137.501,130.560,6.941
11433,915227,CH5,134.803,124.080,10.723
11433,915227,CH6,120.427,107.760,12.667
11434,915298,CH1,100.179,110.160,-9.981
11434,915298,CH2,118.051,126.480,-8.428
11434,915298,CH3,134.693,139.920,-5.227
11434,915298,CH4,137.393,137.040,0.353
11434,915298,CH5,142.323,136.800,5.523
11434,915298,CH6,134.032,121.680,12.352
11435,915378,CH1,100.179,110.160,-9.981
11435,915378,CH2,118.051,126.480,-8.428
11435,915378,CH3,134.693,139.920,-5.227
11435,915378,CH4,137.393,137.040,0.353
11435,915378,CH5,142.323,136.800,5.523
11435,915378,CH6,134.032,121.680,12.352
11436,915458,CH1,95.500,100.560,-5.060
11436,915458,CH2,106.698,114.480,-7.782
11436,915458,CH3,122.558,130.800,-8.242
11436,915458,CH4,129.495,135.360,-5.865
11436,915458,CH5,141.316,142.560,-1.244
11436,915458,CH6,141.131,135.360,5.771
11437,915538,CH1,100.179,99.120,1.059
11437,915538,CH2,101.572,105.840,-4.268
11437,915538,CH3,111.357,119.760,-8.403
11437,915538,CH4,116.824,125.760,-8.936
11437,915538,CH5,132.167,139.200,-7.033
11437,915538,CH6,139.013,139.680,-0.667
11438,915627,CH1,112.429,103.440,8.989
11438,915627,CH2,104.630,103.440,1.190
11438,915627,CH3,105.367,110.400,-5.033
11438,915627,CH4,104.221,113.760,-9.539
11438,915627,CH5,118.371,128.400,-10.029
11438,915627,CH6,128.486,136.320,-7.834
11439,915698,CH1,112.429,103.440,8.989
11439,915698,CH2,104.630,103.440,1.190
11439,915698,CH3,105.367,110.400,-5.033
11439,915698,CH4,104.221,113.760,-9.539
11439,915698,CH5,118.371,128.400,-10.029
